ref,text
"The Lord said to Abram: Leave your country, your family, and your relatives and go to the land that I will show you.","La TƖƖNA fa bʋla pɩ Abɩram: “Lɩɩ ŋ tinteeŋ lɛ, a leŋ ŋ doho nɩaa arɩ ŋ dɩa nɩaa kala aŋ mʋ tintee-la mɩ sɩ jaŋ dagɩŋ."
I will bless you and make your descendants into a great nation. You will become famous and be a blessing to others.,"Mɩ jaŋ leŋ dɩ ŋ doho nɩaa pʋŋ, a ŋaa tintee-bal. Mɩ jaŋ pɛ ŋ lɛ, a leŋ dɩ ŋ yɩrɩŋ yɩrɛ, a to ŋ lɛ a pɛ nɩaa lɛ."
"I will bless those who bless you, but I will put a curse on anyone who puts a curse on you. Everyone on earth will be blessed because of you.","Mɩ jaŋ pɛ nɩalɩŋ kala sɩ pɛ ŋ lɛ, aŋ ŋmɩɛsa hɛ nɩalɩŋ ma sɩ ŋmɩɛsa hɛ ŋ lɛ, aŋ to ŋ lɛ a pɛ dʋnɩa nɩaa kala lɛ.”"
"Abram went as far as the sacred tree of Moreh in a place called Shechem. The Canaanites were still living in the land at that time,",Abɩram vɛŋ Kɛnaŋ tinteeŋ lɛ ŋɩɩ nɛ a mʋ yi tɩɩ-bal kʋbala baa yɩrɛ More a hɛ lee-la ba sɩɩ yɩrɛ Sɛkɛm. Bʋa-la lɛ dɩ Kɛnaŋ tɩŋŋaa nɛ fa hɛ tintee-la lɛ.
"but the Lord appeared to Abram and promised, “I will give this land to your family forever.” Abram then built an altar there for the Lord.","Ŋɩɩ nɛ La TƖƖNA kɛŋ ʋ tɩtɩa dagɛ Abɩram, aŋ bʋla pʋ, “Mɩ jaŋ joŋ tinteeŋ deeŋ a pɩ ŋ dɩ ŋ doho nɩaa.” Ŋɩɩ nɛ Abɩram saa Wɩɩsʋllɩ koruŋ a pɩ La TƖƖNA, lee-la ʋ sɩ kɛŋ ʋ tɩtɩa dagʋ."
"Abram traveled to the hill country east of Bethel and camped between Bethel and Ai, where he built another altar and worshiped the Lord.","Ʋ lɩɩ nɩmɛ a mʋ peel-la sɩ hɛ Bɛtɛl wɩɩpɔsʋŋ, a hɛ ʋ lɛbɩŋ Bɛtɛl wɩɩjʋʋlʋŋ dɩɩrɩŋ, ka Aɩ ma hɛ wɩɩpɔsʋŋ dɩɩrɩŋ. Nɩmɛ nɛ ʋ saa Wɩɩsʋllɩ koruŋ a pɩ La TƖƖNA a yɩrɛ ʋ yɩrɩŋ."
"Later, Abram started out toward the Southern Desert. Abram in Egypt",Ŋɩɩ nɛ Abɩram sii nɩmɛ a mʋmʋ Nɛgɛf dɩɩrɩŋ. Nɛgɛf hɛ wɩɩpɔsʋŋ nagʋa dɩɩrɩŋ nɛ. Abɩram arɩ Saraɩ hɛ Ijipiti tinteeŋ lɛ
"The crops failed, and there was no food anywhere in Canaan. So Abram and his wife Sarai went to live in Egypt for a while. But just before they got there, Abram said, “Sarai, you are really beautiful!","Ʋ sɩ mʋ kpagɛ Ijipiti tinteeŋ, ŋɩɩ nɛ Abɩram bʋla pɩ ʋ haala Saraɩ, “Mɩ jɩma ŋ ŋaa hazɔŋ nɛ woruŋ."
"When the Egyptians see you, they will murder me because I am your husband. But they won't kill you.","Dɩ Ijipiti tɩŋŋaa nɛ naŋ, ba jaŋ bʋl, ‘Na ʋ haala nɛ ŋ-la.’ Ba jaŋ kpʋmɛ aŋ leŋ dɩ ŋ dɩ ba hɔŋ."
"As soon as Abram and Sarai arrived in Egypt, the Egyptians noticed how beautiful she was.","Ba sɩ kʋ jʋʋ Ijipiti tinteeŋ, Ijipiti tɩŋŋaa na dɩ Saraɩ ŋaa hazɔŋ nɛ."
"The king's officials told him about her, and she was taken to his house.","Ijipiti kuoro nanzɔɔba sɩ na Saraɩ, ba bʋl ʋ zɔmʋŋ wɩaa a pɩ ba kuoro aŋ kɛnʋ kaa jʋʋ ʋ dɩa."
"The king was good to Abram because of Sarai, and Abram was given sheep, cattle, donkeys, slaves, and camels.","Ijipiti kuoro kɛŋ Abɩram woruŋ a tɩŋ Saraɩ wɩaa a pʋ piesee, nɛsɩŋ, kaku-belliŋ arɩ nɩɩnɩŋ, aŋ pʋ tɩntɩnnaa arɩ bʋntaŋŋaba."
"Because of Sarai, the Lord struck the king and everyone in his palace with terrible diseases.",Ama a tɩŋ Saraɩ wɩaa La TƖƖNA joŋ nyanyal bɔŋŋɔɔ hɛ Ijipiti kuoro arɩ ʋ dɩa nɩaa lɛ.
