verse_number,english_verse,translation_verse
33,"Then Moses told Aaron, “Put some manna in a jar and store it in the place of worship for future generations to see.”","Kɛkɛ ni Mose kɛɛ Aaron akɛ, “Wo kpulu ni osusu mana tsenesa kome falɛ owo mli, ni okɛyama Yehowa hiɛ koni akɛto ahã nyɛshwiei yɛ yinɔi fɛɛ mli.”"
34,Aaron followed the Lord's instructions and put the manna in front of the sacred chest for safekeeping.,Aaron kɛ mana lɛ yama Kpãŋmɔ Adeka lɛ hiɛ tamɔ bɔ ni Yehowa fã Mose lɛ koni akɛto.
1,"The Israelites left the desert and moved from one place to another each time the Lord ordered them to. Once they camped at Rephidim, but there was no water for them to drink.",Israelbii lɛ fɛɛ fã kɛjɛ Sin ŋa lɛ nɔ. Amɛtotoo shi yɛ gbɛ teŋ yɛ Yehowa famɔ naa kɛyashi amɛyashɛ Refidim; shi nu bɛ jɛi ni maŋ lɛ baanu.
2,"The people started complaining to Moses, “Give us some water!” Moses replied, “Why are you complaining to me and trying to put the Lord to the test?”","No hewɔ lɛ, amɛkɛɛ Mose akɛ, “Hã wɔ nu wɔnu!” Mose here amɛ nɔ, ni ebi amɛ akɛ, “Mɛɛ hewɔ nyɛkɛ mi beɔ? Mɛɛ hewɔ nyɛkaa Yehowa?”"
3,"But the people were thirsty and kept on complaining, “Moses, did you bring us out of Egypt just to let us and our families and our animals die of thirst?”","Shi kumai ye maŋ lɛ yɛ jɛi, ni amɛwie huhuuhu amɛshi Mose amɛkɛɛ, “Mɛɛ hewɔ obajie wɔ yɛ Ijipt? Koni okɛ kumai abagbe wɔ kɛ wɔbii kɛ wɔkooloi?”"
4,"Then Moses prayed to the Lord, “What am I going to do with these people? They are about to stone me to death!”","No hewɔ lɛ, Mose bo etsɛ Yehowa ekɛɛ, “Te mafee maŋ nɛɛ mahã tɛŋŋ? Tɛ amɛheɔ amɛtswia mi nɛɛ!”"
5,"The Lord answered, “Take some of the leaders with you and go ahead of the rest of the people. Also take along the walking stick with which you struck the Nile River.","Yehowa kɛɛ Mose akɛ, “Halamɔ Israel onukpai lɛ ateiaŋ mɛi komɛi ofata ohe, ni okɔ otso lɛ ni okɛtswa Nilo Faa lɛ mli lɛ ohiɛ odɛ̃, ni okɛ amɛ atsɔ̃ maŋbii lɛ ahiɛ kɛya."
6,"When you get to the rock at Mount Sinai, I will be there with you. Strike the rock with the stick, and water will pour out for the people to drink.” Moses did this while the leaders watched.","Naa, mibadamɔ tɛsaa lɛ nɔ, ni nu baajɛ mli aba koni maŋ lɛ anu.” Ni Mose fee nakai yɛ maŋ onukpai lɛ ahiɛ."
7,"The people had complained and tested the Lord by asking, “Is the Lord really with us?” So Moses named that place Massah, which means “testing” and Meribah, which means “complaining.” Israel Defeats the Amalekites","Ni Mose wo jɛi gbɛi akɛ Masa kɛ Meriba yɛ shwamɔ ni Israelbii lɛ shwa Yehowa lɛ kɛ nɔ ni amɛwie amɛkɛka lɛ akɛ, “Ni Yehowa yɛ wɔteŋ kɛ̃ nɛ?” lɛ hewɔ. Israelbii kɛ Amalekbii wu ta"
8,"When the Israelites were at Rephidim, they were attacked by the Amalekites.","Amalekbii lɛ fã ta kɛbanina Israelbii lɛ yɛ Refidim, ni amɛkɛ amɛ wu."
9,"So Moses told Joshua, “Have some men ready to attack the Amalekites tomorrow. I will stand on a hilltop, holding this walking stick that has the power of God.”","Ni Mose fã Yoshua ekɛɛ, “Halamɔ hii ni amɛya amɛkɛ Amalekbii lɛ ayawu ahã maŋ lɛ. Mi lɛ mibadamɔ gɔŋkpɔ lɛ yiteŋ wɔ, ni mahiɛ Nyɔŋmɔ tso lɛ yɛ midɛ̃.”"
10,"Joshua led the attack as Moses had commanded, while Moses, Aaron, and Hur stood on the hilltop.","Yoshua fee bɔ ni Mose fã lɛ lɛ, ni amɛtee amɛkɛ Amalekbii lɛ yawu, ni Mose kɛ Aaron kɛ Hur kwɔ gɔŋkpɔ lɛ kɛtee eyiteŋ."
11,"The Israelites out-fought the Amalekites as long as Moses held up his arms, but they started losing whenever he lowered them.","Kɛji Mose wo enine nɔ kɛtee ŋwɛi pɛ, kɛkɛ lɛ Israelbii lɛ anine miitsɔ̃ Amalekbii lɛ anɔ; shi kɛji Mose kɛ enine ba shi pɛ Amalekbii lɛ anine miitsɔ̃ Israelbii lɛ anɔ."
12,"After a while, his arms were so tired that Aaron and Hur got a rock for him to sit on. Then they stood beside him and supported his arms in the same position until sunset.","Shi Mose niji bɔ̃i lɛ shɔ̃ɔ, ni no hewɔ lɛ, awo tɛ akɛto Mose shishi ni eho eta nɔ, ni Aaron kɛ Hur hiɛ eniji lɛ amli, mɔ kome yɛ biɛ, ni mɔ kome hu yɛ biɛ, ni eniji lɛ ma shi shiŋŋ kɛyashi hulushinyɔɔ mli."
13,That's how Joshua defeated the Amalekites.,Ni Yoshua kpãtã Amalek kɛ emaŋ lɛ hiɛ.
14,"Afterwards, the Lord said to Moses, “Write an account of this victory and read it to Joshua. I want the Amalekites to be forgotten forever.”","Kɛkɛ ni Yehowa kɛɛ Mose akɛ, “Ŋmaa kunimyeli nɛɛ he sane lɛ owo wolo mli ofɔ̃ shi koni etsɔ̃ kaimɔ nɔ; ni okpã owo Yoshua toiŋ akɛ mibagbe Amalek kwrakwra yɛ shikpɔŋ nɛɛ nɔ.”"
15,Moses built an altar and named it “The Lord Gives Me Victory.”,"Ni Mose ma afɔleshãa latɛ yɛ jɛi, ni ewo lɛ gbɛi akɛ “Yehowa ji miflaŋaa”,"
16,"Then Moses explained, “This is because I depended on the Lord. But in future generations, the Lord will fight the Amalekites again and again.”","ni ekɛɛ, “Nyɛwoa Yehowa aflaŋaa lɛ nɔ. Yehowa kɛ Amalek baawu kɛjɛ yinɔ kɛyaashi yinɔ.”"
6,"While Israel was camped in the desert near Mount Sinai, Jethro sent Moses this message: “I am coming to visit you, and I am bringing your wife and two sons.”","Ni Yetro hã ayakɛɛ Mose akɛ, “Mi oshaanuu, mi kɛ oŋa kɛ obihii enyɔ lɛ miiba oŋɔɔ.”"
7,"When they arrived, Moses went out and bowed down in front of Jethro, then kissed him. After they had greeted each other, they went into the tent,","No hewɔ lɛ, Mose je kpo ekɛ eshaanuu lɛ yakpe. Mose koto lɛ ni eshwɔ enaa; amɛflaflaa amɛhe, ni amɛba Mose buu lɛ mli."
8,where Moses told him everything the Lord had done to protect Israel against the Egyptians and their king. He also told him how the Lord had helped them in all of their troubles.,"Ni Mose gba eshaanuu lɛ nibii fɛɛ ni Yehowa fee Farao kɛ Ijiptbii yɛ Israelbii lɛ ahewɔ lɛ. Egba lɛ haomɔi hu ni ba Israelbii lɛ anɔ yɛ amɛgbɛfãa lɛ mli, kɛ bɔ ni fee ni Yehowa jie amɛ yɛ mli."
11,"Now I know that the Lord is the greatest God, because he has rescued Israel from their arrogant enemies.”","Kpaako mina mile akɛ Yehowa fe nyɔŋmɔi fɛɛ ejaakɛ eto Ijiptbii lɛ kpa, akɛni amɛwo amɛhe amɛhã Israelbii lɛ, ni Yehowa ba amɛ shi.”"
12,Jethro offered sacrifices to God. Then Aaron and Israel's leaders came to eat with Jethro there at the place of worship. Judges Are Appointed (Deuteronomy,"Ni Yetro, Mose shaanuu lɛ, yashã shãa afɔle kɛ afɔlei krokomɛi ehã Yehowa, ni Aaron kɛ Israel onukpai lɛ fɛɛ ba koni amɛ kɛ Mose shaanuu lɛ abaye nii yɛ he krɔŋkrɔŋ lɛ. Kojolɔiwoo (Deuteronomio"
18,You and the people who come to you will soon be worn out. The job is too much for one person; you can't do it alone.,Ebaatɔ bo kɛ maŋ lɛ fɛɛ hu. Nitsumɔ nɛɛ fa tsɔ̃ hã bo; okome too onyɛŋ otsu.
13,"The next morning Moses sat down at the place where he decided legal cases for the people, and everyone crowded around him until evening.","Enɔ jetsɛremɔ leebi lɛ, Mose ho eta shi, ni ekura maŋbii lɛ ateŋ saji, ni maŋ lɛ jwere enɔ kɛjɛ leebi kɛyashi gbɛkɛ."
14,"Jethro saw how much Moses had to do for the people, and he asked, “Why are you the only judge? Why do you let these people crowd around you from morning till evening?”","Be ni Mose shaanuu lɛ na nibii fɛɛ ni Mose tsuɔ ehãa maŋ lɛ, ekɛɛ lɛ akɛ, “Mɛni ji nɔ ni otsuɔ ohãa maŋ lɛ nɛɛ? Mɛɛba okome too ota shi, ni maŋ lɛ fɛɛ jwere onɔ nɛkɛ leebileebi jenamɔ nɛɛ?”"
15,"Moses answered, “Because they come here to find out what God wants them to do.","Mose hã lɛ hetoo ekɛɛ, “Ebaa lɛ nakai ejaakɛ maŋbii lɛ baa amɛbabiɔ mi Nyɔŋmɔ daaŋ gbee."
16,"They bring their complaints to me, and I make decisions on the basis of God's laws.”","Kɛji amɛna sane ko lɛ amɛkɛbaa miŋɔɔ, ni mikuraa, ni mitsɔ̃ɔ amɛ Nyɔŋmɔ akpɔi kɛ nɔ ni Nyɔŋmɔ kɛɛ.”"
17,Jethro replied: That isn't the best way to do it.,"Mose shaanuu lɛ kɛɛ lɛ akɛ, “Nɔ ni ofeɔ nɛɛ ehiii."
19,"God will help you if you follow my advice. You should be the one to speak to God for the people,","Agbɛnɛ bo migbee toi; mawo bo ŋaa, ni Nyɔŋmɔ aye abua bo. Bo lɛ feemɔ maŋbii lɛ anaadamɔlɔ yɛ maŋbii lɛ kɛ Nyɔŋmɔ teŋ koni okɛ amɛsaji lɛ ashwie Nyɔŋmɔ hiɛ;"
20,and you should teach them God's laws and show them what they must do to live right.,"ni otsɔ̃ɔ amɛ Nyɔŋmɔ akpɔi, nɔ ni ekɛɛ lɛ, ni ohã amɛle bɔ ni sa akɛ amɛba amɛjeŋ amɛhã, kɛ nɔ ni sa akɛ amɛfee."
22,These judges can handle the ordinary cases and bring the more difficult ones to you. Having them to share the load will make your work easier.,"Ohã amɛ amɛkura saji ni baaba maŋbii lɛ ateŋ lɛ be fɛɛ be. Sane wulu fɛɛ sane wulu lɛ, no lɛ akɛba ohiɛ; shi saji bibii fɛɛ lɛ kui anɔkwɛlɔi lɛ aye, bɔ ni afee ni amɛkɛmɔ mli amɛhã bo koni efo tsɔ́ ehã bo."
23,"This is the way God wants it done. You won't be under nearly as much stress, and everyone else will return home feeling satisfied.","Bɔ ni Nyɔŋmɔ fãa bo nɛ. Kɛji ofee nakai lɛ, ooonyɛ nitsumɔ nɛɛ naa odamɔ, ni maŋbii nɛɛ fɛɛ hu aaayashɛ amɛshɛɛhe yɛ hejɔlɛ mli.”"
26,"They served as judges, deciding the easy cases themselves, but bringing the more difficult ones to Moses.",Nɔkwɛlɔi nɛɛ kuraa maŋbii lɛ ateŋ saji be fɛɛ be. Saji wuji lɛ amɛkɛbaa Mose ŋɔɔ; shi saji bibii fɛɛ lɛ amɛ diɛŋtsɛ amɛkuraa.
27,"After Moses and his father-in-law Jethro had said goodbye to each other, Jethro returned home.","Fee sɛɛ lɛ Mose shaanuu Yetro kɛ lɛ ye shɛɛ, ni Yetro ku esɛɛ etee emaŋ."
3,"Moses went up the mountain to meet with the Lord God, who told him to say to the people:","Kɛkɛ ni Mose kwɔ gɔŋ lɛ kɛtee Nyɔŋmɔ ŋɔɔ. Yehowa jɛ gɔŋ lɛ nɔ etsɛ Mose, ni ekɛɛ lɛ akɛ, “Kɛɛmɔ Yakob shwiei, ni ji Israelbii, lɛ akɛ,"
4,"You saw what I did in Egypt, and you know how I brought you here to me, just as a mighty eagle carries its young.","‘Nyɛ diɛŋtsɛ nyɛna nɔ ni mifee Ijiptbii lɛ, kɛ bɔ ni mihiɛ nyɛ kɛ hewalɛ tamɔ okropɔŋ, ni mikɛ nyɛ bashɛ miŋɔɔ yɛ biɛ nɛɛ lɛ."
5,"Now if you will faithfully obey me, you will be my very own people. The whole world is mine,","No hewɔ lɛ, agbɛnɛ kɛji nyɛaabo mi toi, ni nyɛaaye mikpãŋmɔ lɛ nɔ lɛ, no lɛ nyɛaatsɔ̃ mi diɛŋtsɛ minɔ yɛ maji fɛɛ ateŋ; ejaakɛ je lɛ fɛɛ lɛ minɔ ni."
6,"but you will be my holy nation and serve me as priests. Moses, that is what you must tell the Israelites.","Mibafee nyɛ osɔfoi abladei, mibafee nyɛ maŋ krɔŋkrɔŋ. Nɔ ni okɛɛ Israelbii lɛ nɛ.’ ”"
7,"After Moses went back, he reported to the leaders what the Lord had said,","Mose ku esɛɛ eba, ni ebatsɛ maŋ onukpai lɛ, ni ekɛɛ amɛ nɔ ni Yehowa fã akɛ ekɛɛ amɛ lɛ."
8,"and they all promised, “We will do everything the Lord has commanded.” So Moses told the Lord about this.","Ni maŋ tso muu lɛ fɛɛ here nɔ shi kome amɛkɛɛ, “Nibii fɛɛ ni Yehowa ekɛɛ lɛ wɔɔfee.” Mose hã Yehowa le hetoo ni maŋ lɛ hã lɛ."
9,"The Lord said to Moses, “I will come to you in a thick cloud and let the people hear me speak to you. Then they will always trust you.” Again Moses reported to the Lord what the people had said.","Yehowa kɛɛ Mose akɛ, “Miiba oŋɔɔ yɛ atatu kpii mli koni kɛ mi kɛ bo miiwie lɛ, maŋ lɛ anu ni amɛhe bo hu amɛye kɛya naanɔ.”"
10,Once more the Lord spoke to Moses: Go back and tell the people that today and tomorrow they must get themselves ready to meet me. They must wash their clothes,"Yehowa kɛɛ Mose akɛ, “Yaa maŋbii lɛ aŋɔɔ, ni otsuu amɛhe ŋmɛnɛ kɛ wɔ ni ohã amɛfɔ amɛtadei ahe,"
11,"and be ready by the day after tomorrow, when I will come down to Mount Sinai, where all of them can see me.","ni amɛsaa amɛhe amɛto gbi ni ji etɛ̃ lɛ, ejaakɛ nakai gbi lɛ Yehowa baakpleke shi kɛba gɔŋ lɛ nɔ yɛ maŋ muu lɛ fɛɛ hiŋmɛiŋ."
12,"Warn the people that they are forbidden to touch any part of the mountain. Anyone who does will be put to death,","Foo akrabatsa okɛtsi maŋ lɛ gbɛ, ni obɔ amɛ kɔkɔ akɛ, ‘Nyɛkwɛa ni ahĩa koni nyɛkakwɔa gɔŋ lɛ, aloo ni nyɛtaa ehusu lɛ he.’ Mɔ fɛɛ mɔ ni aaata gɔŋ lɛ he lɛ gbe aaagbe lɛ."
13,"either with stones or arrows, and no one must touch the body of the person being put to death in this way. Even an animal that touches this mountain must be put to death. You may go up the mountain only after a signal is given on the trumpet.","Mɔ ko mɔ ko nine akata nakai gbɔmɔ lɛ he, shi atswia lɛ tɛ aloo atsɛ̃rɛ lɛ gãi. Kooloo ni jio, gbɔmɔ ni jio, akahã eyi na wala. Shi kɛji akpã tɛtɛrɛmantɛrɛ lɛ, ni esɛɛ tsɛ aahu lɛ, no dani amɛba gɔŋ lɛ he.”"
14,"After Moses went down the mountain, he gave orders for the people to wash their clothes and make themselves acceptable to worship God.","Mose kpeleke shi kɛjɛ gɔŋ lɛ nɔ kɛba maŋ lɛ ŋɔɔ, ni etsuu maŋ lɛ he, ni amɛfɔfɔɔ amɛtadei ahe."
15,He told them to be ready in three days and not to have sex in the meantime. The Lord Comes to Mount Sinai,"Ni Mose kɛɛ amɛ akɛ, “Nyɛsaa nyɛhe nyɛtoa hã, wɔ bɛ mli, wɔsɛɛ. Nuu akaya yoo masɛi.”"
16,"On the morning of the third day there was thunder and lightning. A thick cloud covered the mountain, a loud trumpet blast was heard, and everyone in camp trembled with fear.","Gbi ni ji etɛ̃ lɛ leebi lɛ ŋwɛi shimɔ, ni srawa gbala ni atatu kpii ko baha gɔŋ lɛ nɔ; tɛtɛrɛmantɛrɛ ko gbɛɛ waa naakpa, ni mɛi ni yɔɔ maŋ lɛ shitoohe lɛ fɛɛ kpokpo."
17,"Moses led them out of the camp to meet God, and they stood at the foot of the mountain.","Kɛkɛ ni Mose kɛ maŋ lɛ je kpo kɛjɛ shitoohe lɛ koni amɛkɛ Nyɔŋmɔ ayakpe, ni amɛyadamɔ gɔŋ lɛ shishi."
18,"Mount Sinai was covered with smoke because the Lord had come down in a flaming fire. Smoke poured out of the mountain just like a furnace, and the whole mountain shook.","Sinai Gɔŋ muu lɛ fɛɛ miije lasu, ejaakɛ Yehowa ekpeleke shi kɛba gɔŋ lɛ nɔ yɛ la mli. Lasu lɛ fãa kɛyaa ŋwɛi tamɔ flɔnɔɔ mli lasu, ni gɔŋ muu lɛ fɛɛ hoso waa naakpa."
19,"The trumpet blew louder and louder. Moses spoke, and God answered him with thunder.","Be ni tɛtɛrɛmantɛrɛ lɛ yaa nɔ gbɛɔ waa lɛ, kɛkɛ ni Mose wie, ni Nyɔŋmɔ here lɛ nɔ kɛ ŋwɛi shiimɔ."
20,The Lord came down to the top of Mount Sinai and told Moses to meet him there.,"Be ni Yehowa kpeleke shi kɛba Sinai Gɔŋ lɛ yiteŋ lɛ, etsɛ Mose akɛ eba gɔŋ lɛ yiteŋ; ni Mose tee."
21,"Then he said, “Moses, go and warn the people not to cross the boundary that you set at the foot of the mountain. They must not cross it to come and look at me, because if they do, many of them will die.","Yehowa kɛɛ lɛ akɛ, “Kpelekemɔ shi ni oyakɛɛ maŋ lɛ kpɔ́kpɔ́ɔkpɔ́ akɛ amɛkatse mli kɛmiiba Yehowa ŋɔɔ amɛbakwɛ nɔ ni yaa nɔ, koni amɛteŋ mɛi pii miiplenee."
22,"Only the priests may come near me, and they must obey strict rules before I let them. If they don't, they will be punished.”",Asaŋ hã osɔfoi lɛ ni bɛŋkɛɔ Yehowa atsuu amɛhe koni Yehowa akakpãtã amɛhiɛ.”
23,"Moses replied, “The people cannot come up the mountain. You warned us to stay away because it is holy.”","Mose kɛɛ Yehowa akɛ, “Maŋ lɛ nyɛŋ Sinai Gɔŋ lɛ nɔ aba ejaakɛ bo diɛŋtsɛ okpã owo wɔtoiŋ akɛ, ‘Nyɛfoa akrabatsa nyɛwoa gɔŋ lɛ he nyɛfea lɛ krɔŋkrɔŋ.’ ”"
24,"Then the Lord told Moses, “Go down and bring Aaron back here with you. But the priests and people must not try to push their way through, or I will rush at them like a flood!”","Kɛkɛ ni Yehowa kɛɛ Mose akɛ, “Kpelekemɔ shi oya ni okɛ Aaron akwɔ kɛba, shi kaahã osɔfoi lɛ kɛ maŋbii lɛ miiteke akrabatsa lɛ kɛkwɔ gɔŋ lɛ kɛba mi, Yehowa, miŋɔɔ koni mikaplene amɛ.”"
25,"After Moses had gone back down, he told the people what the Lord had said.","Mose kpeleke shi kɛba maŋbii lɛ aŋɔɔ, ni ebakɛɛ amɛ."
1,God said to the people of Israel:,Ni Nyɔŋmɔ wie wiemɔi nɛɛ fɛɛ ekɛɛ:
21,"But when Moses went near the thick cloud where God was, the people stayed a long way off. Idols and Altars",Shi maŋ lɛ damɔ sɛɛ flɛŋŋ lolo; kɛkɛ ni Mose tsi ebɛŋkɛ duŋ kpii lɛ ni Nyɔŋmɔ yɔɔ mli lɛ. Afɔleshãa latɛi ahe mlai
2,"I am the Lord your God, the one who brought you out of Egypt where you were slaves.","“Mi ji Yehowa, oNyɔŋmɔ lɛ, ni mi mijie bo yɛ nyɔŋyeli mli kɛjɛ Ijipt shikpɔŋ lɛ nɔ lɛ."
3,Do not worship any god except me.,“Kaana nyɔŋmɔi krokomɛi yɛ misɛɛ.
4,Do not make idols that look like anything in the sky or on earth or in the ocean under the earth.,“Kaafee amãgã ko loo nɔ ko ni tamɔ nii ni yɔɔ ŋwɛi loo nii ni yɔɔ shikpɔŋ lɛ nɔ loo nii ni yɔɔ nu mli yɛ shikpɔŋ lɛ shishi lɛ ohã ohe.
6,"But if you love me and obey my laws, I will be kind to your families for thousands of generations.","“Shi mɛi akpei abɔ fɛɛ ni sumɔɔ mi, ni amɛyeɔ mikitãi anɔ lɛ, misumɔɔ amɛ kɛ suɔmɔ ni tsakeee, ni minaa amɛ mɔbɔ."
7,"Do not misuse my name. I am the Lord your God, and I will punish anyone who misuses my name.","“Kaahiɛ Yehowa, oNyɔŋmɔ lɛ, gbɛi mli yakayaka, ejaakɛ Yehowa ebuŋ mɔ ni tsɛɔ egbɛi yakayaka lɛ bem."
8,Remember that the Sabbath Day belongs to me.,“Ohiɛ ahi hejɔɔmɔ gbi lɛ nɔ ni oye lɛ akɛ gbi krɔŋkrɔŋ.
9,"You have six days when you can do your work,","Tsu nii gbii ekpaa ni ofee onii fɛɛ,"
10,"but the seventh day of each week belongs to me, your God. No one is to work on that day—not you, your children, your slaves, your animals, or the foreigners who live in your towns.","shi gbi ni ji kpawo lɛ, hejɔɔmɔ gbi ni hã Yehowa, oNyɔŋmɔ lɛ. No nɔ lɛ okatsu nɔ ko, bo jio, obinuu jio, obiyoo jio, owenuu jio, oweyoo jio, okooloo jio, ogbɔ ni ebato omaŋ jio."
11,"In six days I made the sky, the earth, the oceans, and everything in them, but on the seventh day I rested. That's why I made the Sabbath a special day that belongs to me.","Ejaakɛ gbii ekpaa Yehowa kɛbɔ ŋwɛi kɛ shikpɔŋ kɛ ŋshɔ kɛ amɛmli nibii fɛɛ; ni gbi ni ji kpawo lɛ nɔ lɛ ejɔɔ ehe. No hewɔ ni Yehowa jɔɔ hejɔɔmɔ gbi lɛ, ni efee lɛ krɔŋkrɔŋ lɛ."
12,"Respect your father and your mother, and you will live a long time in the land I am giving you.","“Wo otsɛ kɛ onyɛ koni owala sɛɛ atsɛ yɛ shikpɔŋ ni mi, Yehowa, oNyɔŋmɔ lɛ, kɛhãa bo lɛ nɔ."
13,Do not murder.,“Kaagbe gbɔmɔ.
14,Be faithful in marriage.,“Kaafite gbãlã.
16,Do not tell lies about others.,“Kaaye amale odase yɛ onaanyo he.
17,"Do not desire to possess anything that belongs to another person—not a house, a wife, a husband, a slave, an ox, a donkey, or anything else. The People Are Afraid (Deuteronomy","“Ohiɛ akakɔ̃ onaanyo nɔ ko nɔ, eshĩa jio, eŋa jio, ewenuu jio, eweyoo jio, etsina jio, eteji jio, enɔ kroko jio, ohiɛ akakɔ̃ nɔ.” Israelbii lɛ she gbeyei (Deuteronomio"
23,So you must never make idols of silver or gold to worship in place of me.,Nyɛkafea mihenɔ jwiɛtɛi loo shika amãgãi; nyɛkafea eko eko nyɛhãa nyɛhe koni nyɛja amɛ nyɛfata mihe.
18,The people trembled with fear when they heard the thunder and the trumpet and saw the lightning and the smoke coming from the mountain. They stood a long way off,"Be ni Israelbii lɛ na bɔ ni ŋwɛi shimɔɔ, ni srawa gbalaa, ni tɛtɛrɛmantɛrɛ gbɛɔ, ni gɔŋ lɛ fãa lasu lɛ, amɛshe gbeyei, ni amɛkpokpo, ni amɛdamɔ sɛɛ flɛŋŋ."
19,"and said to Moses, “If you speak to us, we will listen. But don't let God speak to us, or we will die!”","Kɛkɛ ni amɛkɛɛ Mose akɛ, “Bo moŋ okɛ wɔ awie, ni wɔɔbo toi, shi kaahã Nyɔŋmɔ kɛ wɔ miiwie ni wɔbagboi.”"
20,"“Don't be afraid!” Moses replied. “God has come only to test you, so that by obeying him you won't sin.”","Mose kɛɛ maŋ lɛ akɛ, “Nyɛkashea gbeyei, ejaakɛ kaa Nyɔŋmɔ ba nyɛ kaa, bɔ ni afee ni lɛ egbeyeishemɔ ahi nyɛmli daa koni nyɛkafee esha.”"
22,The Lord told Moses to say to the people of Israel: With your own eyes you saw me speak to you from heaven.,"Yehowa kɛɛ Mose akɛ, “Kɛɛmɔ Israelbii lɛ akɛ, ‘Nyɛ diɛŋtsɛ nyɛna akɛ ŋwɛi mijɛ mikɛ nyɛ wie nɛɛ."
24,"Build an altar out of earth, and offer on it your sacrifices of sheep, goats, and cattle. Wherever I choose to be worshiped, I will come down to bless you.","Nyɛshɔ̃a su afɔleshãa latɛ nyɛhãa mi, ni no nɔ nyɛshãa afɔlei yɛ, shãa afɔlei kɛ shidaa afɔlei kɛ gwantɛŋi kɛ tsinai lɛ yɛ. He fɛɛ he ni mato mahã nyɛ akɛ aja mi yɛ lɛ, maba nyɛŋɔɔ yɛ jɛi ni majɔɔ nyɛ."
25,"If you ever build an altar for me out of stones, do not use any tools to chisel the stones, because that would make the altar unfit for use in worship.","Kɛji nyɛkɛ tɛ miima afɔleshãa latɛ nyɛhã mi lɛ, akɛ tɛ ni ako akama ejaakɛ ŋaa dade naa ni aaasa tɛ lɛ he pɛ ebule lɛ."
26,And don't build an altar that requires steps; you might expose yourself when you climb up.,Ni okafee atrakpoi owo afɔleshãa latɛ lɛ he koni akana oyayaiaŋ yɛ atrakpoi lɛ kwɔɔ mli.’ ”
15,Death is the punishment for attacking your father or mother.,“Mɔ fɛɛ mɔ ni aaagba etsɛ loo enyɛ ma lɛ agbe lɛ.
18,"Suppose two of you are arguing, and you hit the other with either a rock or your fist, without causing a fatal injury. If the victim has to stay in bed,","“Kɛji hii miinɔ ni mɔ kome tswa enaanyo lɛ tɛ aloo ema lɛ atswɛrɛ, ni mɔ lɛ tsɔɔɔ mli gbooo, shi efee lɛ hela kɛkã shi lɛ,"
1,The Lord gave Moses the following laws for his people:,“Agbɛnɛ okɛ mlai nɛɛ ashwie Israelbii lɛ ahiɛ.
2,"If you buy a Hebrew slave, he must remain your slave for six years. But in the seventh year you must set him free, without cost to him.","Kɛji ohe Hebrinyo akɛ nyɔŋ lɛ esɔ̃mɔ afii ekpaa, ni afi ni ji kpawo lɛ nɔ lɛ aŋmɛɛ ehe ni eye ehe tswaa."
3,"If he was single at the time you bought him, he alone must be set free. But if he was married at the time, both he and his wife must be given their freedom.","Kɛji ekome eba lɛ, ekome nɔŋŋ eya. Shi kɛji ekɛ eŋa ba lɛ, no lɛ eŋa lɛ kɛ lɛ aya."
4,"If you give him a wife, and they have children, only the man himself must be set free; his wife and children remain the property of his owner.","Kɛji enuŋtsɔ lɛ ehã lɛ ŋa, ni ekɛ yoo lɛ efɔ bihii loo biyei lɛ, no lɛ yoo lɛ kɛ ebii lɛ etsɔ̃ enuŋtsɔ lɛ nɔ, ni nuu lɛ kome too aya."
5,But suppose the slave loves his wife and children and his owner so much that he won't leave them.,"Shi kɛji nyɔŋ lɛ gba mli kpoo ekɛɛ akɛ, ‘Miisumɔ minuŋtsɔ lɛ kɛ miŋa kɛ mibii lɛ, ni misumɔɔɔ akɛ mashi amɛ maya mayaye mihe lɛ,’"
6,"Then he must stand beside either the door or the doorpost at the place of worship, while his owner punches a small hole through one of his ears with a sharp metal rod. This makes him a slave for life.","no lɛ enuŋtsɔ lɛ kɛ lɛ aya Nyɔŋmɔ hiɛ, ni ehã edamɔ jamɔhe lɛ shinaa lɛ naa loo shinaatso lɛ he, ni enuŋtsɔ lɛ kɛ fitii agbu nyɔŋ lɛ toi, ni nyɔŋ lɛ asɔ̃mɔ enuŋtsɔ lɛ ewala gbii abɔ fɛɛ."
7,A young woman who was sold by her father doesn't gain her freedom in the same way that a man does.,"“Kɛji nuu ko hɔ̃ɔ ebiyoo akɛ nyɔŋ lɛ, biyoo nɛɛ akatsɔ̃ gbɛ nɔ ni hii nyɔji tsɔ̃ɔ yeɔ amɛhe lɛ nɔ eye ehe."
8,"If she doesn't please the man who bought her to be his wife, he must let her be bought back. He cannot sell her to foreigners; this would break the contract he made with her.","Kɛ nyɔŋ yoo nɛɛ esaaa enuŋtsɔ lɛ hiɛ akɛ eeeŋɔ lɛ efee eŋa lɛ, no lɛ ehã abakpɔ̃ lɛ. Nuŋtsɔ lɛ bɛ hegbɛ ni ehɔ̃ɔ lɛ ehãa maŋsɛɛnyo, ejaakɛ no lɛ eku eshiwoo mli."
9,"If he selects her as a wife for his son, he must treat her as his own daughter.","Kɛji nuŋtsɔ lɛ kɛ nyɔŋ yoo lɛ hã ebinuu gbãlã lɛ, nuŋtsɔ lɛ kɛ nyɔŋ yoo nɛɛ ahi shi akɛ ebiyoo."
