verse_number,english_verse,translation_verse
11,He and his cruel troops will invade and destroy your land and leave your dead bodies piled everywhere.,"Bɛbava yemɔ yɛɛ ye menli mɔɔ li ɔ nzi, mɔɔ le maanle anwo ɛzulolɛ tɛla maanle kɔsɔɔti la bɛara, bɛamaa bɛazɛkye azɛlɛ ne, na bɛ nee Yigyibitima aho, bɛahu menli ne bɛagua azɛlɛ ne azo."
12,"I will dry up the Nile River, then sell the land to evil buyers. I will send foreigners to turn your entire nation into a barren desert. I, the Lord, have spoken. Egypt's Proud Cities Will Lie in Ruins The Lord said to the people of Egypt:","Mebamaa azule Naele ne asesa, na meadɔne azɛlɛ ne meamaa amumuyɛma. Mebamaa nyɛvolɛ azɛkye azɛlɛ ne nee debie biala mɔɔ wɔ zolɛ la. Medame Ɛdɛnkɛma a mese a.”"
13,"All the idols and images you Egyptians worship in the city of Memphis will be smashed. No one will be left to rule your nation, and terror will fill the land.","Awulae Nyamenle ne se, “Mebazɛkye mmonle ne mɔ nee ananze ne mɔ mɔɔ wɔ Mɛmefese la. Belemgbunli ɛnrɛdwazo Yigyibiti azɛlɛ zo bieko, yemɔti mebava sulosulo meado Yigyibitima anwo."
14,"The city of Pathros will be left in ruins, and Zoan will be burned to the ground. Thebes, your capital city, will also be destroyed!","Mebamaa Yigyibiti nyiakɛ adɔ mgbane, na meado senle wɔ Zowan. Mebadea suakpole Tibɛse."
15,"The fortress city of Pelusium will feel my fierce anger, and all the troops stationed at Thebes will be slaughtered.","Mebadea Yigyibiti aranemgbole Pɛluseyɔm, na meahu menli mɔɔ wɔ Tibɛse la amuala."
16,"I will set fire to your nation of Egypt! The city of Pelusium will be in anguish. Thebes will fall, and the people of Memphis will live in constant fear.","Mebado senle wɔ Yigyibiti; Pɛluseyɔmma banwu nyane nee abodelɛ kpole. Bane mɔɔ bɛhye ye wɔ suakpole Tɛɛbe anwo la bagologolo agua, na nyane ayɛ kɛ azuyilɛ ava suakpole ne."
17,"The young soldiers in the cities of Heliopolis and Bubastis will die in battle, and the rest of the people will be taken prisoner.","Mgbavolɛ mɔɔ wɔ azuamgbole Hɛleɔpɔlese nee Bubatese azo la badɔ dadeɛ nloa, yɛɛ bɛbahye mraalɛ ne mɔ nuokɛ."
18,"You were so proud of your nation's power, but when I crush that power and kill that pride, darkness will fall over the city of Tahpanhes. A dark, gloomy cloud will cover the land as you are being led away into captivity.",Awozinli bava Tapanehizi wɔ mekɛ mɔɔ menwɔzɛkye Yigyibiti nee ye anwosesebɛ ne mɔɔ ɔfa ɔtu ɔ nloa anu la. Amungu bava ye na bɛahye ye mralɛ mraalɛ ne mɔ nuokɛ.
19,"When I'm through punishing Egypt, you will know that I am the Lord. Egypt's King Is Powerless",Kɛ mebazi meadea Yigyibiti la ɛne. Na akee bɛbanwu kɛ medame a mele Ɛdɛnkɛma a.” Yigyibiti belemgbunli ne tumi ne mɔɔ ɛbɔ aze la
20,"Eleven years after King Jehoiachin and the rest of us had been led away as prisoners to Babylonia, the Lord spoke to me on the seventh day of the first month. He said:","Bɛhyele yɛ bɛhɔle nlɔnu la, ye ɛvolɛ bulu nee ko ne, siane ne mɔɔ lumua la, kenle ne mɔɔ tɔ zolɛ nsuu la azo, Ɛdɛnkɛma dendɛle hilele me."
21,"Ezekiel, son of man, I, the Lord, have defeated the king of Egypt! I broke his arm, and no one has wrapped it or put it in a sling, so that it could heal and get strong enough to hold a sword.","Ɔse, “Sonla ra, mebu Yigyibiti belemgbunli ne asa. Bɛtɛbɔle ye bɔlɛ kɛ bɛyɛ ye ayile na nuhua ayɛ se, na yeahola yeava konle dadeɛ yeaho."
22,"So tell him that I am now his worst enemy. I will break both his arms—the good one and the broken one! His sword will drop from his hand forever,","Yemɔti medame, Awulae Nyamenle, mese: Mekpo Yigyibiti belemgbunli ne. Mebabubu ɔ sa, ɔ sa kpalɛ ne nee mɔɔ ɛbu dɛba la amuala, na meamaa konle dadeɛ ne avi ɔ sa nu adɔ aze."
23,and I will scatter the Egyptians all over the world.,Mebabɔ Yigyibitima asande meagua maanle maanle ne mɔ avinli na meakponde bɛ wɔ azɛlɛ ne azo amuala.
25,"I will strengthen the power of Babylonia's king and give him my sword to use against Egypt. I will also make the wounded king of Egypt powerless, and he will moan in pain and die in front of the Babylonian king. Then everyone on earth will know that I am the Lord.","Mebamaa Babelonia belemgbunli ne asa anu ayɛ se, na Yigyibiti belemgbunli ne asa anu ado, na bɛbanwu kɛ medame a mele Ɛdɛnkɛma a. Saa mefa me konle dadeɛ ne mewula Babelonia belemgbunli ne asa anu a, ɔbava yeahɔ Yigyibitima anwo zo,"
26,"I will force the Egyptians to live as prisoners in foreign nations, and they will know that I, the Lord, have punished them.","na mebazande Yigyibitima wɔ maanle maanle avinli, na meakponde bɛ wɔ maanle zɔhane mɔ anu. Na akee bɛbanwu kɛ medame a mele Ɛdɛnkɛma a.”"
1,"Eleven years after King Jehoiachin and the rest of us had been led away as prisoners to Babylonia, the Lord spoke to me on the first day of the third month. He said:","Bɛhyele yɛ bɛhɔle nlɔnu la, ye ɛvolɛ bulu nee ko, siane nsa ne, kenle ne mɔɔ lumua la, Ɛdɛnkɛma dendɛle hilele me."
2,"Ezekiel, son of man, tell the king of Egypt and his people that I am saying: You are more powerful than anyone on earth. Now listen to this.","Ɔse, “Sonla ra, ka kile Yigyibiti belemgbunli nee ye menli ne amuala kɛ: Nwane a ɛzɔho ye wɔ wɔ kpoleyɛlɛ nu a?"
3,"There was once a cedar tree in Lebanon with large, strong branches reaching to the sky.","Nea, mefa wɔ meado Lɛbanɔn sida baka nwo, ɔlɛ ngane ngɛnlɛma mɔɔ maa alubo, yɛɛ ɔwale, ɔ ti dwu amungu ne mɔ anu."
4,"This tree had plenty of water to help it grow tall, and nearby streams watered the other trees in the forest.","Ɔnyia nzule ɔnyi ɔyɛ kpole; azɛlɛ bo nzule maa ɔnyi tendenle. Azule se dua ɛleka mɔɔ bɛlua bɛ la, na ɔdoɔloa kpɔkɛ ne anu mbaka bo."
5,"But this tree towered over those other trees, and its branches grew long and thick.","Yemɔti ɔwa ɔyɛ tendenle ɔtɛla kpɔkɛ nu mbaka kɔsɔɔti. Ye ngane kye yɛ mgbole, na ɔtoto ɔ sa ndendenle. Ɔluakɛ ye ndinli nyia nzule dɔɔnwo."
6,"Birds built nests in its branches, and animals were born beneath it. People from all nations lived in the shade of this strong tree.",Anwomanyunlu nloma kɔsɔɔti yɛ bɛ sane wɔ ye ngane ne mɔ anu; kpɔkɛ nu nane kɔsɔɔti wo bɛ mra wɔ ye ngane ne mɔ abo; maanle maanle tɛnla bɛ alubo nu.
7,"It had beautiful, long branches, and its roots found water deep in the soil.","Baka ne kpole le kɛnlɛma, ɔwale, ye ngane le ndendenle; ye ndinli dwu kɔ aze kpalɛ, ɔto azɛlɛ bo nzule."
8,None of the cedar trees in my garden of Eden were as beautiful as this tree; no tree of any kind had such long branches.,"Sida mbaka mɔɔ wɔ Nyamenle tola ne anu la nee ye ɛnzu kɛnlɛma, yɛɛ bolonyia baka nee ye ngane mgbole ɛnzɛ. Baka biala ngane nee ye ɛdeɛ ne ɛnzɛ, yɛɛ baka biala ɛnle Nyamenle tola ne anu mɔɔ nee ye sɛ kɛnlɛma a."
9,"I, the Lord, gave this tree its beauty, and I helped the branches grow strong. All other trees in Eden wanted to be just like it.","Menyɛle ye kɛnlɛma memanle ɔdɛlɛdɛlɛle ye ngane, mbaka mɔɔ wɔ Nyamenle Yidɛn tola ne anu la anye bolole ye."
10,"King of Egypt, now listen to what I, the Lord God, am saying about that tree: The tree grew so tall that it reached the sky and became very proud and arrogant.","“Yemɔti, medame Awulae Nyamenle, mese: Kɛmɔ ɔnyinle ɔyɛle tendenle na ɔ ti dwule amungu ne mɔ anu, na ɔmemanle ɔ nwo zo wɔ ye tendenle ne ati la,"
11,"So I, the Lord God, will reject the tree and hand it over to a foreign ruler, who will punish it for its wickedness.","mebava ye meawula maanle ne mɔ anu katakyie ne asa anu, ɔ nee ye ali, kɛmɔ ye amumuyɛ ne mɔ fɛta la. Mevuandi ye medo ala ɛne."
12,Cruel foreigners will chop it down and leave it wherever it falls. Branches and broken limbs will be scattered over the mountains and in the valleys. The people living in the shade of those branches will go somewhere else.,"Nyɛvolɛ maanle maanle mɔɔ anwo yɛ ɛzulolɛ la bapɛ ye ado na bɛagyakyi ye ɛkɛ. Ye ngane ne mɔ babubu agua mbɔnza nu nee awoka ne mɔ azo, na ye baka mumua ne abubu agua azɛlɛ ne azo azudenle ne mɔ anu. Menli mɔɔ wɔ ewiade la amuala banriandi avi ye alubo ne anu."
13,"Birds will then nest on the stump of the fallen tree, and wild animals will trample its branches.",Anwomanyunlu nloma baradɛnlɛdɛnla baka wulera ne azo na ɛbɔ nu nanemgbole araluolua ye ngoloka ne mɔ anu.
14,"Never again will any tree dare to grow as tall as this tree, no matter how much water it has. Every tree must die, just as humans die and go down to the world of the dead.","Meyɛ ɛhye mɔ amuala, amaa baka biala mɔɔ gyi azule nloa la annyi angɔ anwuma somaa, anzɛɛ ɔ ti annyi andwu amungu ne mɔ anu, na mbaka mɔɔ no nzule la annyi ndendenle zɔhane, ɔluakɛ bɛye bɛ muala bɛmaa ewule, kɛmɔ menli wu la, bɛboka bɛdabɛ mɔɔ bɛkɔ ewule kuma nu la anwo.”"
15,"On the day this tree dies and goes to the world below, I, the Lord God, will command rivers and streams to mourn its death. Every underground spring of water and every river will stop flowing. The mountains in Lebanon will be covered with darkness as a sign of their sorrow, and all the trees in the forest will wither.","Awulae Nyamenle ne se, “Saa baka ne wu kɔ ɛbolɔ a, mebamaa azɛlɛ bo nzule azu ye, na yeasisi ye azule ne mɔ, yeamaa azule dɔɔnwo azi. Mebamaa awozinli ava Lɛbanɔn, na ɔdaye ti kpɔkɛ nu mbaka kɔsɔɔti agyengye."
16,"This tree will crash to the ground, and I will send it to the world below. Then the nations of the earth will tremble. The trees from Eden and the choice trees from Lebanon are now in the world of the dead, and they will be comforted when this tree falls.","Saa mefuandi ye meto ɛbolɔ meboka bɛdabɛ mɔɔ bɛkɔ ewule kuma nu la anwo a, ye azedɔlɛ ne bamaa maanle maanle ne mɔ anwo awozo bɛ. Mbaka kɔsɔɔti mɔɔ wɔ Yidɛn tola nu, Lɛbanɔn mbaka kpalɛ ne mɔ, mɔɔ nyia nzule la, arɛle bakyekye wɔ ɛbolɔ lɔ."
17,"Those people who found protection in its shade will also be sent to the world below, where they will join the dead.","Bɛ nee ye bɛ muala bɛbahɔ ɛbolɔ sua zo, ɛleka mɔɔ bɛdabɛ mɔɔ bɛdɔ dadeɛ nloa la wɔ la; ɛhɛe, bɛdabɛ mɔɔ bɛdɛnlanle ye alubo nu wɔ maanle maanle ne mɔ anu la abo zo baminli."
18,"King of Egypt, all these things will happen to you and your people! You were like this tree at one time—taller and stronger than anyone on earth. But now you will be chopped down, just as every tree in the garden of Eden must die. You will be sent down to the world of the dead, where you will join the godless and the other victims of violent death. I, the Lord God, have spoken.","“Ɛnee akee mbaka mɔɔ wɔ Yidɛn tola nu la, boni yɛɛ wɔ anyunlunyia nee ye sɛ a? Bɛbapɛ wɔ bɛado bɛaboka Yidɛn tola nu mbaka ne mɔ anwo bɛagua bɛ ɛbolɔ lɔ wɔahɔboka menli mɔɔ ɛnze Nyamenle, mɔɔ ɛdɔ dadeɛ nloa la anwo. “Ɛhye fane Yigyibiti belemgbunli ne nee ye menli ne amuala anwo.” Kɛ Awulae Nyamenle ne se la ɛne."
1,"Twelve years after King Jehoiachin and the rest of us had been led away as prisoners to Babylonia, the Lord spoke to me on the first day of the twelfth month. He said:","Bɛhyele yɛ bɛhɔle nlɔnu la, ye ɛvolɛ bulu nee nwiɔ, siane bulu nee nwiɔ ne, kenle ne mɔɔ lumua la, Ɛdɛnkɛma dendɛle hilele me."
2,"Ezekiel, son of man, condemn the king of Egypt and tell him I am saying: You act like a lion roaming the earth; but you are nothing more than a crocodile in a river, churning up muddy water with your feet.","Ɔse, “Sonla ra, ye awolɛ gua Yigyibiti belemgbunli ne ati zo na se ye kɛ: Ɛdwenle kɛ ɛle awenade wɔ maanle maanle avinli, noko ɛle kɛ nane bie mɔɔ le kɛ ɛlɛnrɛne mɔɔ la azukpole nu la. Ɛkpakye azule ne waa waa, ɛfa ɛ gyakɛ ɛbɔ azule ne anu na ɛkpoto ye.”"
3,"King of Egypt, listen to me. I, the Lord God, will catch you in my net and let a crowd of foreigners drag you to shore.","Awulae Nyamenle ne se, “Mebava maanle maanle meahakyi avonle meado wɔ, na meahwe wɔ meara file zo."
4,"I will throw you into an open field, where birds and animals will come to feed on your flesh.","Mebavuandi wɔ meade ɛnweakpanye ne azo wɔ wienyi ne anu, na meamaa anwomanyunlu nloma nee ewiade nane kɔsɔɔti arali wɔ nane."
5,"I will spread your rotting flesh over the mountains and in the valleys,",Mebapepɛ wɔ nwonane ne azinli azinli meakponde awoka ne mɔ azo na meamaa mbɔnza ne mɔ anu ayɛ wɔ nwonane azinli kpɔlɔlera ngome.
6,and your blood will flow throughout the land and fill up the streams.,"Mebahwi wɔ mogya meagua azɛlɛ ne azo toonwo yeahɔdwu awoka ne mɔ azo lɔ, nee azule ne mɔ anu."
7,"I will cover the whole sky and every star with thick clouds, so that the sun and moon will stop shining.","Saa meminli ɛ bo zo a, mebaheda anwomanyunlu, na meamaa nwɔlɔra anlu. Mebava amungu meaheda sɛnzɛne ne anyunlu, yɛɛ siane ɛnrɛda."
8,"The heavens will become black, leaving your country in total darkness. I, the Lord God, have spoken.","Mebamaa anwomanyunlu ngɛnlaneɛ ne mɔ kɔsɔɔti anlu, na meava awozinli meaheda azɛlɛ ne mɔɔ ɛwɔ zolɛ la azo. Medame Awulae Nyamenle a mese a."
9,Foreign nations you have never heard of will be shocked when I tell them how I destroyed you.,“Mebamaa maanle maanle dɔɔnwo mɔɔ kɛde kɛ mehye wɔ nuokɛ mehɔ maanle bie mɔɔ ɛtɛtele ye nganeɛ ɛlɛ la azo la ahonle adu.
10,"They will be horrified, and when I flash my sword in victory on the day of your death, their kings will tremble in the fear of what could happen to them.","Wɔmɔ ati, mebamaa maanle maanle dɔɔnwo adwenle azɛkye, na saa menwɔha me konle dadeɛ ne bɛ nyunlu a, debie badɔ bɛ arelemgbunli ne mɔ anwo zo. Kenle ne mɔɔ ɛbadɔ aze la, awie biala anwo bawozo ye na yeazu ɔdaye ɔ ngome ye ngoane.”"
11,"The king of Babylonia is coming to attack you, king of Egypt!","Awulae Nyamenle ne se, “Babelonia belemgbunli ne dadeɛ ne bara ɛ nwo zo."
12,"Your soldiers will be killed by the cruelest army in the world, and everything you take pride in will be crushed.","Wɔ menli ne dɔɔnwo badɔ katakyiema mɔɔ anwo yɛ ɛzulolɛ wɔ maanle maanle ne mɔ avinli la dadeɛ nloa. Bɛbazɛkye Yigyibiti debie biala mɔɔ hyia na ɔsonle bolɛ la, na bɛahu ye menli ne amuala."
13,"I will slaughter your cattle that graze by the river, and no people or livestock will be left to muddy its water.","Mebazɛkye bɛ nane mɔɔ wɔ bɛ azule ne mɔ anloa la amuala. Awie biala ɛnrɛhola ɛnrɛgyegye bɛ bieko, yɛɛ nane biala ɛnrɛhola ye mɛne fa gyegye bɛ bieko."
14,"The water will be clear, and streams will be calm. I, the Lord God, have spoken.",Akee mebade bɛ azule ne mɔ anye na meamaa bɛ azule ne mɔ aze bɛtɛɛ kɛ nwole la. Medame Awulae Nyamenle a mese a.
15,"Egypt will become a barren wasteland, and no living thing will ever survive there. Then you and your people will know that I am the Lord.","Saa memaa Yigyibiti azɛlɛ ne tɔ mgbane na mesɛkye debie biala mɔɔ wɔ zolɛ la, na meku menli mɔɔ de zolɛ la amuala a, akee bɛbanwu kɛ medame a mele Ɛdɛnkɛma a."
16,"This is your warning, and it will be used as a funeral song by foreign women to mourn the death of your people. I, the Lord God, have spoken. A Sad Ending for Egypt","Ɛhye le awolɛyelɛ mɔɔ bɛbaye a; mraalɛ mɔɔ wɔ maanle maanle ne mɔ anu la baye zɛhae awolɛ ne agua Yigyibiti nee menli mɔɔ wɔ maanle ne anu la ati zo, medame, Awulae Nyamenle yɛɛ mese a.” Mɔwuamra maanle nu"
18,"Ezekiel, son of man, mourn for the Egyptians and condemn them to the world of the dead, where they will be buried alongside the people of other powerful nations.","Ɔse, “Sonla ra, su gua Yigyibitima amuala ati zo, na pia bɛ kɔsɔɔti, ɔdaye nee menli mɔɔ lɛ tumi wɔ maanle maanle ne mɔ anu la amuala kɔgua mɔwuamra ewiade ne anu, maa bɛhɔboka bɛdabɛ mɔɔ bɛhɔ ɛbolɔ la anwo."
19,"Say to them: You may be more beautiful than the people of other nations, but you will also die and join the godless in the world below.","Se bɛ kɛ, ‘Nwane a bɛnea a bɛtɛla ye kɛnlɛma a? Bɛdwu bɛhɔ mɔwuamra anu, na bɛzie bɛ bɛboka menli mɔɔ ɛnze Nyamenle la anwo.’"
20,You cannot escape! The enemy's sword is ready to slaughter every one of you.,"“Bɛbawu bɛagua menli mɔɔ ɛdɔ dadeɛ nloa la avinli, na menli mɔɔ wɔ Yigyibiti la amuala bahɔ ewule kuma nu."
21,Brave military leaders killed in battle will gladly welcome you and your allies into the world of the dead.,"Arelemgbunli katakyiema baha bɛ nwo edwɛkɛ. Bɛ nee bɛ boavolɛma mɔɔ bɛ muala bɛwɔ ɛbolɔ la baha kɛ, ‘Menli ne mɔɔ ɛnze Nyamenle, mɔɔ bɛhunle bɛ konle ne anu la ɛra, na bɛmɛ a bɛgua ɛkɛ ne la?’"
23,"The graves of soldiers from Assyria are there. They once terrified people, but they were killed in battle and now lie deep in the world of the dead.","Bɛ nla ne mɔ wɔ azie ne abo lɔ, yɛɛ ye ɛlɔnema nla ɛdeɛ ne mɔ ɛbɔ ɛyia ye ɛdeɛ ne. Bɛhunle bɛ muala, bɛ muala bɛdɔle dadeɛ nloa. Bɛde aze la ɛnee bɛ nwo ka ɛzulolɛ kpalɛ."
25,"The graves of soldiers from Elam are there. The very sight of those godless soldiers once terrified their enemies and made them panic. But now they are disgraced and ashamed as they lie in the world of the dead, alongside others who were killed in battle.","Yilam boka bɛdabɛ mɔɔ bɛhunle bɛ la anwo, ye ɛlɔnema ne sɛka ɛbɔ ɛyia ye. Bɛ muala bɛnze Nyamenle, yɛɛ bɛhunle bɛ muala wɔ konle nu. Bɛde aze la ɛnee bɛ nwo ka ɛzulolɛ, na kɛkala, bɛva anyiemgba bɛwu bɛhɔ ɛbolɔ bɛhɔboka bɛdabɛ mɔɔ bɛhunle bɛ konle nu la anwo."
26,The graves of soldiers from Meshech and Tubal are there. These godless soldiers who terrified people were all killed in battle.,"“Mihyɛke nee Tubale wɔ ɛkɛ, bɛ ɛlɔnema ɛwolaa ne nla ne mɔ ɛbɔ ɛyia bɛ. Bɛ muala bɛle menli mɔɔ ɛnze Nyamenle a, yɛɛ bɛhunle bɛ wɔ konle nu, ɔluakɛ bɛde aze la bɛ nwo hanle ɛzulolɛ."
27,"They were not given a proper burial like the heroes of long ago, who were buried with their swords under their heads and with their shields over their bodies. These were the heroes who made their enemies panic.","Bɛanzie bɛ kɛ bɛziele mɔmoane katakyiema mɔɔ vale bɛ konle ninyɛne hɔle ɛbolɔ la. Bɛvale bɛ konle dadeɛ ne mɔ nee bɛ sa nu enyinlike ne mɔ a bɛziele bɛ a, ɔluakɛ bɛ nwo ɛzulolɛ ne tɛbɔ anyewɔzoamra anu."
28,"You Egyptians will be cruelly defeated, and you will be buried alongside these other godless soldiers who died in battle.",“Zɔhane ala yɛɛ bɛbahu bɛmɛ Yigyibitima na bɛ nee menli mɔɔ ɛnze Nyamenle na bɛhu bɛ wɔ konle nu la ahɔla a.
29,The graves of kings and leaders from Edom are there. They were powerful at one time. Now they are buried in the world of the dead with other godless soldiers killed in battle.,"“Yidɔm wɔ ɛkɛ, ye arelemgbunli nee ye maanle mgbanyima, bɛ anwosesebɛ kpole ne anzi, bɛ nee menli mɔɔ ɛnze Nyamenle na bɛhunle bɛ konle nu la a wɔ ɛbolɔ maanle nu a."
30,"The graves of the rulers of the north are there, as well as those of the Sidonians. Their powerful armies once terrified enemies. Now they lie buried in the world of the dead, where they are disgraced like other soldiers killed in battle.","“Arelemgbunli mɔɔ wɔ Sɔlɔ la wɔ ɛkɛ; bɛmɛ yɛɛ Saedɛnema amuala, bɛhunle bɛ anyiemgba nu wɔ konle nu. Bɛ nwo ɛzulolɛ ne mɔɔ bɛvale bɛ anwosesebɛ kpole ne bɛhanle la anzi, bɛwu kɛ bɛdabɛ mɔɔ bɛnze Nyamenle la bɛboka bɛdabɛ mɔɔ bɛhu bɛ konle nu la anwo; bɛ anyiemgba doa bɛ kɛ bɛdabɛ mɔɔ bɛwɔ ɛbolɔ la."
31,"The Lord God says: When your king of Egypt sees all of these graves, he and his soldiers will be glad they are not the only ones suffering.","“Saa Yigyibiti belemgbunli ne nwu bɛ a, ɔdaye nee ye ɛlɔnema ɛwolaa ne mɔɔ ɛwu konle nu la arɛle bakyekye,” Medame Awulae Nyamenle a mese a."
32,"I sent him to terrify people all over the earth. But he and his army will be killed and buried alongside other godless soldiers in the world of the dead. I, the Lord God, have spoken.","“Ɔluakɛ, kɛmɔ Yigyibiti hanle anyewɔzoamra ɛzulolɛ la, zɔhane ala yɛɛ bɛbahu ye belemgbunli ne nee ye ɛlɔnema amuala konle nu bɛaboka menli mɔɔ ɛnze Nyamenle la anwo a.” Awulae Nyamenle a se a."
3,and to sound a warning signal when the enemy is seen coming.,"na ɔnwu kɛ konle asɛɛ ɛva maanle ne aze, na ɔwu aweɛne tendenle ne anu ɔkakye bɛ"
16,"Their past sins will be forgiven, and they will live because they have done right.","Bɛnrɛhakye ye ɛtane ne mɔ mɔɔ yeyɛ la biala. Yeyɛ mɔɔ fa mɛla adenle nu na ɔle kpalɛ la, ɔbanyia ngoane."
21,"Twelve years after King Jehoiachin and the rest of us had been led away as prisoners to Babylonia, a refugee who had escaped from Jerusalem came to me on the fifth day of the tenth month. He told me that the city had fallen.","Bɛhyele yɛ bɛhɔle nlɔnu la, ye ɛvolɛ bulu nee nwiɔ ne, ye siane bulu ne, ye kenle nnu ne azo, nrenya bie mɔɔ ɛnriandi ɛvi Gyɛlusalɛm la rale me nwo ɛkɛ razele me kɛ, “Suakpole ne ɛbɔ.”"
1,The Lord said:,Ɛdɛnkɛma dendɛle hilele me:
2,"Ezekiel, son of man, warn your people by saying: Someday, I, the Lord, may send an enemy to invade a country. And suppose its people choose someone to stand watch","Ɔse, “Sonla ra, ka kile wɔ menli ne na se bɛ kɛ: Saa mefa konle meto maanle anzɛɛ azɛlɛ bie azo, na menli mɔɔ wɔ maanle ne anu la ye bɛ sonla ko kɛ bɛ sinzavolɛ,"
5,"If any of these people hear the signal and ignore it, they will be killed in battle. But it will be their own fault, because they could have escaped if they had paid attention.","Ɔdele aweɛne tendenle ne ane yɛɛ yeanla ɔ nwo zo a; ye mogya gua ɔ ti zo. Saa ɔlale ɔ nwo zo a, anrɛɛ ɔvile ɛsalɛ."
6,"But suppose the person watching fails to sound the warning signal. The enemy will attack and kill some of the sinful people in that country, and I, the Lord, will hold that person responsible for their death.","Na saa sinzavolɛ ne nwu kɛ ɛlɔne ɛlɛba arava bɛ aze na yeanwu aweɛne tendenle ne anu, yeammaa menli ne anla bɛ nwo zo, na ɛlɔne ne ba na bɛku bɛ nuhua bie a, ɛnee sonla zɔhane, ye ɛtane ti yɛɛ bɛhu ye a, na mebalie ye mogya ne meavi sinzavolɛ ne ɛkɛ."
7,"Ezekiel, I have appointed you to stand watch for the people of Israel. So listen to what I say, then warn them for me.","“Yemɔti wɔmɔ, sonla ra, meyɛ wɔ Yizilayɛma sinzavolɛ. Mekɛ biala mɔɔ ɛkɛde me nloa anu edwɛkɛ la, kakye bɛ wɔ nwolɛ."
8,"When I tell wicked people they will die because of their sins, you must warn them to turn from their sinful ways. But if you refuse to warn them, you are responsible for their death.","Saa meka mekile amumuyɛnli ne kɛ ɔbawu na wɔambɔ amumuyɛnli ne kɔkɔ wɔammaa yeanvi ye ninyɛndane nwo a, amumuyɛnli zɔhane bawu ala ye ɛtane nu, noko mebalie ye mogya ne meavi wɔ ɛkɛ."
9,"If you do warn them, and they keep sinning, they will die because of their sins, and you will be innocent. The Lord Is Always Fair (Ezekiel","Na saa ɛbɔ amumuyɛnli ne kɔkɔ kɛ ɔvi ye ninyɛndane nwo, na yeangyakyi ɔ sa anloa a, ɔbawu yeala ye ɛtane ne anu, na wɔmɔ, ɛ nwo kɔlɔnwo.” Sonla ko biala ɛzonlelilɛ"
18,"If good people start doing evil, they will be put to death, because they have sinned.","Saa tenlenenli sia fi ye tenleneyɛlɛ nwo na ɔyɛ ɛtane a, ye ɛtane ne ati, ɔbawu."
30,"Ezekiel, son of man, the people with you in Babylonia talk about you when they meet by the city walls or in the doorways of their houses. They say, “Let's ask Ezekiel what the Lord has said today.”","Ɛdɛnkɛma zele kɛ, “Na wɔmɔ sonla ra, wɔ menli ne mɔɔ kuohua bɛ nloa wɔ bane bo bane bo nee bɛ nlenkɛ nzi ka ɛ nwo edwɛkɛ la ka kile bɛ nwo ngoko kɛ, ‘Bɛrɛla bɛradie edwɛkɛ mɔɔ Ɛdɛnkɛma nee ye ɛra la.’"
10,"The Lord said: Ezekiel, son of man, the people of Israel are complaining that the punishment for their sins is more than they can stand. They have lost all hope for survival, and they blame me.","Ɛdɛnkɛma zele me kɛ, “Na wɔmɔ, sonla ra, ka kile Yizilayɛma kɛ, mɔɔ wɔha la ɛne: ‘Yɛ mɛladonlɛ nee yɛ ɛtane ne mɔ ɛbu ɛzia yɛ; na ɛhye ati a yɛmkpazi a. Na kɛ ɔkɛyɛ na yɛanyia ngoane ɛ?’"
11,"Tell them that as surely as I am the living Lord God, I don't like to see wicked people die. I enjoy seeing them turn from their sins and live. So if the Israelites want to live, they must stop sinning and turn back to me.","Ka kile bɛ kɛ, suzuamgba ala mɔɔ medame Awulae Nyamenle a mele tease Nyamenle ne la, menlɛ anyelielɛ biala wɔ amumuyɛnli ewule nu, kyesɛ amumuyɛnli ne kakyi fi ye ndenle ne mɔ anu na ɔnyia ngoane. Bɛzia bɛ nzi, bɛzia bɛ nzi bɛvi bɛ munzule ndenle ne mɔ anu; Yizilayɛma, duzu ati a bɛkulo kɛ bɛwu a?"
12,"Tell them that when good people start sinning, all the good they did in the past cannot save them from being punished. And remind them that when wicked people stop sinning, their past sins will be completely forgiven, and they won't be punished.","“Na wɔmɔ, sonla ra, ka kile menli ne kɛ, saa tenlenenli yɛ ɛtane a, ye tenleneyɛlɛ ɛnrɛhola ɛnrɛlie ye, yɛɛ saa amumuyɛnli sia fi ye ninyɛndane nwo a, ɔnrɛwu. Saa tenlenenli yɛ ɛtane a, ye tenleneyɛlɛ ne ɛnrɛmaa ɔnrɛnyia ngoane."
13,"Suppose I promise good people that they will live, then later they start sinning and believe they will be saved by the good they did in the past. These people will certainly be put to death because of their sins. Their good deeds will be forgotten.","Saa meka mekile tenlenenli kɛ ɔbanyia ngoane, na ɔmaa ɔ ti anu yɛ ye fɛ na ɔyɛ ɛtane a, ye tenlene nyɛleɛ biala mɔɔ yeyɛ la abo zo baminli mɔɔ bɛnrɛhakye ye bieko a, na ɛtane ne mɔɔ yeyɛ la yɛɛ ɔbawu yeala nu a."
14,"Suppose I warn wicked people that they will die because of their sins, and they stop sinning and start doing right.","Bieko, saa meka mekile amumuyɛnli kɛ, ‘ɛbawu’, na saa ɔsia ɔfi ye ninyɛndane nwo, ɔyɛ mɔɔ fa mɛla adenle nu na ɔle kpalɛ,"
