verse_number,english_verse,translation_verse
2,How long will you torture me with your words?,Mɛni be nyɛ maa ngɔ munyuhi kɛ hao mi kɛ yaa si?
3,Isn't ten times enough for you to accuse me? Aren't you ashamed?,"Kpamisa nɛ ɔ, jɛmi kɛkɛ nyɛ ngɛ mi jɛe. Anɛ e pee we nyɛ zo kaa nyɛ ngɛ mi nisɛ ní pee lo?"
4,"Even if I have sinned, you haven't been harmed.","Ke e ngɛ mi tete po kaa i pee yayami ɔ, mɛni enɛ ɔ kɔɔ ngɛ nyɛ he?"
6,But God is the one at fault for finding fault with me.,Se nyɛ li kaa Mawu lɛ pee nɔ́ nɛ ɔ lo? Lɛ nɛ tsɔ klama kɛ bɔle mi kɛ kpe.
11,"and attacks with fierce anger, as though I were his enemy.","Mawu mi mi fu mi wawɛɛ nitsɛ, nɛ e buɔ mi e he nyɛlɔ."
12,"His entire army advances, then surrounds my tent. I Am Forgotten *","E ta buli babauu ba tua mi; a bɔle mi kɛ kpe, nɛ a sa ye yi kɛ wo ye sihi he ɔ."
16,"and when I call my servants, they pay no attention.","Ke i tsɛ ye tsɔlɔ ɔ, e he we nɔ; ke i kpa lɛ pɛɛ tete po, e bui."
17,My breath disgusts my wife; everyone in my family turns away.,Ye nya mi mumi jeɔ fu kɛ haa ye yo; imi nitsɛ ye nyɛ mi mi bimɛ bɛ ye kasa nya.
18,"Young children can't stand me, and when I come near, they make fun.","Jokuɛwi tete po hiee mi; ke a na mi pɛ, kɛkɛ a bɔni ye he munyu tumi."
19,My best friends and loved ones have turned from me.,Ye huɛmɛ kpakpahi tsuo ngɛ mi hiee; ni nɛmɛ nɛ i suɔ mɛ saminya po te si wo mi.
20,I am skin and bones— just barely alive.,I ta he lo nɛ i pee kanyakanya; i kɛ gbenɔ wa kpɛti kɛ we kulaa.
21,"My friends, I beg you for pity! God has made me his target.","Nyɛɛ na mi mɔbɔ; ye huɛmɛ nyɛɛ na mi mɔbɔ, ejakaa Mawu nine sa ye he."
25,"I know that my Protector lives, and at the end he will stand on this earth.","Ejakaa i le kaa nɔ ko ngɛ hiɔwe nɛ nyagbenyagbe ɔ, e ma ba kpɔ mi."
26,"My flesh may be destroyed, yet from this body I will see God.","Ke ye he womi hɛ mi kpata kikɛ nɛ ɔ, nɛ he lo ko be ye he po, ma na Mawu."
27,"Yes, I will see him for myself, and I long for that moment.","Imi nitsɛ na lɛ paa kɛ ye hɛngmɛ. Imi nitsɛnitsɛ, se pi nɔ kpa ko. Ye tsui ta!"
28,"My friends, you think up ways to blame and torment me, saying I brought it on myself.","Benɛ nyɛ bi ke, “Kɛ wa maa pee kɛɛ kɛ wa lɛ yi mi?” ɔ, nyɛ hla nɔ ko nyɛ da nɔ, nɛ nyɛ ba tua mi."
3,"You have accused and insulted me, and reason requires a reply.","Jɛmi munyuhi lɛ o tu ɔ nɛ, se mumi ɔ tsɔɔ mi bɔ nɛ ma ha mo heto ha."
6,"Though their pride and power may reach to the sky,","Ke e nɔ kuɔ kɛ ya su hiɔwe, nɛ e yi ya pi bɔku po,"
7,"they will disappear like dust, and those who knew them will wonder what happened.","e hɛ mi ma kpata kɛ maa ya neneene kaa lɛ nitsɛ e fĩ. Nihi nɛ le lɛ ɔ ma bi ke, “Jije e ngɛ?”"
9,and vanish from the sight of family and friends.,Nɔ ko nɔ ko be lɛ nae hu; e sihi he ɔ maa fɔ si gu.
10,Their children will have to repay what the parents took from the poor.,"Níhi nɛ e ju ngɛ ohiatsɛmɛ a dɛ ɔ, e bimɛ maa kpale kɛ ha mɛ ekohu."
11,"Indeed, the wicked will die and go to their graves in the prime of life. Sinners Love the Taste of Sin",Nɔmlɔ tso kɛ e he nihe nyu tsuaa a ma plɛ pee zu.
14,But their food will turn sour and poison their stomachs.,Se niye ní nɛ ɔ plɛɔ peeɔ sinɔ duɔ nɛ nya wa ngɛ e mi mi.
17,and never enjoy rivers flowing with milk and honey.,"E be je mi hie nɛ́ e maa na nyɔ nyu, kɛ hwo nɛ ngɛ bee kaa paa."
21,"But when nothing remains for them to grab, they will be nothing.","Ke e ye ní ɔ, eko kulaa píɛ ngɛ se. Enɛ ɔ he je ɔ, ní nami ɔ se maa po."
22,"Once they have everything, distress and despair will strike them down,","Be mi nɛ e na e he ɔ, jamɛ a be ɔ, haomi nɛ nya wa maa ba e nɔ tlukaa."
24,"While running from iron spears, they will be killed by arrows of bronze,","Ke e ka kaa e maa tu fo kɛ je dade nya a, a ma tsɛ̃ lɛ akɔblee kɛ̃ɛ̃ kɛ fɔ si."
26,and what they treasure most will be lost in the dark. God will send flames to destroy them in their tents with all their property.,"E juetli tsuo hɛ mi ma kpata. La, nɛ pi nɔmlɔ nɛ slɛ maa sã lɛ, nɛ e we mi nɔ́ tsuaa nɔ́ hɛ mi ma kpata."
27,"The heavens and the earth will testify against them,","Hiɔwe ma je nyumu nɛ ɔ yayami ɔ kpo, nɛ zugba maa ye odase kɛ si lɛ."
29,This is what God has decided for those who are evil.,Enɛ ɔ ji yayami peelɔ blɔ fa mi nɔ́; gbosi ní nɛ Mawu to kɛ ha yayami peelɔ ji nɛ ɔ nɛ.
8,Why are they allowed to see their children grow up?,"A hii je mi kɛ ya siɔ a bimɛ, kɛ a bibimɛ waa ba naa mɛ."
9,"They have no worries at home, and God never punishes them.",Mawu ngɔɛ haomi ko kɛ bɛ a wehi a mi; nɔ́ ko nɔ́ ko wui a he gbeye.
11,their children play and dance safely by themselves.,A bi tsɔwitsɔwihi jeɔ kpo babauu nɛ a hii hlue kaa to bihi.
12,"These people sing and celebrate to the sound of tambourines, small harps, and flutes,","A fiɛɔ do, a fiaa saku, nɛ a laa kɛ toɔ he; nɛ a naa bua jɔmi bɔ nɛ sa."
13,"and they are successful, without a worry, until the day they die. Leave Us Alone!","A yeɔ a be ɔ ngɛ kplɔkɔtɔ mi, nɛ a gboɔ ngɛ tue mi jɔmi mi."
14,"Those who are evil say to God All-Powerful, “Leave us alone! Don't bother us with your teachings.","Yayami peeli deɔ Mawu ke e je a nɔ, ejakaa a hla we e blɔ ɔmɛ nɛ a le."
16,"We succeeded all on our own.” And so, I keep away from them and their evil schemes.","A deɔ ke, “Tsa pi nɔ ko nɛ wo wɔ ní; wɔ nitsɛmɛ lɛ wa tsu nɛ wa na.” Se a susumi nɛ ɔ, imi i ngɔɛ."
18,How often does he strike them like a windstorm that scatters straw?,"Anɛ Mawu muɔ yayami peeli kɛ ho hyɛ kaa bɔ nɛ kɔɔhiɔ muɔɔ bunyuku, aloo bɔ nɛ ahumi muɔɔ tsakati kɛ yaa a lo?"
19,"You say, “God will punish those sinners' children in place of those sinners.” But I say, “Let him punish those sinners themselves until they really feel it.","Nyɛ deɔ ke Mawu gblaa bimɛ a tue ngɛ a tsɛmɛ a he yayamihi a he. Dɛbi! Ha nɛ Mawu ɔ nɛ gbla yayami peeli ɔmɛ nitsɛmɛ a tue, konɛ a na kaa a he yayami ɔmɛ a he lɛ a ngɛ a tue gblae ɔ nɛ."
20,Let God All-Powerful force them to drink their own destruction from the cup of his anger.,Ha nɛ yayami peeli ɔmɛ nitsɛmɛ nɛ a ná a tue gblami ɔ. Ha nɛ Mawu Ope ɔ we abofu ɔ nɛ kple mɛ nitsɛmɛ a nɔ.
21,"Because after they are dead, they won't care what happens to their children.” Who Can Tell God What To Do?","Ke nɔ ko gbo ɔ, anɛ e pa susuɔ bimɛ nɛ e si ngɛ se ɔ a he lo?"
22,Who can tell God what to do? He judges powerful rulers. *,"Mawu nɛ tsɔɔ nimli nguahi po nile ɔ, anɛ nɔ ko ma nyɛ maa kojo lɛ lo?"
25,"while others die in poverty, having known only pain.",Ni komɛ hu gboɔ kɛ aywilɛho nɛ a na we bua jɔmi ko hyɛ.
26,"But we all end up dead, beneath a blanket of worms.","Nimli nɛ ɔmɛ tsuo gboɔ, nɛ a puɔ mɛ ngɛ zu mi, nɛ gɔgɔ ba haa mɛ tsuo a nɔ."
28,"You ask, “Where is the home of that important person who does so much evil?”","Nyɛ biɔ ke, “Jehanɛ lɛɛ jije ganɔ ɔ we ɔ ngɛ? Jije yiwutsotsɛmɛ ɔmɛ a sihi he ɔmɛ ngɛ?”"
30,"that those who do wrong never suffer disaster, when God becomes angry.","Anɛ nyɛ li kaa ke amanehlu ba a, yiwutsotsɛmɛ lɛɛ a jeɔ mɛ kɛ jeɔ mi, nɛ a yeɔ a he lo?"
2,"What use are we humans to God, even the wisest of us?","Anɛ nɔmlɔ adesa ko he ngɛ se nami ha Mawu lo? Ní lelɔ ɔ, lɛ nitsɛ e nile ɔ he se lɛ e naa."
9,You have turned away widows and have broken the arms of orphans.,"O fieɔ yalɔyihi kɛ jeɔ o ngɔ kɛ a dɛ mi gu, nɛ awusahi hu o waa mɛ yi mi."
11,"blinded by darkness, and drowned in a flood. God Lives in the Heavens","Diblii kpii wo mo, nɛ o hyɛ we nɔ́ hu; nyu kpekpemi bɔle mo kɛ kpe."
14,"Do thick clouds cover his eyes, as he walks around heaven's dome high above the earth?","O susuɔ kaa ke Mawu ngɛ nyɛɛe ngɛ je ɔ, kɛ hiɔwe a kpe he ɔ, e hyɛ we nɔ́ ngɛ bɔku kpii ɔ mi lo?"
18,although he had been kind to their families. The beliefs of these sinners are truly disgusting.,"Se Mawu ɔ nɔuu lɛ haa a wehi hyi ɔ kɛ ní kpakpahi. Anɔkuale mi ɔ, yiwutsotsɛmɛ a yi mi tomi ɔ, imi lɛɛ i sume saasaa!"
20,"saying, “Our enemies are gone, and fire has destroyed their possessions.” Surrender to God All-Powerful","Yiwutsotsɛmɛ a níhi tsuo pɛpɛɛpɛ a hɛ mi kpataa, nɛ nɔ́ nɛ piɛ ɔ, la ba sãã."
23,"If you return to God and turn from sin, all will go well for you.","Ee, ba o he si nɛ o kpale kɛ ya Mawu ngɔ. Yayamihi tsuo nɛ a peeɔ ngɛ o we ɔ mi ɔ, a kpa peemi."
24,"So get rid of your finest gold, as though it were sand.","Mo sake o sika tsu ngɔ fɔ he; o sika tsu kpakpa a, hɛɛ ngɔ pue pa mi, ngɛ tɛhi a kpɛ."
27,"God will answer your prayers, and you will keep the promises you made to him.","Ke o fa kue ha lɛ ɔ, e ma he nɔ, nɛ o maa ye o siwo ɔ nɔ."
29,"When others are disgraced, God will clear their names in answer to your prayers.","Nɔ nɛ woɔ e he nɔ ɔ, Mawu baa lɛ si, se nɔ nɛ baa e he si ɔ, Mawu heɔ e yi wami."
2,"Today I complain bitterly, because God has been cruel and made me suffer.","Mwɔnɛ ɔ hu i kɛ Mawu na ekohu; i ngɛ kɛmɛe, se e ngɛ ye tue gblae kɛ mwɔɔ."
6,Would he overwhelm me with his greatness? No! He would listen,"Anɛ Mawu kɛ mi maa to ní ngɛ e he wami kpetekpleenyɛ ɔ nya lo? Dɛbi, e maa bu mi tue kɛ̃."
7,"because I am innocent, and he would say, “I now set you free!”","Anɔkualetsɛ ji mi; i kɛ Mawu ma hla níhi a nya; nyagbe ɔ, e maa wo mi nguɔ kɛ̃."
8,"I cannot find God anywhere— in front or back of me,","I hla Mawu ngɛ beleku je, se e be lejɛ ɔ; i ba bonyoku je hu, i nɛ lɛ."
9,"to my left or my right. God is always at work, though I never see him.","I hla lɛ ngɛ omleyi je, se i nɛ lɛ; i kpale kɛ ba leneyi je hu, i nɛ lɛ ja nɔuu."
10,"But he knows what I am doing, and when he tests me, I will be pure as gold. *","Se Mawu le blɔ nɛ i nyɛɛɔ nɔ ɔ; ke e ka mi ɔ, e maa na kaa ye he tsɔ kaa sika tsu."
11,"I have never refused to follow any of his commands,","Mawu blɔ ɔ, lɔ ɔ nɔ i nyɛɛɔ daa nɛ; i gba we kɛ yɛ muɔ nɔ, loo hiɔ nɔ."
17,"God has covered me with darkness, but I refuse to be silent.",Ejakaa diblii bɔle mi kɛ kpe; diblii kpii ha ye hɛ mi.
1,Why doesn't God set a time for court? Why don't his people know where he can be found?,Mɛni he je lɛ Ope ɔ to we be nɛ a kɛ maa kojo nihi? Mɛni he je lɛ e ngɔ be ɔ kɛ laa nihi nɛ sɔmɔɔ lɛ po?
3,They cheat orphans and widows by taking their donkeys and oxen.,"A kpɔɔ awusahi a tejihi ngɛ a dɛ, nɛ yalɔyihi lɛɛ a ngɔɔ a na amɛ kɛ toɔ awaba."
6,"If they want grain or grapes, they must go to the property of these sinners.","Ke nihi kpa ní ta a, ohiatsɛmɛ ya kukuɔɔ bibliwi ngɛ wai ngmɔ ɔmɛ a nɔ. A ya kukuɔɔ wai yiblii ngɛ yiwutsotsɛmɛ po a wai ngmɔhi a nɔ."
9,Children whose fathers have died are taken from their mothers as payment for a debt.,Nimli yayami komɛ kpɔɔ bimwɔwi nɛ be tsɛmɛ pani nya ngɛ a nyɛmɛ a nyɔ nya. A kɛ bimwɔwi nɛ ɔmɛ toɔ a tsɛmɛ ɔmɛ a hiɔhi a nya.
10,"Then they are forced to work naked in the grain fields because they have no clothes, and they go hungry.",Nimli nɛ ɔmɛ haa nɛ ohiatsɛmɛ ɔmɛ hɛɛɔ a he gu nɛ bo be a he; a haa nɛ a kɛ mi mi hwɔ tsuɔ ní ngɛ ngmɔ nɔ.
11,They crush olives to make oil and grapes to make wine— but still they go thirsty.,"A naa nu kɛ jeɔ oliv tso mi, nɛ a ngaa wai kɛ jeɔ wai yiblii mi. Se mɛ nitsɛmɛ lɛɛ kuma yeɔ mɛ."
12,"And along the city streets, the wounded and dying cry out, yet God does nothing. Some Reject the Light","O maa nu nɛ nihi ngɛ kɛmɛe ngɛ ma a mi; o maa nu nɛ nihi nɛ plaa a ngɛ ngmlaa kpae, nɛ a ngɛ yemi kɛ buami hlae. Se Mawu bui mɛ tue fɛɛ."
14,"Soon after sunset they murder the poor and the needy, and at night they steal.","Awi yelɔ teɔ si mɔtu kpla konɛ e gbe ohiatsɛ, aloo nɔ nɛ be nɔ́ ko. Nyɔ mi kɛkɛ e pee e he julɔ."
15,"Others wait for the dark, thinking they won't be seen if they sleep with the wife or husband of someone else.","Gba puɛlɔ hu hii mlɛe konɛ du nɛ bu. E deɔ e he ke, “Nɔ ko be mi nae,” kɛkɛ e ngɔ nɔ́ kɛ ha e hɛ mi."
16,"Robbers hide during the day, then break in after dark because they reject the light.","Ke diblii wo ɔ, juli ya sɛɛ nihi a wehi a mi ya juɔ. Piani lɛɛ a laa a he, nɛ a sume nɛ a baa la hɛ mi."
17,"They prefer night to day, since the terrors of the night are their friends. Sinners Are Filthy Foam",Ejakaa a yeɔ piani la a gbeye; diblii kpii ɔ mohu wui a he gbeye. Zofar
18,"Those sinners are filthy foam on the surface of the water. And so, their fields and vineyards will fall under a curse and won't produce.","Yiwutsotsɛ ɔ, pa nɛ hia ba ngɔɔ lɛ kɛ yaa. A gbiɛ e weto ní nɛ ji e zugba a, nɛ e be ní tsue ngɛ e wai ngmɔ ɔ mi hu."
19,"Just as the heat of summer swallows the snow, the world of the dead swallows those who sin.",Gbeje ngɔɔ yayami peelɔ kɛ yaa kaa bɔ nɛ sapu kɛ latsa miiɔ nyu ɔ.
22,"But God's mighty strength destroys those in power. Even if they seem successful, they are doomed to fail.","Se kɛ̃ ɔ, Mawu kɛ e he wami haa nɛ nɔmlɔ nɛ he wa a yaa nɔ. E tee si be mi nɛ e hɛ be wami ko nɔ hu."
23,"God may let them feel secure, but they are never out of his sight.","Mawu ma ha nɛ e maa hi si ngɛ tue mi jɔmi mi, se daa nɛ ɔ, e hɛngmɛ ngɛ e he."
2,"God is the one to fear, because God is in control and rules the heavens.","Mawu kle, nɛ e he ngɛ gbeye. E hiɔwe ma a lɛɛ tue mi jɔmi sɔuu ji lejɛ ɔ."
3,Who can count his army of stars? Isn't God the source of light?,"Bɔfohi nɛ sɔmɔɔ Mawu ɔ, nɔ ko ma nyɛ maa kane mɛ lo? E la a nɛ́, ni komɛ ngɛ nɛ e tsui ha mɛ lo?"
5,"To him, not even the light of the moon and stars can ever be pure.","Nyɔhiɔ tete kpɛ we ha Mawu, nɛ dodoehi po a hɛ mi tsɔ we ha lɛ."
6,"So how can we humans, when we are merely worms?","Nɔmlɔ nɛ ngɛ kaa aklɔku, aloo gɔgɔ ɔ, kɛ lɛɛ e maa pee kɛ sa Mawu hɛ mi kɛɛ?"
2,You have really been helpful to someone weak and weary.,Balɔ kpakpa! Mo lɛ o piɛ ye he. Imi nɛ i gbɔjɔ! Imi nɛ ye he wami ta!
3,You have given great advice and wonderful wisdom to someone truly in need.,"Imi kuasia nɛ i li nɔ́ ko nɔ́ ko ɔ, o wo mi ga, nɛ o tu nile munyu kpakpahi kɛ tsɔɔ mi!"
5,Remember the terrible trembling of those in the world of the dead below the mighty ocean.,Kpade ɔmɛ a he mi ngɛ mɛ hiae ngɛ zu mi ngɛ nyu ɔ sisi.
6,"Nothing in that land of death and destruction is hidden from God,",Gbeje fɔɔ si paa ngɛ Mawu hɛ mi. He hami nɔ́ be he nɛ maa tsi lɛ blɔ.
7,who hung the northern sky and suspended the earth on empty space.,"Mawu gbla omleyi je hiɔwe ɔ mi, nɛ e ngɔ je ɔ ngɔ kpla si nɛ nɔ́ ko hɛɛ we lɛ."
9,and he wraps them around the face of the moon.,Mawu lɛ e ngɔɔ nyɔhiɔ kɛ laa ngɛ bɔku ɔmɛ a se.
10,"On the surface of the ocean, God has drawn a boundary line between light and darkness.",E po huzu ngɛ wo hɛ mi kɛ gba piani kɛ nyɔ a kpɛti.
11,And columns supporting the sky tremble at his command.,"Ke e kuɛ́ ɔ, titimahi nɛ hɛɛ hiɔwe ɔ hosoɔ, nɛ a he wami taa."
12,"By his power and wisdom, God conquered the force of the mighty ocean.","E kɛ e he wami jɔɔ wo ɔ he, nɛ e kɛ juɛmi kpata wo mi lohwe ɔ nɛ a tsɛɛ Rahab ɔ hɛ mi."
13,"The heavens became bright when he breathed, and the escaping sea monster died at his hands.","E mumi ɔ lɛ ha nɛ hiɔwe tsɔ, nɛ e pee saminyayoo. E nine lɛ e kɛ tsɔtslɔɔ wo mi lohwe ngua a mi."
14,These things are merely a whisper of God's power at work. How little we would understand if this whisper ever turned into thunder!,Mawu blɔ ɔmɛ a he níhi bɔɔ kɛkɛ nɛ́ wa nu kɛ wa tue ji nɛ ɔmɛ nɛ. E he wami kpetekpleenyɛ nitsɛnitsɛ ɔ lɛɛ mɛnɔ ma nyɛ maa le?
2,"I am desperate because God All-Powerful refuses to do what is right. As surely as God lives,","I na Mawu Ope nɛ hɛ ngɛ ɔ, nɔ nɛ kua dami sane yemi ha mi, nɛ e ha nɛ i na amanehlu kikɛ nɛ ɔ,"
5,"Until the day I die, I will refuse to do wrong by saying you are right,","I be kplɛɛe kɔkɔɔkɔ kaa nɔ́ nɛ nyɛ ngɛ dee ɔ ngɛ mi; kɛ yaa si ye gbenɔ ligbi ɔ, nɔ́ nɛ i ngɛ dee kɛkɛ ji i yi fɔ."
8,"Such people are hopeless, and God All-Powerful will cut them down,","Ke yayami peelɔ be su, nɛ Mawu ba ngɔ lɛ ɔ, mɛni hɛ kɛ nɔ fɔmi pa ngɛ ha lɛ?"
10,"And that is what God should do, because they don't like him or ever pray.",Anɛ e náá Ope ɔ he bua jɔmi lo? Anɛ e faa kue kɛ haa lɛ daa lo?
12,All of you have seen these things for yourselves. So you have no excuse. How God Treats the Wicked,Se tse nyɛ nitsɛmɛ nyɛ na ní nɛ ɔmɛ momo kɛ nyɛ hɛngmɛ. Lɛɛ mɛni he je lɛ nyɛ tsuo nyɛ ngɛ munyuhi nɛ a he be se nami tue kikɛ nɛ ɔ mɔ? Zofar
14,"They may have many children, but most of them will go hungry or suffer a violent death.","E ma fɔ bimɛ babauu, se mɛ tsuo pɛpɛɛpɛ a ma gbo ngɛ ta mi; e bimɛ na we niye ní nɛ suu a nya gblegbleegble."
15,"Others will die of disease, and their widows won't be able to weep.","Nihi nɛ a he maa je mi ɔ, gbenɔ hiɔ maa gbe mɛ, nɛ a yalɔyi ɔmɛ be ya nyɛe ha mɛ."
16,The wicked may collect riches and clothes in abundance as easily as clay.,Yayami peelɔ ma bua sika hiɔ babauu nya kaa bunyuku nɛ be hie kanemi; e ma bua he hami níhi babauu nya kaa tabo zu.
17,But God's people will wear clothes taken from them and divide up their riches.,"Se nɔmlɔ kpakpa ko lɛ ma ba ha bo ɔmɛ; nɔ kpakpa ko lɛ ma ba wo tade ɔmɛ, nɛ e maa ngɔ sika hiɔ ɔ."
18,No homes built by the wicked will outlast a cocoon or a shack.,"Yayami peelɔ we nɛ e po ɔ ngɛ kaa anani ya, aloo tsu wayoo nɛ bulɔ pee."
19,"Those sinners may go to bed rich, but they will wake up poor.","E ma ya hwɔ si kaa niatsɛ; se ke e te si ɔ, e maa na kaa e sika a tsuo ta."
20,Terror will strike at night like a flood or a storm.,Sawale maa nu lɛ kaa pa nɛ hia kɛ bee. Kɔɔhiɔ nɛ nya wa maa fia lɛ kɛ ho nyɔ mi.
5,"Far beneath the grain fields, fires are built to break loose those rocks","Niye ní jeɔ zu mi, se zu ɔ sisi lɛɛ e pee kaa nɔ́ nɛ la sã."
8,they walk on soil unknown to the proudest lions.,"Jata, loo lohwe awi yelɔ ko bi ngɛ jamɛ a blɔ ɔ nɔ."
9,With their own hands they remove sharp rocks and uproot mountains.,"Nimli adesahi tsuaa tɛ sahi nɛ a he wa, a hiaa yokuhi kɛ jeɔ a hi hehi."
10,They dig through the rocks in search of jewels and precious metals.,"Ke a ngɛ tɛ sa amɛ a mi kpɛe ɔ, a naa tɛhi nɛ a he jua wa."
11,They also uncover the sources of rivers and discover secret places. Where Is Wisdom Found?,"A tsuaa pa mi kɛ yaa pa a je he tɔɔ, nɛ níhi nɛ a kɛ laa ngɛ lejɛ ɔ, a ngɔɔ kɛ baa la hɛ mi."
14,Nor can it be discovered in the deepest sea. *,Muɔ voovoo ɔmɛ ke nile be a ngɔ; wo hu ja nɔuu lɛ e ngɛ dee.
15,It is worth much more than silver or pure gold,"Nile ɔ, a ngɔɛ sika tsu, loo sika hiɔ kɛ he we."
17,Nothing is its equal— not gold or costly glass.,"E he jua wa pe sika tsu, e he jua wa pe sika tsu kplu, aloo ahuhuɛ kpakpa."
18,"Wisdom is worth much more than coral, jasper, or rubies.","Nile he jua wa pe huazi, loo kɔli, loo adiagba."
19,All the topaz of Ethiopia and the finest gold cannot compare with it.,"Etiopia topasion tɛ, aloo sika tsu ngmingmiingmi kɛ nile sɔɛ."
22,Death and destruction have merely heard rumors about where it is found.,"Gbenɔ kɛ hɛ mi kpatami po de ke, “Oo, e biɛ kɛkɛ lɛ wa nu kɛ wa tue.”"
23,God is the only one who knows the way to wisdom;,"He nɛ nile ngɛ, kɛ blɔ nɛ a maa gu kɛ ya na lɛ ɔ, Mawu pɛ lɛ le."
25,"When God divided out the wind and the water,","Benɛ Mawu susu kɔɔhiɔ jiimi, kɛ he nɛ wo ɔ yi ma bli kɛ ya su ɔ,"
26,"and when he decided the path for rain and lightning,","benɛ Mawu to he nɛ hiɔmi maa nɛ ngɛ, kɛ he nɛ hiɔwe ma si kɛ ya be ngɛ ɔ,"
28,"God told us, “Wisdom means that you respect me, the Lord, and turn from sin.”","Mawu de nɔmlɔ ke, “Nyɔmtsɛ ɔ gbeye yemi ɔ, lɔ ɔ ji nile; yayami he jemi ɔ, lɔ ɔ ji juɛmi.”"
2,"I long for the past, when God took care of me,",I na nɛ i ngɛ kaa bɔ nɛ i ngɛ sa a nɛ Mawu buɔ ye he ɔ.
3,and the light from his lamp showed me the way through the dark.,"Jamɛ a be ɔ, Mawu kɛ mi ngɛ saminya, nɛ ke i ngɛ diblii mi nyɛɛe ɔ, e haa mi la."
4,"I was in the prime of life, God All-Powerful was my closest friend,","Jamɛ a be ɔ, ye he hi, nɛ Mawu kɛ mi ngɛ kaa nɔ kɛ e huɛ."
6,"My herds gave enough milk to bathe my feet, and from my olive harvest flowed rivers of oil. *","Jamɛ a be ɔ, ye na amɛ, kɛ to ɔmɛ haa mi nyɔ nyu babauu; nɛ hehi nɛ tɛ sa hiɛ ngɛ po, i naa oliv tsohi babauu nɛ haa mi nu bɔ nɛ sa."
12,"When poor people or orphans cried out for help, I came to their rescue.","Ejakaa ke ohiatsɛmɛ kpa ngmlaa kɛ tsɛ balɔ ɔ, i jeɔ mɛ; awusahi hu i piɛɔ a he ja nɔuu."
13,And I was highly praised for my generosity to widows and others in poverty.,"I je nihi kɛ je haomi mi, nɛ a gbaa mi; nɛ i ha nɛ yalɔyihi na bua jɔmi."
14,Kindness and justice were my coat and hat;,"Be tsuaa be ɔ, i yeɔ dami sane, nɛ i peeɔ nɔ́ nɛ da."
15,I was helpful to the blind and to the lame.,"I plɛ pee hɛngmɛ ha hɛ yuyuili, kɛ nane ha glɔtsɛmɛ."
16,"I was a father to the needy, and I defended them in court, even if they were strangers.","I pee kaa tsɛ kɛ ha dɛgutsɛmɛ, nɛ nihi nɛ i li mɛ po, i ye a sane ha mɛ."
17,"When criminals attacked, I broke their teeth and set their victims free.","I ku yiwutsotsɛmɛ a tsitsa, nɛ i kpɔ nihi nɛ a ngɛ yi mi wae ɔ kɛ je a nya mi."
18,"I felt certain that I would live a long and happy life, then die in my own bed.","I hyɛ blɔ kaa ye wami ligbi ɔmɛ maa hiɛ babauu kaa zia, nɛ ma gbo ngɛ we, ngɛ he jɔmi mi."
19,"In those days I was strong like a tree with deep roots and with plenty of water,","I ngɛ kaa tso nɛ sipoku naa nyu be tsuaa be, nɛ bɔ́ pɔɔ e kɔnihi a he daa."
2,And those who insult me are helpless themselves.,"Nimli nɛ a he wami tsuo ta nɛ ɔ, mɛni se ma na ngɛ a he?"
3,They must claw the desert sand in the dark for something to satisfy their hunger.,"Ohia kɛ hwɔ ha nɛ a ta he lo, nɛ a pee kanyakanya; sa a, tso sipoku gbigbli lɛ a kpeɔ ngɛ nga kplanaa nɔ."
4,"They gather tasteless shrubs for food and firewood,","Tso sipoku, kɛ ba ji a niye ní."
5,"and they are run out of towns, as though they were thieves.",A fie mɛ kɛ je nimli a kpɛti; a huɔ mɛ kaa a huɔɔ julɔ.
6,"Their only homes are ditches or holes between rocks,","A hi hehi ji muɔhi, tɛ sahi, kɛ dɔhi a mi."
8,And like senseless donkeys they are chased away. Those Worthless Nobodies,"Yakayaka nimli, kɛ ni guhi ji mɛ tsuo, nihi nɛ a fia a nane si tu kɛ je ma a mi."
9,Those worthless nobodies make up jokes and songs to disgrace me.,"Amlɔ nɛ ɔ, a ba konɛ a ba muɔ mi; i plɛ pee a nya mi la."
10,"They are hateful and keep their distance, even while spitting in my direction.",A hɛ mɛ kɛ je ye kasa nya; a hiee mi. Ke a hyɛ mi kɛkɛ a la lada pue ye nɔ.
11,"God has destroyed me, and so they don't care what they do.","Akɛnɛ Mawu gbla ye tue nɛ i gbɔjɔ he je ɔ, a bui mi fɛɛ; nɔ́ nɛ a suɔ lɛ a peeɔ mi."
12,"Their attacks never stop, though I am defenseless, and my feet are trapped.","Yakayaka nimli nɛ ɔmɛ ba tuaa mi basabasa, nɛ a hlaa kaa a ma kpata ye hɛ mi."
15,Terror has me surrounded; my reputation and my riches have vanished like a cloud. I Am Sick at Heart,Sawale nu mi; ye hɛ mi nyami laa mi kaa kɔɔhiɔ muɔɔ ní kɛ yaa. Ye ní nami ɔ se po kaa bɔku.
16,I am sick at heart! Pain has taken its toll.,"Amlɔ nɛ ɔ, ye gbenɔ be su ta; jehanɛ lɛɛ, ye haomi ɔ nya ba wa tsɔ."
17,"Night chews on my bones, causing endless torment,","Nyɔ mi ɔ, ye wuhi a mi kpeɔ mi wawɛɛ nitsɛ nɛ he jɔmi be mi."
19,I have been thrown in the dirt and now am dirt myself.,"Mawu tsitsɛɛ mi kɛ wo mɔsɔ mi, nɛ i pee kaa tabo zu, aloo la zu."
