verse_number,english_verse,translation_verse
28,"King Saul knew that she loved David, and he also realized that the Lord was helping David.","Amaa Sool ni daa nya ka Yawɛ be Dauda sani, ka o bipuɣiŋga Mikal gba yur’ o maa,"
29,"But knowing those things made Saul even more afraid of David, and he was David's enemy for the rest of his life.",ka dabiɛm lan gbaag’ o pahi zaŋ chaŋ Dauda polo. Dinzuɣu ka Dauda daa kul nyɛ Sool dima di saha maa zaŋ chana.
30,"The Philistine rulers kept coming to fight Israel, but whenever David fought them, he won. He was famous because he won more battles against the Philistines than any of Saul's other officers.","Ka Filistia tɔbbihi daa kul lɔri tɔbu na ti tuhiri ba, amaa bɛ daa yi kul lo tɔb’ na, Dauda n-tuhiri diri nasara gariti Sool sapashinnim’ maa zaa, ka di zuɣu daa chɛ ka Dauda yuli du pam."
1,"One day, Saul told his son Jonathan and his officers to kill David. But Jonathan and David were best friends,",Ka Sool daa yɛl’ o bia Jɔnatan min’ o tumtumdiba zaa ni bɛ kum Dauda. Amaa o bia Jɔnatan daa yuri Dauda yɛla pam.
3,"and he warned David, “My father is trying to have you killed, so be very careful. Hide in a field tomorrow morning, and I'll bring him there. Then I'll talk to him about you, and if I find out anything, I'll let you know.”","N sa ni doli m ba kana nti zani baɣil’ o a ni sɔɣi luɣ’ shɛli maa ka yɛl’ o a yɛla, ka o yi sa yɛli shɛlikam, n ni yɛl’ a.”"
5,"The next morning, Jonathan reminded Saul about the many good things David had done for him. Then he said, “Why do you want to kill David? He hasn't done anything to you. He has served in your army and has always done what's best for you. He even risked his life to kill Goliath. The Lord helped Israel win a great victory that day, and it made you happy.”","Dama o daa zaŋ o nyɛvili pa talima ku Filistia doo la, ka Yawɛ daa tum nasara dibu tuun’ kara ti Izraɛlnim’ zaa. A daa nya dimbɔŋɔ ka di’ niŋ a nyaɣisim, ka bɔ n-niŋ ka a bɔri ni a ku Dauda ka di ka daliri, ka di zuɣu chɛ ka a tum alahichi ŋun ka taali ʒim yihibu ni?”"
6,"Saul agreed and promised, “I swear by the living Lord that I won't have David killed!”","Ka Sool daa wum Jɔnatan ni yɛl’ o shɛm maa zaa, ka po pɔri yɛli, “Hal ka Yawɛ ŋun be ŋɔ zuɣu, n ku lan ku o.”"
7,"Jonathan went to David and told him what Saul had said. Then he brought David to Saul, and David served in Saul's army just as he had done before.","Ka Jɔnatan daa boli Dauda na ti yɛl’ o dimbɔŋɔ zaa, ka zaŋ o tahi Sool sani, ka Dauda ti lan be o sani kaman o ni daa yi pun be o sani shɛm la."
8,"The next time there was a war with the Philistines, David fought hard and forced them to retreat. Michal Helps David Escape","Dahin shɛli ka tɔbu daa ti lan lu bɛ mini Filistianim’ sunsuuni, ka Dauda daa chaŋ ti liri ba n-tuhi nyaŋ ba, ka bɛ ŋmaligi guui."
10,"One night, David was in Saul's home, playing the harp for him. Saul was sitting there, holding a spear, when an evil spirit from the Lord took control of him. Saul tried to pin David to the wall with the spear, but David dodged, and it stuck in the wall. David ran out of the house and escaped.","Ka Sool daa ti zaŋ kpani maa m-bɔr’ ni o to Dauda tabili dukpini, amaa ka Dauda daa fɔhi Sool, ka o zaŋ kpani maa to n-nyɔɣila dukpini. Ka Dauda daa guui n-zo n-tiligi yuŋ maa."
11,"Saul sent guards to watch David's house all night and then to kill him in the morning. Michal, David's wife, told him, “If you don't escape tonight, they'll kill you tomorrow!”","Dindali maa ka Sool daa tim ninvuɣ’ shɛba ni bɛ chaŋ ti gu Dauda o yiŋa, o daa lomi ni o ku o asiba. Amaa ka Dauda paɣa Mikal daa yɛl’ o, “A yi bi tilig’ a nyɛvili yuŋ ŋɔ, biɛɣuni bɛ sa ni ku a.”"
12,"She helped David leave through a window and climb down to the ground. As David ran off,",Ka Mikal daa sɔŋ Dauda ka o doli takɔro ni yi n-zo n-tiligi.
13,Michal put a statue in his bed. She put goat hair on its head and dressed it in some of David's clothes.,"Ka Mikal daa zaŋ biŋŋmahindili na ti sɔŋ garo zuɣu n-zaŋ bukɔbiri difiɛli sɔŋ zaŋ di zuɣu kuɣ’ li, ka zaŋ chinchini pil’ li."
14,"The next morning, Saul sent guards to arrest David. But Michal told them, “David is sick.”","Ka Sool daa tim tuumba ni bɛ ti zaŋ Dauda na, ka paɣ’ maa yɛli ba, “O biɛrimi.”"
15,"Saul sent the guards back and told them, “Bring David to me—bed and all—so I can kill him.”","Ka Sool daa tim tuumba ni bɛ chaŋ ti nya Dauda, ka lan yɛli ba “Ʒimiy’ o min’ o garo maa zaa na ka n ti ku o.”"
16,"When the guards went in, all they found in the bed was the statue with the goat hair on its head.","Ka tuumba maa daa kana ti kpe duu maa ni n-nya ka biŋŋmahindili maa do garo zuɣu, ka di zuɣu kuɣi bukɔbiri difiɛli."
17,"“Why have you tricked me this way?” Saul asked Michal. “You helped my enemy get away!” She answered, “He said he would kill me if I didn't help him escape!” Samuel Helps David Escape","Ka Sool daa bɔhi Mikal, “Bɔ n-niŋ ka a yɔhim ma lala n-chɛ ka n dim’ maa zo n-tiligi?” Ka Mikal garigi yɛl’ o, “O yɛli ma mi, ‘Chɛ ka n chaŋ; a yi bi chɛ ka n chaŋ n ni ku a.’ ”"
18,"Meanwhile, David went to Samuel at Ramah and told him what Saul had done. Then Samuel and David went to Prophets Village and stayed there.",Ka Dauda daa zo n-chaŋ Samuɛl sani Rama ti yɛl’ o Sool ni niŋ o shɛlikam maa zaa. Ka o mini Samuɛl daa chaŋ ti be Naiɔt.
19,"Someone told Saul, “David is at Prophets Village in Ramah.”","Ka bɛ daa yɛli Sool, “Nyama, Dauda be Naiɔt Rama tiŋgban’ ni.”"
20,Saul sent a few soldiers to bring David back. They went to Ramah and found Samuel in charge of a group of prophets who were all prophesying. Then the Spirit of God took control of the soldiers and they started prophesying too.,"Di saha ka Sool daa tim tuumba ni bɛ chaŋ ti gbaai Dauda na. Ka bɛ daa paai ti nya anab’ bɔbili, ka bɛ tɔɣisir’ anabitali yɛtɔɣa, ka Samuɛl nyɛ bɛ zuɣulana, ka Naawuni Shia daa siɣi Sool tuumba maa zuɣu na ka bɛ gba tɔɣis’ anabitali yɛtɔɣa."
21,"When Saul heard what had happened, he sent some more soldiers, but they prophesied just like the first group. He sent a third group of soldiers, but the same thing happened to them.","Ka bɛ daa yɛli Sool di yɛla ka o lan tim tuun’ shɛba, ka bɛ gba ti tɔɣisi anabitali yɛtɔɣa. Ka Sool daa lan tim tuun’ shɛb’ yaha m-pahi buta, ka bɛ gba daa tɔɣisi anabitali yɛtɔɣa."
22,"Finally, Saul left for Ramah himself. He went as far as the deep pit at the town of Secu, and he asked, “Where are Samuel and David?” “At Prophets Village in Ramah,” the people answered.","Di saha ka omaŋmaŋ’ daa yiɣisi chaŋ Rama nti chaŋ kɔbil’ titali din be Sɛku la gbini ti bɔhi, “Ya ka Samuɛl mini Dauda lee be la?” Ka so yɛl’ o, “Nyama bɛ be Naiɔt Rama tiŋgban’ ni.”"
23,"Saul left for Ramah. But as he walked along, the Spirit of God took control of him, and he started prophesying. Then, when he reached Prophets Village,","Di saha ka Sool daa lu soli chani Naiɔt Rama tiŋgban’ ni, ka Naawuni Shia daa siɣ’ o zuɣu na, ka o gba dii gbaai anabitali yɛtɔɣa tɔɣisibu m-mali lala hal ti paai Naiɔt Rama tiŋgbani maa ni."
24,"he stripped off his clothes and prophesied in front of Samuel. He dropped to the ground and lay there naked all that day and night. That's how the saying started, “Is Saul now a prophet?”","Ka o gba daa fuɣ’ o situra zaa ka tɔɣisi anabitali yɛtɔɣa Samuɛl tooni, ka daa do o zaɣim dindali maa wuntaŋ’ ni mini yuŋ zaa. Dindali maa ka bɔhigu ŋɔ daa piligi, “Sool gba nyɛla anabi?”"
1,"David escaped from Prophets Village. Then he ran to see Jonathan and asked, “Why does your father Saul want to kill me? What have I done wrong?”","Dimbɔŋɔ nyaaŋa ka Dauda daa yi Naiɔt din be Rama tiŋgban’ ni maa n-chaŋ Jɔnatan sani ti bɔh’ o, “Bɔ ka n lee niŋ? N taali nyɛ dini? Ka tuumbiɛ’ bɔ ka n lee dii tum a ba, ka o bɔri ni o ku ma?”"
2,“My father can't be trying to kill you! He never does anything without telling me about it. Why would he hide this from me? It can't be true!”,"Ka Jɔnatan yɛl’ o, “Din’ kariya! A ku kpi. Nyama, m ba na ʒi n-niŋ shɛli ka di nyɛla bin’ titali bee bimbila ka bi yɛli ma. Ka bɔ zuɣu ka m ba ni sɔɣi ma dimbɔŋɔ dina? Pa lala n-nyɛ li.”"
3,"“Jonathan, I swear it's true! But your father knows how much you like me, and he didn't want to break your heart. That's why he didn't tell you. I swear by the living Lord and by your own life that I'm only one step ahead of death.”","Ka Dauda daa garigi yɛl’ o, “A ba mi ni a yuri ma, ka tɛhi ni di bi simdi ni a baŋ di yɛla, dama a yi baŋ di yɛla, di ni saɣim’ a suhu pam. Amaa yɛlimaŋli, hal ka Yawɛ ŋun be ŋɔ zuɣu ni nyin’ ŋumbɔŋɔ gba zuɣu, m mini kum kul chɛla tab’ kpe ni kpe.”"
4,"Then Jonathan said, “Tell me what to do, and I'll do it.”","Di saha ka Jɔnatan daa yɛli Dauda, “A ni bɔri ni n niŋ shɛlikam zaa, n ni niŋ li ti a.”"
5,"David answered: Tomorrow is the New Moon Festival, and I'm supposed to eat dinner with your father. But instead, I'll hide in a field until the evening of the next day.","Ka Dauda daa yɛli Jɔnatan, “Nyama, biɛɣuni sa nyɛla goli palli dabisili, ka di simdi ni m mini naa sa laɣim ʒini di bindirigu; amaa chɛ ka n chaŋ ti sɔɣi mɔɣu ni hal ti paai daba ata dali zaawuni."
6,"If Saul wonders where I am, tell him, “David asked me to let him go to his hometown of Bethlehem, so he could take part in a sacrifice his family makes there every year.”","Ka a ba yi ti bɔri ma ka bi nya ma, nyin’ yɛlim’ o, ‘Dauda suhi ma la soli ni o chaŋ o ya Bɛtilihɛm, dama o yiŋnim’ zaa yɛn malila yuuniyuuni sara.’"
7,"If your father says it's all right, then I'm safe. But if he gets angry, you'll know he wants to harm me.","O yi yɛli, ‘Di viɛla,’ binshɛli ku lan niŋ mani ŋun nyɛ a dabili ŋɔ; o mi suhu yi yiɣisi, dindina nyin’ baŋmi ni o lo zaɣ’ biɛɣu."
8,"Be kind to me. After all, it was your idea to promise the Lord that we would always be loyal friends. If I've done anything wrong, kill me yourself, but don't hand me over to your father.","Dinzuɣu niŋmi mani ŋun nyɛ a dabili ŋɔ nirilim ŋɔ, dama a chɛ ka m min’ a lo tab’ alikauli suŋ. Amaa n yi mali taali, amaŋmaŋ’ nyin’ kum’ ma, dama bɔ zuɣu ka a lan yɛn zaŋ ma chaŋ a ba sani yaha?”"
9,"“Don't worry,” Jonathan said. “If I find out that my father wants to kill you, I'll certainly let you know.”","Ka Jɔnatan daa yɛl’ o, “Din’ kariya, n yi di mi ni m ba lo a zaɣ’ biɛɣu n naan ku yɛl’ a?”"
11,"“Let's go out to this field, and I'll tell you,” Jonathan answered. When they got there,","Ka Jɔnatan yɛli Dauda, “Kamina ka ti chaŋ mɔɣu ni.” Ka bɛ niriba ayi maa daa yi n-chaŋ mɔɣu ni."
12,"Jonathan said: I swear by the Lord God of Israel, that two days from now I'll know what my father is planning. Of course I'll let you know if he's friendly toward you.","Ka Jɔnatan daa ti yɛli Dauda, “Yawɛ ŋun nyɛ Izraɛlnim’ Naawuni ŋɔ di ti shɛhira, biɛɣuni ŋ-ŋɔ tasaha bee dali, n yi daa bɔhi m ba ka o bi lan lo ni o niŋ nyin’ Dauda zaɣ’ biɛɣu, n ku tim na ti yɛl’ a?"
13,"But if he wants to harm you, I promise to tell you and help you escape. And I ask the Lord to punish me severely if I don't keep my promise. I pray that the Lord will bless you, just as he used to bless my father.","Amaa o suhu yi na kul yumi ni o niŋ a zaɣ’ biɛɣu, ka m bi kana ti yɛl’ a ka a zo n-tiligi ni alaafee, Yawɛ ŋun niŋmi mani Jɔnatan zaɣ’ biɛɣu n-gari m ba ni yɛn niŋ’ a shɛm maa, Yawɛ ni be a sani kaman o ni be m ba sani shɛm la."
15,"Someday the Lord will wipe out all of your enemies. Then if I'm still alive, please be as kind to me as the Lord has been. But if I'm dead, be kind to my family.","Di yih’ a ʒiɛyimtali maa n daŋ ni. Ka Yawɛ yi ti kpihim nyin’ Dauda dimnim’ zaa birili dunia ŋɔ ni,"
16,"Jonathan and David made an agreement that even David's descendants would have to keep. Then Jonathan said, “I pray that the Lord will take revenge on your descendants if they break our promise.”",ŋun’ di kpihim man’ Jɔnatan yuli nyin’ Dauda daŋ ni. Yawɛ bɔhimi nyin’ Dauda dimnim’ biɛri ti a.”
17,"Jonathan thought as much of David as he did of himself, so he asked David to promise once more that he would be a loyal friend.","Ka Jɔnatan daa chɛ ka Dauda lan lo o yurilim alikauli yaha, dama o daa yur’ o mi kaman omaŋmaŋ’ la."
18,"After this Jonathan said: Tomorrow is the New Moon Festival, and people will wonder where you are, because your place at the table will be empty.","Di saha ka Jɔnatan daa yɛl’ o, “Biɛɣuni sa nyɛla gol’ palli dabisili, ka bɛ sa ni bɔ a kɔŋ, dama a sa ku ʒi a ʒiishee."
19,"By the day after tomorrow, everyone will think you've been gone a long time. Then go to the place where you hid before and stay beside Going-Away Rock.","Dali gba bɛ daa ni bɔ a pam kɔŋ, dinzuɣu cham’ yɛla ŋɔ ni daa yiɣisina ka a sɔɣi luɣ’ shɛl’ la nti ŋuni kuɣa din duhiya la lɔŋni."
20,"I'll shoot three arrows at a target off to the side of the rock,",Ka n ni ti ka nimaani na nti to piɛma ata kaman n zahimla binshɛli ka tɔr’ la.
21,"and send my servant to find the arrows. You'll know if it's safe to come out by what I tell him. If it is safe, I swear by the living Lord that I'll say, “The arrows are on this side of you! Pick them up!”","Nyama, n ni ti tim bi’ so ka yɛl’ o, ‘Cham’ ti bo piɛma maa shee.’ N yi ti yɛl’ o, ‘Nyama, piɛma maa be a luɣili ŋɔ polo, kpuɣimi li na,’ di saha nyin’ yim’ na, dama hal ka Yawɛ ŋun be ŋɔ zuɣu binshɛli ku lan niŋ a, ka barina shɛli mi lan kani."
22,"But if it isn't safe, I'll say to the boy, “The arrows are farther away!” This will mean that the Lord wants you to leave, and you must go.","Amaa n yi ti yɛli bia maa, ‘Nyama, piɛma maa be a tooni ha;’ dindina nyin’ zoma, dama Yawɛ n-wuh’ a ni a zom’ maa."
23,But he will always watch us to make sure that we keep the promise we made to each other.,"Ka di yi nyɛla m min’ a ni daa tɔɣisi yɛtɔɣ’ shɛl’ la dina, Yawɛ ni be m min’ a sunsuuni sahakam.”"
24,"So David hid there in the field. During the New Moon Festival, Saul sat down to eat","Ka Dauda daa sɔɣi mɔɣu maa ni. Ka gol’ palli dali maa daa ti paai, ka naa ʒini ni o di bindirigu."
25,"by the wall, just as he always did. Jonathan sat across from him, and Abner sat next to him. But David's place was empty.","Naa daa ʒinila o ʒiishee din tab’ dukpini kaman o ni daa yi pun niŋdi shɛm, ka Jɔnatan ʒiɛya, ka Abinɛr mi ʒini baɣili Sool, amaa ka Dauda ŋun’ ʒiishee daa nyɛ zaɣ’ kuŋ."
26,"Saul didn't say anything that day, because he was thinking, “Something must have happened to make David unfit to be at the Festival. Yes, something must have happened.”","Sool daa bi yɛli shɛli dindali maa, dama o daa tɛhimi, “Binshɛli n-niŋ o ka o bi be kasi, biɛhiŋ kani, o shiri bi bela kasi.”"
27,"The day after the New Moon Festival, when David's place was still empty, Saul asked Jonathan, “Why hasn't that son of Jesse come to eat with us? He wasn't here yesterday, and he still isn't here today!”","N-daa lan yi biɛɣu dabisi’ shɛli din pahir’ ayi goli palli dabisili maa nyaaŋa, ka Dauda ʒiishee maa na kul nyɛla zaɣ’ kuŋ. Di saha ka Sool daa bɔh’ o dapala Jɔnatan, “Bɔ n-niŋ ka Jɛsi dapala ŋɔ bi kana bindirigu dibu shee ŋɔ sɔhila bee zuŋɔ?”"
29,"Jonathan answered, “The reason David hasn't come to eat with you is that he begged me to let him go to Bethlehem. He said, ‘Please let me go. My family is offering a sacrifice, and my brother told me I have to be there. Do me this favor and let me slip away to see my brothers.’ ”","O yɛli ma mi, ‘Chɛ ka n chaŋ Bɛtilihɛm, dama n yiŋnim’ yɛn malila sara ti ya, ka m biɛli yɛli ni n kana. Dinzuɣu pumpɔŋɔ a yi baŋ ni a nini tiɣi ma, nyin’ chɛ ka n chaŋ ti nya m biɛyanim’ maa.’ Lala zuɣu ka o bi ka nyin’ naa bindirigu ŋɔ dibu shee na maa.”"
30,"Saul was furious with Jonathan and yelled, “You're no son of mine, you traitor! I know you've chosen to be loyal to that son of Jesse. You should be ashamed of yourself! And your own mother should be ashamed that you were ever born.","Di saha ka Sool suhu daa yiɣisi pam bahi Jɔnatan zuɣu, ka o yɛl’ o, “Nyin’ ŋun nyɛ paɣ’ yoli ŋun bi zani tuhi bia ŋɔ. A tɛhi’ ni m bi mi ni a zaŋ Jɛsi dapala maa kpɛh’ a kɔbili ni ni a dihila amaŋ’ vi, ka lan dih’ a ma gba vi?"
31,"You'll never be safe, and your kingdom will be in danger as long as that son of Jesse is alive. Turn him over to me now! He deserves to die!”","Jɛsi dapala maa ŋun dee yi be o nyɛvili ni, nyini bee a nam kul ku nya zaashee zani. Dinzuɣu timmi ka bɛ ti zaŋ’ o na, dama di kpala talahi ni o kpi.”"
32,“Why do you want to kill David?” Jonathan asked. “What has he done?”,"Di saha ka Jɔnatan daa bɔh’ o ba Sool, “Bɔ zuɣu ka a yɛn ku o? Bɔ ka o lee niŋ?”"
33,Saul threw his spear at Jonathan and tried to kill him. Then Jonathan was sure that his father really did want to kill David.,Amaa ka Sool daa zaŋ kpani to o ni o ku o; di saha ka Jɔnatan daa baŋ ni o ba shiri loya ni o ku Dauda.
34,"Jonathan was angry and hurt that his father had insulted David so terribly. He got up, left the table, and didn't eat anything all that day.","Ka Jɔnatan daa vaai yiɣisi bindirigu maa dibu shee ni suhuyiɣisili pam, ka daa bi di bindirigu goli palli daba ayi dali maa, dama Dauda yɛla daa muɣis’ o pam ni o ba ni daa dih’ o vi shɛm maa zuɣu."
35,"In the morning, Jonathan went out to the field to meet David. He took a servant boy along",N-daa yi biɛɣ’ asiba ka Jɔnatan zaŋ bia pa omaŋ’ zuɣu chaŋ mɔɣu ni kaman o mini Dauda ni daa pun tɔɣisi shɛm la.
36,"and told him, “When I shoot the arrows, you run and find them for me.” The boy started running, and Jonathan shot an arrow so that it would go beyond him.","Ka o daa ti yɛl’ o bia maa, “Zom’ chaŋ ti pihi n ni yɛn to peen’ shɛŋa ŋɔ na.” Bia maa ni daa zɔri chani maa, ka o to piɛm bah’ o tooni ha."
37,"When the boy got near the place where the arrow had landed, Jonathan shouted, “Isn't the arrow on past you?”","Bia maa ni daa ti paai Jɔnatan ni to piɛm maa bahi luɣ’ shɛli maa, ka Jɔnatan bol’ o n-yɛl’ o, “Pa piɛm maa m-be a tooni maa ha?”"
38,"Jonathan shouted to him again, “Hurry up! Don't stop!” The boy picked up the arrows and brought them back to Jonathan,","O daa lan yɛli bia maa yaha, “Kpaŋmina, niŋmi yomyom, di lan ʒiɛya.” Di saha ka Jɔnatan bia maa daa pih’ o piɛma maa n-zaŋ ka o sanna."
39,but he had no idea about what was going on. Only Jonathan and David knew.,"Amaa bia maa ŋun daa bi mi di ni nyɛ shɛm, kulla Jɔnatan mini Dauda n-daa mi di ni nyɛ shɛm."
40,"Jonathan gave his weapons to the boy and told him, “Take these back into town.”","Di saha ka Jɔnatan daa zaŋ o bidibbina maa ti o bia maa ka yɛl’ o, “Zaŋmi li kuli yiŋa.”"
41,"After the boy had gone, David got up from beside the mound and bowed very low three times. Then he and Jonathan kissed each other and cried, but David cried louder.","Bia maa ni daa kul ŋmaligi naai, di daa bi yuui ka Dauda yi kuɣa maa lɔŋni na nti lu n-gbani n-zaŋ o nini kpa tiŋa, ka silim o zuɣu buta; ka bɛ va m-bibigi taba, ka kum niŋ taba. Dauda n-daa kum pam gari Jɔnatan."
42,"Jonathan said, “Take care of yourself. And remember, we each have asked the Lord to watch and make sure that we and our descendants keep our promise forever.” David left and Jonathan went back to town.","Di saha ka Jɔnatan daa yɛli Dauda, “Cham’ ni suhudoo, man’ dee min’ a ni daa pun lo tab’ alikauli Yawɛ yuli ni, ka yɛli ni Yawɛ be ti sani, ka ni ti lan be ti bihi gba sani sahakam ŋɔ saɣiya.” Ka Dauda daa yiɣisi chaŋ, ka Jɔnatan mi lab’ kuli."
1,"David went to see Ahimelech, a priest who lived in the town of Nob. Ahimelech was trembling with fear as he came out to meet David. “Why are you alone?” Ahimelech asked. “Why isn't anyone else with you?”","Di saha ka Dauda daa zo n-chaŋ Nɔb nti chaŋ Ahimɛlɛk ŋun daa nyɛ maligumaana la sani. Ka Ahimɛlɛk daa kana ti tuhi Dauda soli ka o niŋ’ sɔhira; ka o bɔhi Dauda, “Bɔ n-niŋ ka a kɔŋko ka kpe na, ka so bi dol’ a na?”"
2,"“I'm on a mission for King Saul,” David answered. “He ordered me not to tell anyone what the mission is all about, so I ordered my soldiers to stay somewhere else.","Ka Dauda daa yɛli Ahimɛlɛk ŋun daa nyɛ maligumaana maa, “Naa n-tim ma ni n ti niŋ shɛli ka yɛli ma, ‘Di chɛ ka so baŋ timsim maa yɛla bee n ni tim a ni a ti niŋ shɛli maa.’ Amaa m mini nachimba bɛn chani maa, n wuhi ba bɛ ni yɛn paai ma luɣ’ shɛli;”"
3,Do you have any food you can give me? Could you spare five loaves of bread?”,"ka bɔh’ o, “Ka bindir’ bɔ ka a lee mali? Tim’ ma bɔrɔbɔro kpila anu bee a ni kul mali bindir’ shɛli kpe.”"
4,"“The only bread I have is the sacred bread,” the priest told David. “You can have it if your soldiers didn't sleep with women last night.”","Ka maligumaana maa daa garigi yɛli Dauda, “N ka bɔrɔbɔro ziŋ’ kpe, bɔrɔbɔro kasi n-naɣ’ beni; nachimba maa bɛn’ dee mini paɣiba yi bi dɔni, bɛ ni tooi ŋub’ li.”"
5,"“Of course we didn't sleep with women,” David answered. “I never let my men do that when we're on a mission. They have to be acceptable to worship God even when we're on a regular mission, and today we're on a special mission.”","Ka Dauda daa yɛli maligumaana maa, “Yɛlimaŋli, hal’ ti yi kul yɛn chaŋ chandi shɛli din bi tibisi gba, ti mini paɣiba bi lan miriti taba din ni chɛ ka bɛ be kasi, bɛ di ti yɛri ti ni chani chandi gahindili shɛli zuŋɔ ŋɔ, dinzuɣu bɛ niŋgbuna zaa bela kasi.”"
6,The only bread the priest had was the sacred bread that he had taken from the place of worship after putting out the fresh loaves. So he gave it to David.,"Di saha ka maligumaana maa daa zaŋ bɔrɔbɔro kasi maa ti Dauda, dama bɔrɔbɔro shɛli daa ka nimaani n-naɣ’ pahila bɔrɔbɔro shɛli bɛ ni daa zaŋ zali Yawɛ tooni la. Ka bɛ daa kpuɣ’ li ni bɛ ti bo bɔrɔbɔro tula na ti zali di zaashee bɛ ni kpuɣ’ li dahin’ shɛli maa."
7,"It so happened that one of Saul's officers was there, worshiping the Lord that day. His name was Doeg the Edomite, and he was the strongest of Saul's shepherds.","Dindali maa Sool tumtumdib’ ni do’ so daa bela nimaani ni o mali maligu shɛli Yawɛ tooni, o daa nyɛla Ɛdom nira ka o yuli booni Doɛg, ŋuna n-daa nyɛ Sool piɛgul’ kpɛma."
8,"David asked Ahimelech, “Do you have a spear or a sword? I had to leave so quickly on this mission for the king that I didn't bring along my sword or any other weapons.”","Ka Dauda daa bɔhi Ahimɛlɛk, “A ka takɔbi bee kpani kpe n-zaŋ ti ma? Dama naa tuma maa ni bɔri yomyom shɛm zuɣu chɛ ka m bi tooi zaŋ n takɔbi bee m bidibbin’ shɛli.”"
9,"The priest answered, “The only sword here is the one that belonged to Goliath the Philistine. You were the one who killed him in Elah Valley, and so you can take his sword if you want to. It's wrapped in a cloth behind the statue.” “It's the best sword there is,” David said. “I'll take it!” David Tries To Find Safety in Gath","Ka maligumaana maa yɛl’ o, “A ni daa ku Filistia do’ so ŋun yuli booni Goliat Ɛla Vinvamli ni la takɔbi la n-naɣ’ beni. Nyama, ti zaŋla tani vil’ li, di be tan’ shɛli din ŋmani mukuru ŋɔ nyaaŋa; a yi ni zaŋ li, nyin’ zaŋm’ li. Dama shɛli lan kani m-pahi di zuɣu.” Ka Dauda daa yɛli, “Din viɛl’ gari li yi kani m-pahi di zuɣu, nyin’ zaŋm’ li ti ma.”"
10,"David kept on running from Saul that day until he came to Gath, where he met with King Achish.",Ka Dauda daa yiɣisi dindali maa n-zo Sool sani kuli Gaat Naa Akishi sani.
11,"The officers of King Achish were also there, and they asked Achish, “Isn't David a king back in his own country? Don't the Israelites dance and sing, ‘Saul has killed a thousand enemies; David has killed ten thousand’?”","Ka Naa Akishi kpambaliba daa bɔh’ o, “Pa Dauda ŋɔ n-nyɛ o ya naa la? Pa o yɛla ka bɛ daa wari waa ka yiini yila yɛra, ‘Naa Sool kula niriba tuhilituhili, ka Dauda mi ku tuhi’ piapia la?’ ”"
12,"David thought about what they were saying, and it made him afraid of Achish.","Ka yɛtɔɣa maa daa kpe Dauda suhu ni pam, ka dabiɛm gbaag’ o zaŋ chaŋ Gaat Naa Akishi maa polo."
13,"So right there in front of everyone, he pretended to be insane. He acted confused and started making scratches on the doors of the town gate, while drooling in his beard.","Dinzuɣu ka Dauda daa taɣ’ o biɛhigu bɛ sani n-niŋdi kaman o nyɛla yinyaa la, ka bo bini n-chihiri dunɔdali punu chiha, ka chɛ ka o nintɔri zɔri dolisir’ o teeŋkɔbiri."
14,“Look at him!” Achish said to his officers. “You can see he's crazy. Why did you bring him to me?,"Di saha ka Naa Akishi daa bɔh’ o kpambaliba maa, “Nyamiya, yi nya ka doo ŋɔ nyɛla yinyaa, ka yi zaŋ o kani n sanna?"
15,I have enough crazy people without your bringing another one here. Keep him away from my palace!”,"N yɛli ya ni yinyahi m-pooi ma, ka yi ti zaŋ doo ŋɔ na ni o ti tumd’ o yinyahili tuma ŋɔ n tooni? Doo ŋɔ ni tooi be n yili ŋɔ?”"
1,"When David escaped from the town of Gath, he went to Adullam Cave. His brothers and the rest of his family found out where he was, and they followed him there.","Ka Dauda daa yi nimaani zo n-chaŋ Adulam vokabili ni, ka o biɛyanim’ min’ o ba yiŋnim’ zaa daa ti wum o yɛla nimaani ka kahi chaŋ o sani."
2,"A lot of other people joined him too. Some were in trouble, others were angry or in debt, and David was soon the leader of",Ka ninvuɣ’ shɛb’ bɛn zaa daa be muɣisigu ni mini sama ni daa doli shɛba ni bɛnkam nini daa bi lan tiɣi bɛ biɛhigu zaa daa zo n-chaŋ o sani ka o ti leei bɛ zuɣulana. Ka bɛn daa be o sani maa zaa kalinli daa nyɛla ninvuɣ’ kɔbisinahi.
3,"David left Adullam Cave and went to the town of Mizpeh in Moab, where he talked with the king of Moab. “Please,” David said, “let my father and mother stay with you until I find out what God will do with me.”","Ka Dauda daa lan yi nimaani n-chaŋ Mizipa din be Mɔab tiŋgbɔŋ ni la ti yɛli Mɔab naa, “N suhir’ a ni a chɛ ka m ba mini m ma ʒini a sani hal ka n ti baŋ Naawuni ni yɛn tum tuun’ shɛli ti ma.”"
4,"So he brought his parents to the king of Moab, and they stayed with him while David was in hiding.",Ka o daa chɛ ba ka bɛ be Mɔab naa maa sani saha shɛli zaa ŋun Dauda ni daa be vokabili maa ni maa.
5,"One day the prophet Gad told David, “Don't stay here! Go back to Judah.” David then left and went to Hereth Forest. Saul Kills the Priests of the Lord","Ka anab’ Gaad daa ti yɛli Dauda, “Di kpalim be vokabili ŋɔ ni, yiɣisim’ kpe kuli Juda tiŋgban’ ni.” Ka Dauda daa yi nimaani chaŋ Hɛrɛt yɔɣu ni."
