verse_number,english_verse,translation_verse
27,"Israel's officials are like ferocious wolves, ripping their victims apart. They make a dishonest living by injuring and killing people.","Tɩntɩnnɩ-hɩasɩ-la sɩ hɛ ʋ lɛ nagɛ guŋgurusuŋ sɩ kpʋ pʋsʋŋ a kaa pʋɔsa didii nɛ. Ba gɔllɔ kpʋkpʋ nɩaa nɛ, a leŋ chalɩŋ jaasɛ aŋ gɩrɩma lɩlaa nɩaa dʋa."
28,"And then the prophets in Israel cover up these sins by giving false visions. I have never spoken to them, but they lie and say they have a message from me.","Wɩa wʋlaabʋlla-la sɩ hɛ Iziral lɛ gbaa tʋtɔ wʋbɔŋŋɔɔ deemba kala nɛ, a nagɛ ba sɩ ŋaa tʋɔrʋŋ bʋgɛ kʋa. Ba yie nyɩɛ wɩaa bʋl dɩ ba na wɩaa a nagɛ duosoo tʋɔŋ nɛ, a vʋga dɩdagɛ wɩalɩŋ maachie sɩ jaŋ ŋaa. Ba sɩ, ‘Wɩɩ-la la TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋɩɩ,’ ka mɩ-na ma TƖƖNA bɩ wɩɩkala bʋla."
30,"I looked for someone to defend the city and to protect it from my anger, as well as to stop me from destroying it. But I found no one.","Mɩ beŋ ba tʋɔŋ a chɩchɛ nʋʋ sɩ jaŋ saa jeeŋ a chɩŋ mɩ sɩpaaŋ wuol-la sɩ hɛ mɩ dɩ ba pɛgɛ lɛ, a pɔ tintee-la dɩ mɩ sɩ́ ʋ chei, ama mɩ bɩ nʋʋ na."
31,"So in my fierce anger, I will punish the Israelites for what they have done, and they will know that I am furious. I, the Lord, have spoken.","Ŋɩɩ wɩaa mɩ baanɩŋ jaŋ sii ba nyuŋ, mɩ baanɩŋ jaŋ nagɛ nyiniŋ a jomba dii. Wɩalɩŋ kala ba sɩ ŋaa jaŋ gʋra nyʋa ba nyuŋ lɛ. Mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ nɛ bʋla.”"
2,"Ezekiel, son of man, listen to this story about two sisters.","“Nuhuobiiŋ, haalaa balɩa nɛ fa hɛ nɩmɛ, ba naaŋ ŋaa kʋbala."
4,"The older one was named Oholah, which stands for Samaria; the younger one was Oholibah, which stands for Jerusalem. They became my wives and gave birth to my children.","Nɩhɩaŋ yɩrɩŋ nɛ fa Ohola, ʋ ŋaana ma yɩrɩŋ nɛ Oholiba. Mɩ fa jaa ba nɛ ba lʋl hambolibiisiŋ arɩ hantolibiisiŋ kala. Ohola nɛ chɩŋ taŋ-la ba sɩɩ yɩrɛ Samarɩa nyuŋ, Oholiba ma nɛ chɩŋ taŋ-la ba sɩɩ yɩrɛ Jerusalɛm nyuŋ."
5,"Even though Oholah was my wife, she continued to be a prostitute and chased after Assyrian lovers.","Ohola fa ŋaa mɩ haala nɛ, aŋ ŋaa hachɔrʋŋ wɩaa a hɩɩlɛ Asiiria laalɩyuoroo a kire to ba harɩŋ."
6,"She offered herself to soldiers in purple uniforms: handsome, high-ranking officers and cavalry troops.","Laalɩyuoro-la sɩ laalɛ gɛrɩ-diibelimbine. Ba nɩhɩasɩŋ arɩ laalɩyuori-hɩasɩŋ, ba kala ŋaa bapʋɔsɛ zɔmɔ nɛ sɩ jɩl janɩŋ."
7,She had sex with all the important Assyrian officials and even worshiped their disgusting idols.,Hachɔrʋŋ wɩalɩŋ nɛ ʋ fa ŋaa a joŋ ʋ tɩtɩa pɩ Asiiria nɩalɩŋ dɩchɩnɩŋ sɩ yuŋŋie. Ŋɩɩ leŋ ʋ kpaarɛ nʋʋ na-kala sɩ kɛnʋ pɩŋ tɔŋŋɔɔ a kɛŋ disiniŋ.
8,"Once she started doing these things in Egypt, she never stopped. Men slept with her, and she was always ready for sex.","Ʋ bɩ hachɔrʋŋ wɩalɩŋ ʋ sɩ suomo Ijipiti lɛ leŋe, ʋ hatulluŋ bʋa lɛ, baalaa kɛnʋ pɩŋ a ŋaa wɩaa ʋ lɛ a nagɛ hachɔrʋmʋŋ."
9,So I gave Oholah to the Assyrian lovers she wanted so badly.,"Ŋɩɩ wɩaa mɩ joŋu hɛ ʋ hɩɩlaba nɩsɩŋ lɛ nɛ, Asiiria tɩmma-la ʋ sɩɩ hɩɛnʋ."
10,"They ripped off her clothes, then captured her children and killed her. Women everywhere talked about what had happened to Oholah.","Ba wuri ʋ gɛnnɩŋ nɛ aŋ ka ʋ yarɩ-biree, a kɛsɛ ʋ hambolibiisiŋ arɩ ʋ toloo, aŋ kpʋʋ. Ba fa sɩ dɔgɩsɛ Ohola ŋɩɩ, ʋ laa yɩrɩ bɔmʋŋ haalaa kala tʋɔŋ."
11,"Oholibah saw all this, but she was more sinful and wanted sex more than her sister Oholah ever did.","Ʋ ŋaana Oholiba na wɩɩ-la sɩ ŋaa, aŋ ha hɩhɩɛnɛ baalaa a ŋaa hachɔrʋŋ wɩaa yʋga kɩɩ ʋ malɩma."
12,"Oholibah also chased after good-looking Assyrian officers, uniformed soldiers, and cavalry troops.","Ʋ ma ha chɩchɛ Asiiria nɩhɩasɩŋ arɩ ba laalɩyuori-hɩasɩŋ sɩ laalɛ ba gɛrɩ-zɔŋŋɔɔ, ba kala ŋaa bapʋɔsɛ zɔmɔ nɛ a jɩl janɩŋ."
14,But Oholibah behaved worse than her sister. Oholibah saw images of Babylonian men carved into walls and painted red.,Ʋ ma fa ha joŋ hachɔrʋŋ wɩaa a chʋŋ ʋ nyuŋ lɛ kɩŋkɛŋ nɛ. Ʋ na ba sɩ tuuri Babɩlɔŋ tɩŋŋaa baalaa a mɛrɛ jeeŋ lɛ a joŋ kʋfɩaŋ taarɛ taarɛ.
15,"They had belts around their waists and large turbans on their heads, and they reminded her of Babylonian cavalry officers.","Ba fa vɔɔ gɛrɩpɛlɩɛɛ biisiŋ nɛ ba tɩnsɩŋ lɛ aŋ bɛ nyu-bɛllɩŋ sɩɩ biegu. Ba kala nagɛ Babɩlɔŋ nɩaa laalɩyuoroo janɩŋ torukoba nɩhɩasɩŋ nɛ, a lɩɩ Babɩlɔŋ tinteeŋ."
16,"As soon as she looked at them, she wanted to have sex with them. And so, she sent messengers to bring them to her.","Ʋ sɩ naba dɩdɛrɛ, ʋ hɩɛnɛba a tɩŋ tɩndaaraa ba mʋ ba teeŋ Babɩlɔŋ lɛ."
17,Men from Babylonia came and had sex with her so many times that she got disgusted with them.,"Ŋɩɩ nɛ Babɩlɔŋ baalaa kɔ ʋ teeŋ a kɛnʋ pɩŋ ʋ kɛŋ disiniŋ. Ba sɩ ŋaa ʋ kɛŋ disiniŋ harɩŋ lɛ nɛ, ʋ mɩɩsɩŋ fɩɩba ʋ mɩɩrɛ ba harɩŋ."
18,"She let everyone see her naked body and didn't care if they knew she was a prostitute. That's why I turned my back on her, just as I had done with her older sister.","Ʋ fa sɩ joŋ hachɔrʋŋ wɩalɩŋ chʋŋ ʋ nyuŋ lɛ ŋɩɩ, nɩaa kala jɩŋ ʋ bʋbʋɔŋ. Mɩ mɩɩsɩŋ fɩɩ mɩ joŋ harɩŋ yɩaʋ a nagɛ mɩ fa sɩ joŋ harɩŋ yɩa ʋ malɩma ŋɩɩ."
19,"Oholibah didn't stop there, but became even more immoral and acted as she had back in Egypt.","Ama ŋɩɩ bɩ ʋ walɩma, ka ʋ ha chaasa ŋɩŋaa hachɔrʋŋ wɩalɩŋ kɩŋkɛŋ, ʋ sɩ liise mʋ yi ʋ hatulluŋ bʋa lɛ, hachɔrʋŋ wɩalɩŋ kala ʋ fa sɩɩ ŋaa Ijipiti tinteeŋ lɛ."
20,"She eagerly wanted to go to bed with Egyptian men, who were famous for their sexual powers.","Nɩmɛ ʋ faa hɩɛnɛ baalaa nɛ woruŋ a kire to ʋ hɩɩlaba harɩŋ, nɩalɩŋ penee sɩ barɩma a nagɛ kakusuŋ penee, ba bafɩɩrɩŋ ma nagɛ jaaba fɩɩrɩŋ."
21,"And she longed for the days when she was a young prostitute, when men enjoyed caressing her body. The Lord Will Punish Oholibah","Oholiba, ŋ cho hachɔrʋŋ wɩaa nɛ woruŋ ŋ hatulluŋ kala lɛ, Ijipiti tinteeŋ lɛ baalaa chagɩsɛ ŋ yɩlaa nɛ aŋ pʋrʋmɛ ŋ yɩl niiriŋ."
22,"The Lord God said: Oholibah, though you no longer want to be around your lovers, they will surround you like enemies, when I turn them against you.","Ŋɩɩ wɩaa Oholiba, wɩɩ-la mɩ-na ŋ TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Mɩ jaŋ lɛrɛ ŋ hɩɩlaba kʋ hɛ ŋ lɛ, nɩalɩŋ ŋ mɩɩsɩŋ sɩ fɩa ŋ mɩɩrɛ ba harɩŋ. Mɩ jaŋ kɛmma lɩɩ lee-kala kʋ hɛ ŋ lɛ."
23,"I will gather all the handsome young officials and the high-ranking cavalry officers from Babylonia and Assyria, as well as from the Chaldean tribes of Pekod, Shoa, and Koa.","Mɩ jaŋ lɛrɛ Babɩlɔŋ tɩŋŋaa arɩ Chalɩdɩ tɩŋŋaa kala a kʋ hɛ ŋ lɛ, a pɛ Pɛkɔd, Sʋa arɩ Kʋa baalaa arɩ Asiiria tɩŋŋaa kala. Ba kala ŋaa bapʋɔsɛ zɔmɔ nɛ a kala ŋaa sɩpaalaara, a ŋaa laalɩyuori hɩasɩ, a ŋaa laalɩŋ janɩŋ torukoba nɩhɩasɩŋ, a kala ŋaa nɩ-bála a jɩl janɩŋ."
24,"Their large armies will come from the north with chariots and wagons carrying weapons. They will wear shields and helmets and will surround you, and I will let them judge and sentence you according to their own laws.","Ba jaŋ kɛŋ laalɩyuori kɩaa, laalɩŋ janɩŋ torukoba arɩ torukoba arɩ nɩ-daŋ a kɔ ŋ lɛ. Ba jaŋ kʋ chɩna golluŋ a kori hɔɔtaalɩ-la laalɩyuori sɩ kaa kɛrɛɛ laa bayuori hɛŋŋɛɛ kʋjalaa arɩ kʋbiisiŋ a chu nyunchu-gbaŋkogunuŋ. Mɩ jaŋ joŋuŋ a hɛ ba nɩsɩŋ lɛ dɩ ba dɔgʋsʋŋ. Ba jaŋ dɔgʋsʋŋ a magɛ ŋɩɩ ba wombiiŋ sɩ daga."
25,"I am angry with you, so I will let them be very cruel. They will cut off your nose and ears; they will kill your children and burn alive anyone in your family who survives.","Mɩ jaŋ joŋ mɩ yarɩ-bieri baanɩŋ a fɩɩsɛ ŋ lɛ, dɩ ba chaasa dɔgʋsʋŋ arɩ baanɩŋ woruŋ. Ba jaŋ keri ŋ mɩɩsɩŋ arɩ ŋ dɩgɩlaa ta, aŋ kpʋ ŋ nɩalɩŋ sɩ ka arɩ tokobiiŋ. Ba jaŋ kɛsɛ ŋ hambolibiisiŋ arɩ ŋ hantolibiisiŋ kala viiri aŋ nyɩgɛ nɩkaanaa."
26,Your clothes and jewelry will be torn off.,Ba jaŋ wuri ŋ gɛnnɩŋ arɩ ŋ yaraa kpɩɛrɩ-zɔmɔ-la kala.
27,I will stop your wickedness and the prostitution you started back in Egypt. You will never want to think about those days again.,Mɩ jaŋ leŋ dɩ ŋ wʋlɩɩlɩŋ arɩ ŋ hachɔrʋŋ wɩalɩŋ ŋ fa sɩ ŋaa Ijipiti lɛ dɛrɛ. Ŋ bɩra bɩ jaŋ hɩhɩɛnɛ wɩalɩŋ koo a liliisi Ijipiti wɩaa.
28,"I, the Lord God, am ready to hand you over to those hateful enemies that you find so disgusting.","Wɩɩ-la mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Mɩ jaŋ joŋuŋ hɛ nɩalɩŋ ŋ sɩ bɛrɛ nɩsɩŋ lɛ, nɩalɩŋ ŋ mɩɩsɩŋ sɩ fɩa ŋ mɩɩrɛ ba harɩŋ."
29,They will cruelly take away everything you have worked for and strip you naked. Then everyone will see you for the prostitute you really are. Your own vulgar sins,"Ba jaŋ joŋ nɩ-bɛrɛ wɩaa ŋaa ŋ lɛ a laa kʋŋ na-kala ŋ sɩ tɩma na. Ba jaŋ wuri ŋ gɛnnɩŋ ka dɩ ŋ kɛŋ yarɩ-biree dɩ hɩɩsɩŋ kɛnɩŋ a tɩŋ ŋ hachɔrʋŋ wɩalɩŋ wɩaa, dɩ nʋʋkala na. Ŋ wʋlɩɩlɩŋ arɩ hachɔrʋŋ wɩalɩŋ ŋ sɩ ŋaa nɛ"
30,have led to this. You were the one determined to have sex with men from other nations and to worship their idols.,"kɛŋ wɩɩŋ deeŋ kʋ hɛ ŋ lɛ, bɛɛ wɩaa ŋ hɩɛnɛ baalaa nɛ a kire to tinteyee nɩaa harɩŋ a kpaarɛ ba vʋɩyaa a ŋaa disiniŋ hɛ ŋ tɩtɩa lɛ."
31,"You have turned out no better than your older sister, and now you must drink from the cup filled with my anger.","Ŋ malɩma naabʋɔsʋŋ nɛ ŋ tuto, ŋɩɩ wɩaa mɩ jaŋ dɔgɩsɛ ŋ ma arɩ mɩ fa sɩ dɔgʋsʋʋ ŋɩɩ.”"
32,"I, the Lord God, gave your sister a large, deep cup filled with my anger. And when you drink from that cup, you will be mocked and insulted.","Wɩɩ-la mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: “Ŋ ma jaŋ nyʋa nyʋnyʋala-la tʋɔŋ ŋ malɩma sɩ nyʋa, nyʋnyʋala-la jalɩa nɛ aŋ luŋ ma. Ʋ jaŋ leŋ dɩ nɩaa sieri ŋ lɛ a mɔmʋŋ, bɛɛ wɩaa ʋ tʋɔŋ kɩaa yʋga nɛ woruŋ."
33,"You will end up drunk and devastated, because that cup is filled with horror and ruin.",Ŋ jaŋ bugi dɩ ŋ tʋɔŋ kala chei. Ʋ ŋaa nyʋnyʋala sɩ jaŋ leŋ dɩ ŋ chei a chɩŋ ŋ dʋndʋŋa nɛ. Ŋ malɩma Samarɩa nyʋnyʋala nɛ.
34,"But you must drink every drop! Then smash the cup and chew on its broken pieces. Use them to cut your breasts in sorrow. I, the Lord God, have spoken.","Ŋ jaŋ nyʋaʋ a suosi ʋ kala dɩ ʋ hɩl, aŋ yɛrʋ muno muno a kaa kpɛrɛ kpɛrɛ ŋ yɩlaa. Mɩ-na ŋ TƖƖNA Wɩɩjarɩbakɔ nɛ bʋla."
35,"You have completely rejected me, and so I promise that you will be punished for the disgusting things you did as a prostitute. The Two Sisters Are Condemned","Ŋɩɩ wɩaa, wɩɩ-la mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Ŋ sɩ folo yʋ mɩ wɩaa a joŋ harɩŋ yɩamɛ, ʋ maga dɩ ŋ na hɛɛŋ a tɩŋ wʋlɩɩlɩ-la arɩ hachɔrʋŋ wɩalɩŋ ŋ sɩ ŋaa wɩaa nɛ.”"
36,"The Lord said: Ezekiel, son of man, it's time for you to tell Oholah and Oholibah that they are guilty. Remind them of their evil ways!","La TƖƖNA fa pɩɛsɛmɛ: “Nuhuobiiŋ, ŋ jaŋ dii Ohola arɩ Oholiba sarɩyaa? Ŋɩɩ-na leŋ dɩ ba jɩŋ wɩalɩŋ sɩɩ kɩsʋ ka ba ŋaa."
37,"They have been unfaithful by worshiping idols, and they have committed murder by sacrificing my own children as offerings to idols.","Ba ŋaa hachɔrʋŋ wɩaa nɛ a kpʋ nɩaa. Ba to tɔŋŋɔɔ nɛ a ŋaa hachɔrʋŋ wɩaa, a paala kɛsɛ hambolibiisi-la ba sɩ lʋla pɩmɛ a kpʋ nyɩga pɩ ba tɔŋŋɔɔ."
39,"They came into my temple that same day, and that made it unfit as a place to worship me. They have even stopped respecting the Sabbath.",Tapʋlɩɩ-la tɩtɩa ba sɩ kɛsɛ ba biiriŋ kpʋ nyɩga pɩ ba tɔŋŋɔɔ nɛ ba jʋʋ mɩ dɩɩ-bal-la a ŋaa disiniŋ cheyu. Wɩɩ-la ba sɩ ŋaa mɩ dɩa lɛ nɛ ŋɩɩ.
40,"They sent messengers to attract men from far away. When those men arrived, the two sisters bathed themselves and put on eye shadow and jewelry.","Ba fa paala tɩŋ tɩndaaraa ba mʋ dɩ-bolii nɛ a yɩrɛ baalaa. Ba sɩ kɔ, ma fo lɩɩŋ nɛ a ŋaa kɩaa tuuri ma sɩɩ-kuŋkoŋŋoo a laalɛ ma kpɩɛraa."
41,"They sat on a fancy couch, and in front of them was a table for the olive oil and incense that had belonged to me.","Ma hɔŋ ma kumpuŋŋu-zɔmʋŋ nyuŋ nɛ, ka teebʋl chɩŋ ma sɩpaaŋ, kʋsʋɔrʋsʋŋ arɩ olif nʋʋŋ sɩ ŋaa mɩ kɩaa daŋ ʋ nyuŋ."
42,"Their room was always filled with a noisy crowd of drunkards brought in from the desert. These men gave the women bracelets and beautiful crowns,",Ka nɩ-daŋ sɩ ta jɩa ŋɩŋaa goŋ a golli haal-la. Ba fa kɛŋ sɩ-nyʋaraa sɩ lɩɩ tintee-hɩlɩŋ arɩ nɩdoho kala kʋ jaasɛ leriŋ kala. Baala-la joŋ na-hɔɔnʋŋ a hɛ haala-la balɩa nɩsaa a joŋ kuoru nyunchuuluŋ sɩ zɔmɔ a chuba.
43,"and I noticed that the men were eager to have sex with these women, though they were exhausted from being prostitutes.","Mɩ bʋl ŋ-la a mʋ tɩgɛ haal-la sɩ lɔl hachɔrʋŋ wɩaa lɛ: ‘Leŋ dɩ ba kɛnʋ ŋaa hachɔrʋŋ wɩaa, bɛɛ wɩaa ʋ paala ŋaa hachɔrʋŋ nɛ.’"
44,"In fact, the men had sex over and over with Oholah and Oholibah, the two sinful sisters.",Ŋɩɩ nɛ ba kɛmba pɩŋ a nagɛ ba sɩ tigisi hachɔrʋmʋŋ. Ba fa tigisi Ohola arɩ Oholiba sɩ ŋaa hachɔrʋmɔɔ ŋɩɩ nɛ.
45,"But honest judges will someday accuse those two of murder and of being unfaithful, because they are certainly guilty.","Baalaa sɩ kɛŋ tʋɔpʋla jaŋ joŋ cheeriŋ pɩ haala-la sɩ ŋaa hachɔrʋŋ wɩaa a kpʋ nɩaa. Ba jaŋ dɔgɩsɛba, bɛɛ wɩaa ba gɔllɔ saarɛ baalaa a kpʋ nɩaa nɛ."
46,"So I, the Lord God, now say to these sisters: I will call together an angry mob that will abuse and rob you.",Wɩɩ-la mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Kɛŋ nɩ-daŋ kʋ hɛ ba lɛ dɩ ba dii doluŋ ba lɛ aŋ paa ba kɩaa.
47,They will stone you to death and cut you to pieces; they will kill your children and burn down your houses.,"Nɩ-daŋ-la jaŋ yagɛba arɩ tabɩaa a kpʋba arɩ ba tokobiee, ba jaŋ kpʋ ba hambolibiisiŋ arɩ ba hantolibiisiŋ kala aŋ nyɩgɛ ba dɩɩsɩŋ."
48,"I will get rid of sinful prostitution in this country, so that women everywhere will be warned not to act as you have.","Ŋɩɩ lɛ nɛ mɩ jaŋ to a leŋ dɩ wʋlɩɩlɩŋ ŋaanɩŋ dɛrɛ tintee-la lɛ, a chagɩlɛ haalaa kala dɩ ba sɩ́ ma nagʋ."
49,You will be punished for becoming prostitutes and for worshiping idols. Then you will know that I am the Lord God.,Mɩ jaŋ dɔgɩsɛma a tɩŋ ma wʋlɩɩlɩŋ arɩ ma sɩ kpaarɛ tɔŋŋɔɔ a ŋaa wʋbɔmɔ-la wɩaa. Ŋɩɩ nɛ ma jaŋ jɩŋ arɩ mɩ nɛ ma TƖƖNA Wɩɩjarɩbakɔ.”
1,"Nine years after King Jehoiachin and the rest of us had been led away as prisoners to Babylonia, the Lord spoke to me on the tenth day of the tenth month. He said:","La fa sɩ hɛ yoŋ-baga lɛ jɩ-nibi tʋɔŋ, chɛŋ-fii tapʋl fii lɛ nɛ La TƖƖNA bʋl wɩaa pɩmɛ, ʋ sɩ:"
2,"Ezekiel, son of man, write down today's date, because the king of Babylonia has just begun attacking the city of Jerusalem.","“Nuhuobiiŋ, ŋmʋnsɛ jɩnɩŋ tapʋlʋŋ bil, bɛɛ wɩaa tapʋlʋŋ deeŋ tɩtɩa nɛ Babɩlɔŋ kuoro suomo yuyuo Jerusalɛm."
3,Then tell my rebellious people: “Pour water in a cooking pot and set it over a fire. *,"Magɛ namaga deeŋ pɩ Jerusalɛm nɩaa deemba sɩ vɩa dagɩŋ: Wɩɩ-la Mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Joŋ pupoiŋ chɔ, a ŋaa lɩɩŋ hɛ."
4,Throw in the legs and shoulders of your finest sheep and put in the juicy bones.,"Joŋ nammɩa a kaa keri muno muno a hɛ, lere-la kala sɩ zɔmɔ huiyee arɩ vaasɩŋ. Paa haŋgbele-la sɩ zɔmɔ pɛ a su pupoi-la."
5,"Pile wood underneath the pot, and let the meat and bones boil until they are done.”",Nammɩa-la maga ʋ ŋaa pie-zɔmʋŋ ŋ sɩ lɩɩsa piesee tʋɔŋ nɛ. Hɛ daasɩŋ pupoi-la bʋbʋɔŋ dɩ lɩɩ-la kpɛrɛ dɩ haŋgbele-la arɩ nammɩa-la kala sɩ hɛ ʋ lɛ bɩɩ.
6,"These words mean that Jerusalem is doomed! The city is filled with murderers and is like an old, rusty pot. The meat is taken out piece by piece, and no one cares what happens to it.","Wɩɩ-la mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Wɩɩŋ puu tabal-la nɩaa sɩ ŋaa nɩkpʋʋraa. Ʋ nagɛ pupoiŋ sɩ faasa fisi nɛ, ba bɩ jaŋ wuo paasɛ dɩ ʋ lɩɩ. Liliiri nammɩa-la kʋŋ kʋŋ a sɩ́ bagɩsʋ ka dɩ ba dɛrɛ."
7,The people of Jerusalem murdered innocent people in the city and didn't even try to cover up the blood that flowed out on the hard ground.,"Jerusalɛm nɩaa sɩ kpʋ nɩalɩŋ chalɩŋ jaasɛ ba tabalɩŋ lɛ nɛ. Chal-la jaasɛ bʋ-taala nyuŋ nɛ, ʋ bɩ tinteeŋ jaasa, lee-la hagɩla sɩ bɩ jaŋ wuo tɔ."
8,"But I have seen that blood, and it cries out for me to take revenge.","Mɩ baanɩŋ sɩ jaŋ sii dɩ mɩ ŋaa wɩaa tiŋ chɩmɩŋ ba lɛ nɛ tɩɩ, mɩ leŋ chal-la bʋ-taala-la nyuŋ ŋɩɩ, dɩ ba sɩ́ wuo gbaa tɔ."
9,"I, the Lord God, will punish that city of violence! I will make a huge pile of firewood,","Ŋɩɩ wɩaa, wɩɩ-la mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Wɩɩŋ puu tabal-la nɩaa sɩ ŋaa nɩkpʋʋraa. Mɩ ma jaŋ chɛ daasɩŋ gɩrɛ dɩ ba sii chʋɔrɛ."
10,so bring more wood and light it. Cook the meat and boil away the broth to let the bones scorch.,"Gɩrɛ daasɩŋ a chaanɛ nyiniŋ hɛ. Chɔ nammɩa-la woruŋ, a hɛ tegisiŋ, leŋ dɩ haŋgbele-la fisi."
11,Then set the empty pot over the hot coals until it is red-hot. That will clean the pot and burn off the rust.,"Joŋ pupoi-la kʋwuoluŋ chɔ nyiŋ-halaa lɛ dɩ ʋ faasa lɩŋ dɩ hɔɔ-fɩaŋ-la ba sɩ kaa ŋaaʋ fɩɛsɛ, dɩ disiŋ-la ma ŋmɩɛrɛ, dɩ ʋ sɩ sʋa ŋɩɩ ma dii."
13,"Jerusalem is so full of sin and evil that I can't get it clean, even though I have tried. It will stay filthy until I let loose my fierce anger against it.","Jerusalɛm, ŋ disiniŋ nɛ ŋaa hachɔrʋŋ wɩalɩŋ ŋ sɩ ŋaa. Mɩ hɛ doluŋ dɩ mɩ chɛsɛ disiŋ-la ta nɛ, ama ŋ bɩ sɛyɛ. Ŋ disiniŋ bɩra bɩ jaŋ lɩɩ, see dɩ mɩ joŋ baaŋ-la kala mɩ sɩ na ŋ nyuŋ a fɩɩsɛ ŋ lɛ ŋɩɩ deeŋ deeŋ dɩ ʋ mʋ fɩɛlɛ."
14,"That time will certainly come! And when it does, I won't show the people of Jerusalem any pity or change my mind. They must be punished for the evil they have done. I, the Lord God, have spoken. Ezekiel's Wife Dies","Mɩ-na ma TƖƖNA nɛ bʋla. Bʋa-la yie nɛ dɩ mɩ ŋaa wɩaa. Mɩ bɩ jaŋ leŋ, mɩ bɩ jaŋ fá nʋʋ nenige, koo a kɛŋ mɩ tʋɔbɩɩnaa bɩrɩmɛ. Mɩ jaŋ dɔgʋsʋŋ a tɩŋ ŋɩɩ ŋ mɛlɛ arɩ ŋ wʋŋaalaa sɩ naga. Mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ nɛ bʋla.” Ɛzɩkɩɛl haala sʋba"
16,"“Ezekiel, son of man, I will suddenly take the life of the person you love most. But I don't want you to complain or cry.","“Nuhuobiiŋ, mɩɩ chɛ dɩ mɩ guu lɩɩsɛ nɩɩ-la ŋ sɩ cho woruŋ mɩɩsɩŋ nɛ. Ama sɩ́ leŋe dɩ ŋ tʋɔŋ chei koo a yel koo dɩ ŋ sɩlɩɩrɩŋ lɩɩ."
17,"Mourn in silence and don't show that you are grieving. Don't remove your turban or take off your sandals; don't cover your face to show your sorrow, or eat the food that mourners eat.”","Fɩɛla huuni, sɩ́ sʋʋ-la lɛ yel. Bɛ ŋ nyu-bɛlɛ a hɛ ŋ nɛntɛŋŋɛɛ, sɩ́ kʋŋ kaa tɔ ŋ sɩaa koo a dii ma naaba kʋdiile-la nɩalɩŋ sɩɩ yel yoho sɩɩ dii.”"
18,"One morning, I was talking with the people as usual, and by sunset my wife was dead. The next day I did what the Lord had told me,","Ŋɩɩ nɛ chʋchʋɔŋ mɩ dɩ nɩaa bʋl wɩaa, dɩdaanɩŋ mɩ haala sʋʋ. Taŋ sɩ pʋla chʋchʋɔŋ, mɩ ŋaa ŋɩɩ Wɩa sɩ sɩ dɩ mɩ ŋaa."
19,"and when people saw me, they asked, “Why aren't you mourning for your wife?”","Nɩalɩŋ pɩɛsɛmɛ, “Bɛɛ nɛ tɩɩ ŋ bɩ ŋ haala lɛ ka yel, ʋ bʋbʋɔŋ nɛ bɛɛ?”"
20,I answered: The Lord God says,"Ŋɩɩ nɛ mɩ bʋla pɩba, “La TƖƖNA bʋl wɩaa pɩmɛ, ʋ sɩ:"
21,he is ready to destroy the temple in which you take such pride and which makes you feel so safe. Your children who now live in Jerusalem will be killed.,"Bʋla pɩ Iziral tɩŋŋaa, ‘Wɩɩ-la mɩ-na ma TƖƖNA Wɩɩjarɩbakɔ sɩ bʋla nɛ ŋ-la: Mɩɩ chɛ dɩ mɩ chei mɩ dɩɩ-bal-la nɛ, dɩ-duo-la ma sɩ kɛnɛ a kɛŋ babii-ballɩŋ ma tʋɔŋ tɔrɛ ʋ nyuŋ ma chou woruŋ. Ma hambolibiisiŋ arɩ ma hantolibiisi-la ma sɩ leŋe ta Jerusalɛm lɛ, ba jaŋ kpʋba laalɩŋ lɛ."
22,Then you will do the same things I have done. You will leave your face uncovered and refuse to eat the food that mourners usually eat.,Ma ma jaŋ ŋaa wɩalɩŋ tɩtɩa mɩ sɩ ŋaa. Ma bɩ jaŋ joŋ kʋŋ a tɔ ma sɩaa koo a dii ma naaba kʋdiile-la nɩalɩŋ sɩɩ yel yoho sɩɩ dii.
23,"You won't take off your turbans and your sandals. You won't cry or mourn, but all day long you will go around groaning because of your sins.","Ma jaŋ bɛ nyu-bɛllɩŋ aŋ hɛ ma nɛntɛŋŋɛɛ. Ma bɩ jaŋ yel koo dɩ sɩlɩɩrɩŋ lɩɩ ma sɩaa lɛ, ama ma wʋbɔŋŋɔɔ jaŋ leŋ dɩ ma jagɛ a huuno hɛ dɔŋɔ."
