verse_number,english_verse,translation_verse
6,"My people, you are lost sheep abandoned in the mountains by their shepherds. You don't even remember your resting place.","Mina kadi bekyuli, bise aani baƒonu bani na bana lɛlɔ banune bányonu bákya abi lɛlɔ. Na kesii kani na bɛɛtɛ taanwuna muedi bɛ́yiƒala mmɔ."
7,"I am your true pastureland, the one who gave hope to your ancestors. But you abandoned me, so when your enemies found you, they felt no guilt as they gobbled you up.","Ndi bebuo kadikɔ kabuni nte-mii kani na bina bati kuuku básia anu. Nsu bíni-mi, anwuɔsu bina bekisine lɛnɔ bákɛ-mii béƒie aani kalɛ na baaduli ebuo teebweli na bana kayi kátadu-ma kɔtɔ kɔdi."
8,"Escape from Babylonia, my people. Get out of that country! Don't wait for anyone else.","“Mina kadi bekyuli, bikeli Babilonƒuɔ na bɛlɛ bana kalɔ kemmo! Bitenye bitagya ukyuli ɔdi."
9,"In the north I am bringing great nations together. They will attack Babylon and capture it. The arrows they shoot are like the best soldiers, always finding their target.",Ndubɔsala kadi bayikune lɛsiku kalɔ kammɔ katɔ kakɛ liboku na bebekpoku Babilonƒuɔ na beƒie-ma enu enu. Kalɛ na beebó kɔtaminta use aani bekpone babuni ƒui kɔtaminta bubo kalɛ na belebo taaƒiɔ.
10,"Babylonia will be conquered, and its enemies will carry off everything they want. Babylon Will Be Disgraced The Lord said:",Badubo Babilon lɛlɔ bɔdi na nwuna bekisine beti lɛla biala na baawia batɔlɔku.” Kɔƒa Kɔdubo Babilon Bukpo
11,"People of Babylonia, you were glad to rob my people. You had a good time, making more noise than horses and jumping around like calves threshing grain.","Unwoti ɔnini, “Lɛlɔ lɛ́yɔ-mii ka bíyu mina bekyuli. Bítuku lɛlɔ ku kudu momoomo aani bapɔnkɔ na bɛɛƒulu taavi ɔmantɛ bakɔ bakɔdi bani muuwila edula ebi."
12,The city of Babylon was like a mother to you. But it will be disgraced and become nothing but a barren desert.,Ƒula ɔma unengudi ɔni na aayɔ́ aani ƒula uwele ɔdubo kɔƒa bɔdi na unwini aani kalɔ kakwiidi kani nsɔ neeebo lɛblakula.
13,"My anger will destroy Babylon, and no one will live there. Everyone who passes by will be shocked to see what has happened.",Mina kɔnyi kɔdubo Babilon bɔkyula na ukyuli ɔdi ɔsɔ ulelie mmɔ. Na liƒu lɛdubɔda ukyuli biala ɔni ndubɔsia mmɔ ɔvi na lɛla lɛni ndubɔlɛ mmɔ ɔsu.
14,"Babylon has rebelled against me. Archers, take your places. Shoot all your arrows at Babylon.",Babilon ɔ́ta únye-mi lɛlɔ. Anwuɔsu atula bebone binye bina kunyekɔ kpakplaa na bibo bina atula bibo bina kɔtaminta bɛlɛ Babilon.
15,Attack from every side! Babylon surrenders! The enemy tears down its walls and towers. I am taking my revenge by doing to Babylon what it did to other cities.,"Bikpo-ma na lɛƒɛnyi lɛlɔ! Babilon úte lili! Bekisine bammɔ báƒɛ-ma awodu ƒui béwi kalɔ ku bana kɔgyumanakɔ kɔmmɔ ƒui. Lɛla lɛni na Babilonƒuɔ bábla lɛma linengudi bamba ni, ami lɛnɔ muudie-ma kasi kammɔ."
16,"There is no one in Babylonia to plant or harvest crops. Even foreigners who lived there have left for their homelands, afraid of the enemy armies.",Ukyuli ɔdi ɔsɔ uuubo Babilon kalɔ lɛlɔ na ɔkya edula adi iye ɔƒɛ adi lɛnɔ. Na baƒɔ bani ƒui nkya mmɔ bátɔlɔ bésie bana lɛma na bekisine bammɔ bɔyia ɔsu.
17,"Israel is a flock of sheep scattered by hungry lions. The king of Assyria first gobbled Israel up. Then Nebuchadnezzar, king of Babylonia, crunched on Israel's bones.",Israelƒuɔ bese aani baƒonu lisu lɛni na bagyata bani na kɔka kɔɔda bábɔku bégyingya. Na Asiria ɔga náka-ma bɔduli kɔkɛ kɔkɛ lɛni asa na Babilon Ɔga Nebukadnesar úbabwɛ-ma ku ekubi ƒui.
18,"I, the Lord All-Powerful, the God of Israel, punished the king of Assyria, and I will also punish the king of Babylonia.","“Ami Unwoti Ɔyikune Ƒui, Israel Katɔti, lɛ́ni Asiria kɔtu na ndubo Babilon lɛnɔ kɔtu bɔni."
19,"But I will bring Israel back to its own land. The people will be like sheep eating their fill on Mount Carmel and in Bashan, in the hill country of Ephraim and in Gilead.",Nsu ndubɔsɔku Israel liboku nwuna kalɔ lɛlɔ. Na badubuse aani baƒonu bani ndubunye badi bemo na Karmel Kɔbi lɛlɔ na Basan kalɛkɛ kani nkya Eƒraim ku Gilead abi lɛlɔ kalɔ kemmo.
20,"I will rescue a few people from Israel and Judah. I will forgive them so completely that their sin and guilt will disappear, never to be found. The Lord's Commands to the Enemies of Babylonia",Ndubudie Israelƒuɔ ku Yudaƒuɔ nkyuli ɛlɛɛ badi na ndubuti bana ekpidi lɛkyiɛ-ma ɔni na ɔdi ɔsɔ ulanu ekpidi bɔƒiɔ biala bɔdi ka bɔkya-ma lɛlɔ.” Unwoti Údie Lɛdi Úte Babilon Bekisine
21,"The Lord said: I have told the enemies of Babylonia, “Attack the people of Merathaim and Pekod. Kill them all! Destroy their possessions!”","Unwoti ɔnini, “Lɛ́ɛsu Babilonƒuɔ bekisine nnini, ‘Bikpoku Merataim ku Pekod kadi bekyuli. Bɛdu bana ƒui! Na bibile bana ala ani nse-ma ƒui!’"
22,Sounds of war and the noise of destruction can be heard.,Bɛdubunu ka kekpo ku ala bubile kudu kɔda.
23,"Babylonia was a hammer pounding every country, but now it lies broken. What a shock to the nations of the world!",Babilon nse aani lɛbuala lɛni na bada baawɔ́ kɔlɔ ƒui bekyuli. Nsu ɔƒɛni amu lɛbuala lɛmmɔ lɛ́ƒɛ. Na nwuna kalɔ bubo bɔmɛni bɔ́bla kalɔ kemodi kammɔ ƒui kalɛ kadi!
24,"Babylonia challenged me, the Lord God All-Powerful, but that nation doesn't know it is caught in a trap that I set.",Babilon ɔ́kyaku ami Unwoti Ɔyikune Ƒui unyeƒi. Nsu kalɔ lɛlɔ bekyuli bammɔ baaagyi banii ɔ́ɔnu mina kakpagyuɛ kani na lɛ́kywɛ-nwu.
25,"I've brought out my weapons, and with them I will put a curse on Babylonia.",Lídie mina ekpola keyi na anya na ndubuti lɛbla na ewida asiaku Babilon.
26,"Come from far away, you enemies of Babylon! Pile up the grain from its storehouses, and destroy it completely, along with everything else.",Amii Babilon bekisine bɛsi ɔlɔgyu kakaaka ƒui bibo! Na bɛsala bana antabi edula udu ƒui bɛsiku bana linwu kemmo na bɛkyula-nya ku ala bamba biala na bebo ƒui.
27,"Kill the soldiers of Babylonia, because the time has come for them to be punished.","Uwi údu ka bani Babilon bekpone bammɔ kɔtu, anwuɔsu bɛdu-ma ƒui."
28,"The Babylonian army destroyed my temple, but soon I will take revenge. Then refugees from Babylon will tell about it in Zion.","Babilonƒuɔ nébile mina kakpakɔ, nsu uwi ɔsɔ uletu asa na ndubudie-ma kasi. Na bekeline bani nási Babilon mmɔ bésie Sion alati ndubo kenye budie na litemi lɛmɛni lɛlɔ."
29,"Attack Babylon, enemy archers; set up camp around the city, and don't let anyone escape. It challenged me, the holy God, so do to it what it did to other cities. Proud Babylon Will Fall","“Bikpoku Babilon amii nwuna bekisine atula bebone. Na bɛbla kakyakɔ bɛmana ɔma unengudi ɔmmɔ. Na bitaya na ɔdi biala ukeli ɔtɔlɔ. Babilon ɔ́ta na únye ɔ́siaku ami Katɔti kedee. Anwuɔsu ala ani na ɔ́bla lɛma linengudi bamba ni, amii lɛnɔ bɛbla-nwu lɛni kani. Babilon Ɔdubo Kalɔ Bubo Na Nwuna Lɛlɔ Katɔ Bɔtalaku Ɔsu"
30,"People of Babylon, I, the Lord, promise that even your best soldiers will lie dead in the streets.",“Ami Unwoti nése kenye ka amii Babilonƒuɔ bekpone babuni ƒui muedi badubo bukpi buwi bina lɛblɔnu lɛlɔ.
31,"Babylon, you should be named, “The Proud One.” But the time has come when I, the Lord All-Powerful, will punish you.","Babilon, ɔlɛka basia-a lɛnyi banii, ‘Lɛlɔ Katɔ Ɔtalane.’ Nsu uwi údu na ami Unwoti Ɔyikune Ƒui lɛni-ɔ kɔtu."
32,"You are proud, but you will stumble and fall, and no one will help you up. I will set your villages on fire, and everything around you will go up in flames.","Aatalaku lɛlɔ katɔ, nsu adubo butulo na ebuli na ɔdi biala ɔɔɔdubo-ɔ bubunku na ata. Na ndubɔya na batu ogya bakya ƒula akpaklɔ lɛma ƒui. Na lɛla biala náka lɛ́mana-a lɛdubo butaada ogya."
33,"You Babylonians were cruel to Israel and Judah. You took them captive, and now you refuse to let them go.",“Babilonƒuɔ bábla Israel ku Yuda kalala. Bɛ́kpanku-ma bɛ́tɔlɔku aani bekyuli beƒiedi na bíni bɛnii bɛɛɛdubo-ma kuƒi bute na benwini batɔlɔ.
34,"But I, the Lord All-Powerful, will rescue and protect them. I will bring peace to their land and trouble to yours.",Nsu ami Unwoti Ɔyikune Ƒui ndubo-ma budie na lɛya na bakɛ keyi buɛɛ na bana kalɔ kemmo na bukpoku bubo amii lɛlɔ mmomu.
35,"I have declared war on you, your officials, and advisors.",“Líte ulu ka kekpo kekpo amii ku bina benengu ku bina kasusu bakyane ƒui.
36,This war will prove that your prophets are liars and fools. And it will frighten your warriors.,Na kekpo kamɛni ndubɔya na bɛti ka bina kenye bediene badi ɔkɔ banyine ku badɔlɔdi. Na kekpo kammɔ kadubo bina bekpone liƒu bɔda geen.
37,"Then your chariot horses and the foreigners in your army will refuse to go into battle, and the enemy will carry away everything you treasure.",Na bina bapɔnkɔ bani mɔɔní bina kɛɛkɛ ku baƒɔ bani na bakya bina bekpone akɔ badubuni na belésie kekpokɔ. Na bekisine badubuti bina akɛla biala na bibo batɔlɔku.
38,"Your rivers and canals will dry up. All of this will happen, because your land is full of idols, and they have made fools of you.",Na bina ntukpa ku ntu bɔni na bɛ́bwɛ ulu bíte ka butaavi ƒui bɔdubo bɔkwii. Na ala amɛni ƒui adubɔlɛ lɛni na baƒiɔ ala ani náƒɔ bina kalɔ kammɔ lɛlɔ ƒui na ábla-mii bɔdɔlɔdi ɔsu.
39,"Never again will people live in your land— only desert animals, jackals, and unclean birds.","“Na ka ɔ́si ɔƒɛni úsela ni, bekyuli basɔ baaadubo ƒula kalɔ lɛlɔ bulie, amu ntu beƒukutu ku ketele kakɔ kakwiidi bebuo ku baasɛ bani muusé lɛlɔ kani."
40,"I destroyed Sodom and Gomorrah and the nearby towns, and I will destroy Babylon just as completely. No one will live there again. Babylonia Is Invaded The Lord said:",Lɛ́kyula Sodom ku Gomora ku lɛma lɛni na lide-ma ƒui. Na lɛni kani na ndubo Babilon lɛnɔ bɔkyula kede kede. Na ukyuli biala ɔdi ɔsɔ ɔɔɔdubo mmɔ bulie. Békpo Babilon Na Bádi-nwu Lɛlɔ
41,"Far to the north, a nation and its allies have been awakened. They are powerful and ready for war.","“Bɛnu! Ɔ́si ɔgyu kakaaka na kalɔ kammɔ katɔ kakɛ ni, kadi bekyuli bayikune badi ku baga pii báata bátu akpagya na benye kagyumana ka bebekpo."
42,"Bows and arrows and swords are in their hands. The soldiers are cruel and show no pity. The hoofbeats of their horses echo like ocean waves crashing against the shore. The army has lined up for battle and is coming to attack you, people of Babylonia!",Bada kɔtaminta ku atula ku kuwii. Na bekpone bammɔ bebo kalala na balanu kɔnyana lɛnɔ. Na bana bapɔnkɔ bɔnya kɔku kɔda momoomo aani kalɔ na ɛpu uubó teebewi ketudɔ. Bekpone bammɔ benye sininii badubo bebekpoku Babilonƒuɔ!
43,"Ever since your king heard about this army, he has been weak with fear; he twists and turns in pain like a woman giving birth.",Na ɔ́si ɔni na bina ɔga únu kekpo kamɛni kɔku kani na kɔyɔ ku liƒu líƒie-nwu. Na uususu lɛlɔ na uulii lɛlɔ aani ɔƒɔndane ɔni ntɛ kɔwɔ.
44,"Babylonia, I will attack you like a lion from the forest, attacking sheep in a meadow along the Jordan. In a moment the flock runs, and the land is empty. Who will I choose to attack you? I will do it myself! No one can force me to fight or chase me away.",Ndubo awɔ Babilon bukpoku aani kalɛ na gyata ɔɔsí lɛku kemmo teebekpoku baƒonu bani nnye kadikɔ na Yordan kɔtu. Na ulaƒɔ uwi ɔdi asa na baƒonu bammɔ beekeli taatɔlɔ na bada kalɔ kammɔ bese ukpludi. Ɔma na ndubo bɔƒuna na ukpoku-ɔ? Ami ɔlati ndubo-ɔ bukpoku! Ɔsika ɔdi ulakana-mi bunye bɔsiaku na kekpokɔ iye ɔbɔku-mi na likeli lɛtɔlɔ.
45,"Listen to my plans for you, people of Babylonia. Your children will be dragged off, and your country destroyed.",Bise atu na binu lɛla lɛni na lɛ́ɛlɛ ugyii líse na amii Babilon bekyuli lɛlɔ. Badubo bina bebi ɔbuli bɔkya bɔni bɔtɔlɔku na babwɛ bina kalɔ kemodi kammɔ ƒui.
46,"The sounds of your destruction will be heard among the nations, and the earth will shake.",Na bekyuli badubunu kɔku na kadi bekyuli ƒui akɔ na kalɔ kammɔ kakunku.”
1,"I, the Lord, am sending a wind to destroy the people of Babylonia and Babylon, its capital.",“Ami Unwoti ndubuti kɔyu kɔni muubile ala aani ɔƒɛƒɛɛ limene na ubayila amii Babilonƒuɔ udu ku bina ɔma unengudi ɔmmɔ.
2,"Foreign soldiers will come from every direction, and when the disaster is over, Babylonia will be empty and worthless.","Bekpone bani na badi baƒɔ badubɔsi lɛƒɛnyi ƒui lɛlɔ bebo. Na si uwi ɔni na ɔgbankpi ɔmmɔ kenye kávi ni, Babilon ɔdubɔsɔ uwi ukpludi ɔni na ɔsɔ uuubo lɛla lɛdi bɔbla lɛnɔ."
3,"I will tell these soldiers, “Attack quickly, before the Babylonians can string their bows or put on their armor. Kill their best soldiers and destroy their army!”","Na ndubɔsu bekpone bammɔ nnini, ‘Bikpo-ma kɔnakunwi asa na Babilonƒuɔ bataabu bana kɔtaminta iye bakya bana ekpola. Na bɛdu bana bekpone babuni bammɔ ƒui!’"
4,Their troops will fall wounded in the streets of Babylon.,Bana bekpone lisu lɛmmɔ ƒui badubo bubuli bubi Babilon lɛblɔnu lɛmmɔ lɛlɔ na baƒɔ lɛlɛ ƒui.
5,"Everyone in Israel and Judah is guilty. But I, the Lord All-Powerful, their holy God, have not abandoned them.","Ukyuli biala na Israel ku Yuda ƒui bábla ekpidi na báƒiɔ, nsu ami bana Unwoti Ɔyikune Ƒui lɛɛɛdubo-ma buni."
6,"Get out of Babylon! Run for your lives! If you stay, you will be killed when I take revenge on the city and punish it for its sins.","Bɛvi bɛlɛ Babilon! Na bɛƒɔ bina lili ngba! Nsu si bɛ́ƒɔ lɛlɔ bɛkya mɛni bɔdi ni, bɛdubo bukpi si uwi ɔni na muudie ɔma ɔmmɔ kasi na mɔɔní-nwu kɔtu na nwuna ekpidi ani na ɔ́bla ɔsu."
7,"Babylon was my golden cup, filled with the wine of my anger. The nations of the world got drunk on this wine and went insane.",Babilon úse úte-mi aani sika ugyiedi ɔɔƒɛɛ ɔni kemmo na mina kɔnyi kúyi tɛtɛɛtɛ. Na kalɔ lɛlɔ ƒui kadi bekyuli báni ntɛ bɔmmɔ békpi na basɔ beleti kasusu kadi.
8,"But suddenly, Babylon will fall and be destroyed. I, the Lord, told the foreigners who lived there, “Weep for the city! Get medicine for its wounds; maybe they will heal.”","Nsu uwi uletu asa na Babilon ɔdubo bubuli na ɔyii udu. Ami Unwoti násu baƒɔ bani nkya mmɔ nnini, ‘Biwulo bite ɔma ɔmɛni! Na bɛƒɔ kuvo bɛsia-ma alɛbi ani nsia-ma lɛlɔ. Ɔƒɛni kalɛ lɛdubɔsa-ma.’"
9,"The foreigners answered, “We have already tried to treat Babylon's wounds, but they would not heal. Come on, let's all go home to our own countries. Nothing is left in Babylonia; everything is destroyed.”","“Baƒɔ bammɔ bédie kenye banini, ‘Bɔ́ɔsia-ma alɛbi ammɔ kuvo, nsu ébulo bɔsa. Bibo na bula ƒui bɔtɔlɔ buteesie bula ɔma. Lɛla biala lɛsɔ liiibo Babilon. Ala ana ƒui áyii udu.’"
11,"I, the Lord, want Babylon destroyed, because its army destroyed my temple. So, you kings of Media, sharpen your arrows and pick up your shields.","“Ami Unwoti mɔɔwia ka bayila Babilon udu, ɔsika nwuna bekpone báyila mina kadi bekyuli udu. Na bébile mina kakpakɔ. Anwuɔsu amii Media baga bɛdɔ bina atula na bɛgyu bina agyumanala bɛda."
13,"People of Babylon, you live along the Euphrates River and are surrounded by canals. You are rich, but now the time has come for you to die.","Amii Babilon bekyuli, amii nli Euƒrate Ketu amadɔ na ntu bɔni na bɛ́bwɛ ulu bíte bɔ́ka bɔ́mana-mii. Na bibo lɛkɛ, nsu ɔƒaamu bina uwi údu ka bikpi."
14,"I, the Lord All-Powerful, swear by my own life that enemy soldiers will fill your streets like a swarm of locusts. They will shout and celebrate their victory. A Hymn of Praise (Jeremiah",Ami Unwoti Ɔyikune Ƒui nkɛnku ami ɔlati mina lɛlɔ líse kenye ka bekisine bekpone badubɔƒɔ ƒula lɛblɔnu lɛlɔ aani baalɔlɔ. Na badubo kudu buteebo taakɛ lɛlɔyɔ ka bádi-mii lɛlɔ ɔsu.” Linugya Ɔnu Bɔtu
16,The waters in the heavens roar at his command. He makes clouds appear; he sends the wind from his storehouse and makes lightning flash in the rain.,Eedie lɛdi teete ntu bɔni na áya na bɔƒa kayaa na buudu ku kɔku bonwu. Na liƒlukutu lɛɛdá taalɛ kayaa. Aayá na ɔƒɛƒɛɛ ɔɔsí ƒula kesii kani na áklibi ala ése teebekpo. Na kayaa kemodi kaabwɛ ogya si ɔnantu ɔɔna.
15,God used his wisdom and power to create the earth and spread out the heavens.,Katɔti úti nwuna lɛnunda ku ɔyikun na údie kalɔ ku kayaa ala ƒui.
17,"People who make idols are stupid! They will be disappointed, because their false gods cannot breathe.","Bekyuli bani mɔɔnwí na baavɔ́ ala teese lɛlɔ aani baƒiɔ bádɔlɔ! Badubo bana lɛnunsia bɔyila na enu aƒɛ-ma, ɔsika bana ɔkɔ bɔnyi baƒiɔ bammɔ balakana bɔnwuna."
18,"Idols are merely a joke, and when the time is right, they will be destroyed.","Baƒiɔ badi aƒiankula ku amala na si uwi ɔbuni úbo ubedu ni, badubo-ma udu bɔyila ƒui."
19,"But the Lord, Israel's God, is all-powerful. He created everything, and he chose Israel to be his very own. God's Hammer The Lord said:","Nsu awɔ Israel Katɔti ni, eeese lɛni. Awɔ nédie ala ƒui na áƒuna Israel kadi bekyuli na badi awɔ badi geen. Ƒula lɛnyi ndi Unwoti Ɔyikune Ƒui. Katɔti Lɛbuala Lɛni Na Uubó Ala"
20,"Babylonia, you were my hammer; I used you to pound nations and break kingdoms,","Unwoti ɔnini, “Babilon, awɔ na lɛ́da aani lɛbuala lɛni na muubó ala, na awɔ na líti ńtaawɔ kadi ƒui bekyuli na lɛ́bwɛ lɛga kɔdikɔ."
22,"as well as men and women, young and old,",Na banana ku beleku banamu ku benengu ƒui lɛni kani na lɛ́bla-ma.
23,"shepherds and their flocks, farmers and their oxen, and governors and leaders.",Baƒonu badane ku bana bebuo lɛnɔ ku bemonsene ku bana bebuo bani mɔɔtuma teete-ma lɛnɔ bátalɛ-nwu kemmo ku aban bagadine ku bana benengu ƒui.
24,"But now, my people will watch, while I repay you for what you did to Zion.","“Nsu ɔƒaani ni, mina bekyuli badubunye banu uwi ɔni na muudie-mii kasi na kalɛ na bɛ́bla Sion kenye."
25,"You destroyed the nations and seem strong as a mountain, but I am your enemy. I might even grab you and roll you off a cliff. When I am finished, you'll only be a pile of scorched bricks.","Bɛ́yila kadi bekyuli pii udu na kalɛ na bɛɛnu lɛlɔ ka bibo ɔyikun aani kɔbi ɔsu. Nsu ami nénwini bina ukisine ɔƒaamu. Na lɛkana na liƒie-mii na libo-mii lɛsiku atakpɛ lili mbaƒiɛmi kalɔ. Na si uwi ɔni na lɛ́wɔlɔ ala ani ƒui na nnii mɔɔbla ni, bɛdubunwini aani atimbɔ ani na bébo béwi na ɔƒɛ úƒi-nya."
26,"Your stone blocks won't be reused for cornerstones or foundations, and I promise that forever you will be a desert. I, the Lord, have spoken. The Nations Will Attack Babylon The Lord said:","Na bina atabi ani na bɛ́nwi bíse mmɔ ni, ɔdi ɔsɔ uleti-nwu ulenyimi kowodu likpo iye beti bakya kowodu ɔka kalɔ. Na muusé kenye ka ɔ́si ɔƒɛni úsela uwi ƒui ni, bɛdubunwini aani kalɔ kakwiidi. Ami Unwoti násu.” Kadi Bekyuli Badubo Babilon Bukpoku"
27,"Signal the nations to get ready to attack. Raise a flag and blow a trumpet. Send for the armies of Ararat, Minni, and Ashkenaz. Choose a commander; let the cavalry attack like a swarm of locusts.","Unwoti ɔnini, “Bite kalɔ bekyuli bɔti na benye kagyumana kalɛ na betékpo. Na bɛkɔliku kati bute aƒlaga katɔ na bɛvwi lise. Na bɛtala na betétiku bekpone basiku Ararat ku Mini ku Askenas. Na bɛƒuna bekpone ɔtɔnkune na bɛya na bekpone bani nkɛ lɛgba batɔ kekpo aani baalɔlɔ lisu bonwu kalɛ."
28,"Tell the kings and governors, the leaders and the people of the kingdoms of the Medes to prepare for war!",Bɛsu baga ku aban bagadine bammɔ ku batɔnkune ku Medes lɛga kɔdikɔ bekyuli bammɔ ƒui bɛnii baklibi lɛlɔ bete kekpo!
29,"The earth twists and turns in torment, because I have decided to make Babylonia a desert where no one can live, and I won't change my mind.",Kalɔ kemodi kammɔ kakya lɛbibo kemmo na kenye kelii na keesusu lɛlɔ. Ɔsika lɛ́ɛlɛ ugyii ka lɛya na Babilon unwini kalɔ kakwiidi kesii kani na ukyuli biala ɔsɔ ulakana bulie na nsɔ lɛɛɛdubo mina kasusu bɔvumana.
30,"The Babylonian soldiers have lost their strength and courage. They stay in their fortresses, unable to fight, while the enemy breaks through the city gates, then sets their homes on fire.",Babilonƒuɔ bekpone báyila bana ɔyikun ku ɔtɔtɔ na báƒɔ lɛlɔ bakya bana kagyumanakɔ lɛtɔ kemmo na balakana na bekpo uwi ɔni na bana bekisine baabwɛ bana ɔma awodu taasia ɔban kenye teeduo-ma lɛlɔ na baatu ogya taakya bana kɔduli.
31,"One messenger after another announces to the king, “Babylon has been captured!",Na batu basiaku lɛlɔ atɔ asia na beete kati ka bádi Babilon lɛlɔ na béƒie-nwu báƒɔ!
32,The enemy now controls the river crossings! The marshes are on fire! Your army has panicked!”,"Na kesii kani ndi ketu kaviakɔ mmɔ ni, bekisine mɔɔdi mmɔ lɛlɔ! Na bátu ogya bákya ketu alakpi kangyaa ani nse na ƒula bekpone bágyini benye."
33,"I am the Lord All-Powerful, the God of Israel, and I make this promise— “Soon Babylon will be leveled and packed down like a threshing place at harvest time.” Babylonia Will Pay!","“Ami ndi Unwoti Ɔyikune Ƒui, Israel Katɔti, na ami muusé kenye kamɛni nnii uwi ɔsɔ uletu asa na badubutu Babilon babwɛ bewi kalɔ kpɛtɛ kpɛtɛ na mmɔ kabla tataata aani kakpa kesii kani na beewiile kamu teewi. Babilon Ɔdubo Kayu Bɔƒɔ!"
34,"The people of Jerusalem say, “King Nebuchadnezzar made us panic. That monster stuffed himself with us and our treasures, leaving us empty— he gobbled up what he wanted and spit out the rest.","“Yerusalem, bɛsu bɛnini, ‘Ɔga Nebukadnesar ɔ́ya na bɔ́gyini. Liƒu kebweyi kammɔ kéti-bu ku bula akɛla kése lɛlɔ lɛmwi na abu bɔ́sɔ bɔkya ukpludi. Úti-bu ala ani na ɔɔwia úbweli na útuo akladi úwi."
35,"The people of Babylonia harmed some of us and killed others. Now, Lord, make them pay!” The Lord Will Take Revenge on Babylon","Na Babilonƒuɔ bákya abu badi ɔlɛ na bádu bakladi. Na ɔƒɛni ni, Unwoti ɔ́ya na báƒɔ kayu kammɔ!’ Unwoti Ɔdubo Babilon Kasi Budie"
36,"My people, I am on your side, and I will take revenge on Babylon. I will cut off its water supply, and its stream will dry up.","“Mina kadi bekyuli, nnye nte-mii na bina kakɛ na ndubo Babilon kasi budie. Ndubo-ma kuƒi butile na basɔ balákɛ ntu kedukɔ, ɔsika bana ketu kadubo bɔkwii."
37,"Babylon will be a pile of rubble where only jackals live, and everyone will be afraid to walk among the ruins.","Babilon ɔdubunwini kebu alakpi ɔlɛ lisu kesii kani na beƒukutu kani ndubo mmɔ bulie. Bekyuli badubo-ma bɔma, nsu badubo bɔyia lɛnɔ ka besie bavi kebu alakpi ammɔ kemmo."
38,The Babylonians roar and growl like young lions.,Babilonƒuɔ badubo butaakwanyi na beteebo adi aani bagyata bebi.
39,"And since they are hungry, I will give them a banquet. They will celebrate, get drunk, then fall asleep, never to wake up!","Na ka kɔka mɔɔda-ma ɔsu ni, ndubute-ma na badi na bakɛ lɛlɔyɔ na ɔmmɔ kama na lɛya na balɛɛ lɛlɛɛ linwi na basɔ balata!"
40,"I will lead them away to die, like sheep, lambs, and goats being led to the butcher.",Ndubo-ma bɔtɔnku na betékpi aani baƒonu ku bese bani na béti béselaku bekyuli bani mɔɔdú-ma teeye.
41,"All nations now praise Babylon, but when it is captured, those same nations will be horrified.","“Ɔƒaamu kadi bekyuli ƒui bimwi Babilon. Nsu si uwi ɔni na béƒie-nwu báwɔlɔ ni, liƒu lɛdubo kadi bekyuli bammɔ kani bɔda geen."
42,Babylon's enemies will rise like ocean waves and flood the city.,Na Babilonƒuɔ bekisine badubo bɔta aani ɛpu avlɔvɔ na baƒɔ ɔma unengudi ɔmmɔ kemmo ƒui.
43,"Horrible destruction will strike the nearby towns. The land will become a barren desert, where no one can live or even travel.",Na ala bubile kpakplaa bɔdubuse kalɔ na lɛma lɛni na adɔ kemmo. Na kalɔ kammɔ ƒui kadubo bunwini kalɔ kakwiidi kesii kani na ukyuli ɔdi ulakana bulie iye besie bavi kemmo muedi.
44,"I will punish Marduk, the god of Babylon, and make him vomit out everything he gobbled up. Then nations will no longer bring him gifts, and Babylon's walls will crumble. The Lord Offers Hope to His People",Na ndubo Babilonƒuɔ baƒiɔ bani baalɔ Marduk kɔtu bɔni geen na lɛya na ɔdala lɛla biala na ɔ́ƒɔ úbweli. Na kadi bekyuli badi basɔ beleboku-nwu etela adi. Na Babilon awodu adubo bɔƒɛ búwi kalɔ. Unwoti Ɔ́ya Na Nwuna Kadi Bekyuli Bákɛ Lɛnunsia
45,"Get out of Babylon, my people, and run for your lives, before I strike the city in my anger!","“Mina kadi bekyuli, bɛvi bɛlɛ Babilon ɔma kemmo na bɛƒɔ bina lili ngba asa na lise kalɔ ntaabwɛ ɔma unengudi ɔmmɔ na mina kɔnyi kemmo!"
46,"Don't be afraid or lose hope, though year after year there are rumors of leaders fighting for control in the city of Babylon.",Bɛsɔ bitayia na bɛyila lɛnunsia lɛnɔ ina ka atɛ keeke ada lɛkwa ndi lɛkwa banii bɔtɔnkune baata teenye teekpoku lɛlɔ na ɔni madi lɛlɔ na Babilon ɔsu.
47,"The time will come when I will punish Babylon's false gods. Everyone there will die, and the whole nation will be disgraced,",Uwi ɔdubo ɔni na ndubo ɔkɔ baƒiɔ bani nkya Babilon kɔtu bɔni. Na ukyuli biala ɔni na ɔkya mmɔ ɔdubo bukpi na kɔƒa kukpo ɔma umodi ɔmmɔ.
48,when an army attacks from the north and brings destruction. Then the earth and the heavens and everything in them will celebrate.,"Uwi ɔni na bekpone badubɔta basi katɔ kakɛ bebebile ala ni, katɔ ku kalɔ ku ana ala ani nkya-nya kemmo ƒui badubɔkɛ lɛlɔyɔ."
49,"Babylon must be overthrown, because it slaughtered the people of Israel and of many other nations.","“Ɔlɛka bekpeli Babilon bebo, ɔsika ɔ́du Israel ku kadi bamba bekyuli pii."
