verse_number,english_verse,translation_verse
4,"When we were baptized, we died and were buried with Christ. We were baptized, so we would live a new life, as Christ was raised to life by the glory of God the Father.","Eya ta esi wole mawutsi na mí ko la, míeku abe eya ene xoxo, eye woɖi mí kpakplii. Ale be, abe ale si wofɔ Kristo tso ame kukuwo dome le Tɔ́ la ƒe ŋutikɔkɔe me ene la, nenema ke míawo hã míanɔ agbe yeyee."
5,"If we shared in Jesus' death by being baptized, we will be raised to life with him.","Elabe ne míewɔ ɖeka kplii le ku si wòku la me la, ekema míaganɔ ɖeka kplii godoo atsi tsitre hã tso ame kukuwo dome abe eya ke ene."
6,"We know that the persons we used to be were nailed to the cross with Jesus. This was done, so our sinful bodies would no longer be the slaves of sin.","Míenya esia be woklã nɔnɔme xoxo, si nɔ mía si la, ɖe atitsoga ŋu kple Kristo, be ŋutilã sia, si lɔ̃ nuvɔ̃ wɔwɔ la, natsrɔ̃ ɖa keŋ, ale be míaganye nuvɔ̃ ƒe kluviwo azɔ o."
7,We know sin doesn't have power over dead people.,"Elabe ne ame aɖe nyaku ko la, edo le nuvɔ̃ si me."
8,"As surely as we died with Christ, we believe we will also live with him.","Ke ne míeku kple Kristo la, ekema míexɔe se be míanɔ agbe hã kpakplii."
9,"We know that death no longer has any power over Christ. He died and was raised to life, never again to die.","Míenya be esi wofɔ Kristo ɖe tsitre tso ame kukuwo dome ta, magaku akpɔ o. Ku megakpɔ ŋusẽ ɖe edzi o."
10,"When Christ died, he died for sin once and for all. But now he is alive, and he lives only for God.","Ku si wòku la, nuvɔ̃e wòkui na, zi ɖeka ko, hena ɣeyiɣiawo katã; ke agbe si wòle fifia ya nye Mawu tɔ."
11,"In the same way, you must think of yourselves as dead to the power of sin. But Christ Jesus has given life to you, and you live for God.","Alea ke wòle be miawo hã miabu mia ɖokui, be yewoku na nuvɔ̃, eye azɔ yewole agbe na Mawu le ɖeka si miewɔ kple Yesu Kristo ta."
12,"Don't let sin rule your body. After all, your body is bound to die, so don't obey its desires","Eya ta migana nuvɔ̃ naɖu dzi azɔ le miaƒe ameti si le kuku ge la me, ale be wòazi mia dzi miawɔ eƒe didiwo dzi o."
13,"or let any part of it become a slave of evil. Give yourselves to God, as people who have been raised from death to life. Make every part of your body a slave that pleases God.","Migaɖe asi le miaƒe ŋutinu aɖeke ŋu na nuvɔ̃, ne wòatsɔe ayi nuvɔ̃ɖi aɖeke wɔ gee o. Le esia teƒe la, mitsɔ mia ɖokui kè Mawu faa boŋ, abe ame siwo woɖe tso ku me va agbe me la ene. Miɖe asi le miaƒe ŋutinuwo ŋu na Mawu, be woanye ŋudɔwɔnu siwo wòatsɔ awɔ nu dzɔdzɔe lae."
14,Don't let sin keep ruling your lives. You are ruled by God's undeserved grace and not by the Law. Slaves Who Do What Pleases God,"Mele be nuvɔ̃ nagaɖu mia dzi azɔ o, elabe miegale se te o, ke boŋ Mawu ƒe amenuvenu tee miele. Míenye nu dzɔdzɔe wɔwɔ ƒe kluviwo"
15,"What does all this mean? Does it mean we are free to sin, because we are ruled by God's gift of undeserved grace and not by the Law? Certainly not!","Nya ka wònye gblɔm míele? Ɖe míagblɔ be míate ŋu aganɔ nuvɔ̃ wɔm faa, elabe míegale se te o, eye Mawu le mía nu vem taa? Gbeɖe!"
16,"Don't you know that you are slaves of anyone you obey? You can be slaves of sin and die, or you can be obedient slaves of God and be acceptable to him.","Mienya nyuie be, ne mietsɔ mia ɖokui wɔ subɔlawoe na ame aɖe, be yewoaɖo toe la, miezu ame si ƒe gbe dzi wɔm miele la ƒe kluviwo. Nenye nuvɔ̃ ƒe gbe dzie miewɔ la, yomedzenu lae nye ku; nenye Mawu ƒe gbe dzie miewɔ la, yomedzenu lae nye nu dzɔdzɔe wɔwɔ."
17,You used to be slaves of sin. But I thank God that with all your heart you followed the example set forth in the teaching you received.,"Akpe na Mawu kakaka! Elabe mi ame siwo nye nuvɔ̃ ƒe kluviwo tsã la, mieva xɔ nufiafia sia kple dzi blibo hele edzi wɔm pɛpɛpɛ."
18,Now you are set free from sin and are slaves who please God.,"Ale be miedo le nuvɔ̃ si me, eye mieva zu Mawu ƒe kluviwo, be miawɔ nu dzɔdzɔe."
19,"I am using these everyday examples, because in some ways you are still weak. You used to let the different parts of your body be slaves of your evil thoughts. But now you must make every part of your body serve God, so that you will belong completely to him.","Mele nu ƒom ko, abe amegbetɔ ene, le ale si amegbetɔ gbɔdzɔnae ta, be miate ŋu ase eme. Nu si mewɔnɛ lae nye be, tsã la, mieɖe asi le miaƒe ŋutinuwo ŋu, eye wozu kluviwo nɔ nu makɔmakɔ kple nuvɔ̃ɖi ɖe sia ɖe ƒomevi wɔm. Nenema ke migaɖe asi le miaƒe ŋutinuwo ŋu fifia hã, be woanye kluvi siwo awɔ nu dzɔdzɔe, esi fia be woawɔ nu si le kɔkɔe la."
20,"When you were slaves of sin, you didn't have to please God.","Esi mienye nuvɔ̃ ƒe kluviwo la, menye dzizizi be miawɔ nu dzɔdzɔe o."
21,"But what good did you receive from the things you did? All you have to show for them is your shame, and they lead to death.","Viɖe ka miekpɔ tso nuwɔna mawo, siwo va le ŋu kpem na mi fifia la me? Ku koe nuwɔna mawo hena vɛ mlɔeba."
22,"Now you have been set free from sin, and you are God's slaves. This will make you holy and will lead you to eternal life.","Ke fifia la, woɖe mi tso nuvɔ̃ si me, eye mieva zu Mawu ƒe kluviwo. Viɖe, si miekpɔ lae nye be mietsɔ miaƒe agbe nae blibo, be woawɔe kɔkɔe, eye le nuwuwu la, miakpɔ agbe mavɔ."
23,Sin pays off with death. But God's gift is eternal life given by Jesus Christ our Lord.,"Kue nye nu si nuvɔ̃ tsɔna xea fee, ke nunana si Mawu na faa lae nye agbe mavɔ, esi ame siwo le hadede me kple Kristo Yesu mía Aƒetɔ la, xɔna."
1,"My friends, you surely understand enough about law to know that laws only have power over people who are alive.","Nɔviwo, mi ame siwo nya Mose ƒe se la la, miase nya sia me nam. Miawo ŋutɔ mienyae, be se la bla ame, zi ale si wòle agbe la ko."
2,"For example, the Law says that a man's wife must remain his wife as long as he lives. But once her husband is dead, she is free","Le kpɔɖeŋu me, se bla nyɔnu srɔ̃tɔ ɖe srɔ̃a ŋu, nenye be ŋutsua nyale agbe ko. Ke ne ŋutsua ku la, ekema nyɔnu la vo tso se ma, si blae ɖe ŋutsua ŋu la si me."
3,"to marry someone else. However, if she goes off with another man while her husband is still alive, she is said to be unfaithful.","Ale ne ede ŋutsu bubu gbɔ, esime srɔ̃a le agbe la, ekema ezu ahasitɔ. Ke ne srɔ̃a ku la, se sia megablae o, eye ne eɖe ŋutsu bubu la, mewɔ ahasi o."
4,"That is how it is with you, my friends. You are now part of the body of Christ and are dead to the power of the Law. You are free to belong to Christ, who was raised to life so we could serve God.","Nɔvinyewo, alea wòle kple miawo hã. Le se la gome la, mieku, elabe mienye Kristo ƒe ŋutinu aɖe, eye fifia la, miezu eya, ame si wofɔ ɖe tsitre tso ame kukuwo dome la tɔ, bene míawɔ dɔ nyui, si aɖe vi na Mawu."
5,"When we thought only of ourselves, the Law made us have sinful desires. It made every part of our bodies into slaves who are doomed to die.","Elabe esime míenɔ agbe ɖe dzɔdzɔme nu la, didi vɔ̃, siwo se la nyɔna le míaƒe ŋutilã me la wua mí."
6,"But the Law no longer rules over us. We are like dead people, and it cannot have any power over us. Now we can serve God in a new way by obeying his Spirit, and not in the old way by obeying the written Law. The Battle with Sin","Ke azɔ la, míedo tso se la si me, elabe míeku na se si de ga mí goŋ tsã la. Ale míaƒe subɔsubɔ meganye tsãtɔ, si ku ɖe se, si woŋlɔ ɖe agbalẽ me la tɔgbe ŋu o, ke boŋ ezu agbenɔnɔ yeye, si Gbɔgbɔ la nana míenɔna la. Se la nana be ame wɔa nuvɔ̃"
7,"Does this mean that the Law is sinful? Certainly not! But if it had not been for the Law, I would not have known what sin is really like. For example, I would not have known what it means to want something that belongs to someone else, unless the Law had told me not to do this.","Nya ka míagblɔ azɔ? Ɖe míagblɔ be se la nye nuvɔ̃a? Mele nenema kura o! Ke ne se la ɖe meli o la, anye ne nyemedze si nu si nye nuvɔ̃ o. Ne se la ɖe megblɔ be: “Mègabiã ŋu o” la, anye ne nyemenya ale si wobiãa ŋui o."
8,"It was sin that used this command as a way of making me have all kinds of desires. But without the Law, sin is dead.","To se la dzi la, nuvɔ̃ kpɔ mɔnu nyɔ ŋubiabiã ɖe sia ɖe ƒomevi le menye. Ne se la ɖe meli o la, anye ne ŋusẽ aɖeke manɔ nuvɔ̃ si o."
9,"Before I knew about the Law, I was alive. But as soon as I heard that command, sin came to life,","Nye ŋutɔ menɔ agbe se la manyamanyae kpɔ. Ke tso esime meva nya be se la li ko la, nuvɔ̃ nyɔ hefɔ ɖe tsitre zi ɖeka,"
10,"and I died. The very command that was supposed to bring life to me, instead brought death.","eye meku. Ale se si wona be wòahe agbe vɛ nam la, zu ku boŋ nam."
11,"Sin used this command to trick me, and because of it I died.","Ale nuvɔ̃ kpɔ mɔnu to se la dzi blem, hewum."
12,"Still, the Law and its commands are holy and correct and good.","Nu kɔkɔe se la ŋutɔ nye hafi. Nenema ke ɖoɖoawo hã le kɔkɔe, dzɔdzɔe eye wonyo."
13,Am I saying something good caused my death? Certainly not! It was sin that killed me by using something good. Now we can see how terrible and evil sin really is.,"Ekema nu nyui siae zu ku nama? Ao, menye nenema o. Ke boŋ nuvɔ̃e wɔ nu nyui la ŋudɔ tsɔ he ku vɛ nam. Ale si nuvɔ̃ nye nuvɔ̃ɖi la dze ƒã le esia me be etoa se la ŋutɔ me gavɔ̃ɖina ɖe edzi wu gɔ̃. Aʋawɔwɔ si le edzi yim le ame me"
14,"We know that the Law is spiritual. But I am merely a human, and I have been sold as a slave to sin.","Míenya be sea la, gbɔgbɔmenu wònye; nye la, menye amegbetɔ si wodzra na nuvɔ̃."
15,"In fact, I don't understand why I act the way I do. I don't do what I know is right. I do the things I hate.","Nye ŋutɔ nyemesea nye nuwɔna gɔme o. Nu si medi be mawɔ la, menye eyae mewɔna o, ke nu si melé fui la boŋ mewɔna."
16,"Although I don't do what I know is right, I agree that the Law is good.","Azɔ nenye be nu si nyemedi be mawɔ o lae mewɔna la, ekema melɔ̃ ɖe edzi be se la tɔ dzɔ."
17,So I am not the one doing these evil things. The sin that lives in me is what does them.,"Ale nu si wɔm mele la, meganye nye ŋutɔe le ewɔm o, ke boŋ nuvɔ̃ si le menye lae."
18,"I know that my selfish desires won't let me do anything that is good. Even when I want to do right, I cannot.","Menya be nu nyui aɖeke mele nye ŋutɔ menye o, le ale si medzɔ abe amegbetɔ ene la ta. Togbɔ be medina vevie be mawɔ nu nyui hã la, nyemete ŋu wɔnɛ o."
19,"Instead of doing what I know is right, I do wrong.","Nu nyui si medina be mawɔ la, nyemewɔa eya o, ke boŋ nuvɔ̃ɖi, si nyemedina be mawɔ o lae mewɔna."
20,"And so, if I don't do what I know is right, I am no longer the one doing these evil things. The sin that lives in me is what does them.","Ne nu si nyemedina be mawɔ o lae mewɔna la, ekema meganye nye ŋutɔe nye ma le nua wɔm o, ke boŋ nuvɔ̃ si le menye lae."
21,The Law has shown me that something in me keeps me from doing what I know is right.,"Ale meke ɖe se sia ŋu le ɖokuinye me be, ne medi be mawɔ nyui la, vɔ̃ boŋ koe mewɔna."
22,With my whole heart I agree with the Law of God.,Mekpɔa dzidzɔ le Mawu ƒe se la ŋuti le ɖokuinye me ke.
23,"But in every part of me I discover something fighting against my mind, and it makes me a prisoner of sin that controls everything I do.","Ke mekpɔ be se bubu sãa ye le dɔ wɔm le nye ŋutinuwo me, eye eya tsi tre ɖe esi dzi meda asi ɖo le nye susu me la ŋu. Se sia tsɔm de ga me na nuvɔ̃ ƒe se, si le dɔ wɔm le nye ŋutinuwo me la."
24,What a miserable person I am. Who will rescue me from this body that is doomed to die?,"Ao, nye nublanuitɔ! Ame kae aɖem tso ŋutilã sia, si hem ɖo ta ku gbɔe la si me?"
25,"Thank God! Jesus Christ will rescue me. So with my mind I serve the Law of God, although my selfish desires make me serve the law of sin.","Akpe na Mawu kakaka to mía Aƒetɔ Yesu Kristo dzi! Azɔ la, ale si mele lae nye esi: mewɔa Mawu ƒe se la dzi le ɖokuinye si le dzime, ke mele nuvɔ̃ ƒe se te le nye ŋutilã me."
1,"If you belong to Christ Jesus, you won't be punished.","Azɔ la, ame aɖeke mate ŋu abu fɔ ame siwo le hadede me kple Kristo Yesu la o."
2,The Holy Spirit will give you life that comes from Christ Jesus and will set you free from sin and death.,"Elabe Gbɔgbɔ ƒe se, si naa agbe le Kristo Yesu me la, ɖem tso nuvɔ̃ kple ku ƒe se la si me."
3,"The Law of Moses cannot do this, because our selfish desires make the Law weak. But God set you free when he sent his own Son to be like us sinners and to be a sacrifice for our sin. God used Christ's body to condemn sin.","Nu si se la mete ŋu wɔ o, elabe ŋutilã la xɔ ŋusẽ le esi la, eyae Mawu wɔ azɔ. Edɔ Via ɖa le amegbetɔ ƒe ŋutilã, si wɔa nuvɔ̃ la me, ɖe nuvɔ̃ ta, eye wòva bu fɔ nuvɔ̃ heɖee ɖa."
4,"He did this, so that we would do what the Law commands by obeying the Spirit instead of our own desires.","Mawu wɔ esia ale be mí ame siwo zɔna le Gbɔgbɔ nu, ke menye le ŋutilã nu o la, míade blibo le nu dzɔdzɔe wɔwɔ si se la di tso mía si be míawɔ la me."
5,People who are ruled by their desires think only of themselves. Everyone who is ruled by the Holy Spirit thinks about spiritual things.,"Elabe ame siwo nɔa agbe abe ale si woƒe ŋutilã dii ene la, nu siwo ŋutilã hiã la, ŋu ko wobuna. Ke ame siwo nɔa agbe abe ale si Gbɔgbɔ la dii ene la, nu siwo Gbɔgbɔ la hiã la, ŋu ko wobuna."
6,"If our minds are ruled by our desires, we will die. But if our minds are ruled by the Spirit, we will have life and peace.","Ame si bua nu siwo eƒe ŋutilã di la ɖeɖe ko ŋu la, aku; ke ame si bua nu siwo Mawu ƒe Gbɔgbɔ la di la ɖeɖe ko ŋu la, eyae anɔ agbe ahakpɔ ŋutifafa."
9,"You are no longer ruled by your desires, but by God's Spirit, who lives in you. People who don't have the Spirit of Christ in them don't belong to him.","Ke ne Mawu ƒe Gbɔgbɔ la xɔ anyinɔ ɖe mia me keŋ la, miegale agbe ɖe nu si ŋutilã di la nu o, ke boŋ nu si Gbɔgbɔ la di la nue miele agbe le. Ame si me Kristo ƒe Gbɔgbɔ mele o la, menye Kristo tɔ o."
10,"But Christ lives in you. So you are alive because God has accepted you, even though your bodies must die because of your sins.","Ke ne Kristo le mia me la, ekema togbɔ be miaƒe ŋutilã aku le nuvɔ̃ ta hã la, miaƒe gbɔgbɔ ya anɔ agbe, esi wobu mi be miele dzɔdzɔe xoxo ta."
13,"If you do, you will die. But you will live, if by the help of God's Spirit you say “No” to your desires.","Ne mienɔ agbe ɖe nu siwo ŋutilã di nu la, miaku. Ke ne mietsɔ Gbɔgbɔ la wu dɔwɔna, siwo ŋutilã wɔna la, mianɔ agbe."
14,Only those people who are led by God's Spirit are his children.,"Ame siwo katã Mawu ƒe Gbɔgbɔ la kplɔna la, Mawu viwo wonye."
15,"God's Spirit doesn't make us slaves who are afraid of him. Instead, we become his children and call him our Father.","Menye gbɔgbɔ, si nɔa kluviwo me la wotsɔ na mi, bene mianɔ vɔvɔ̃m o; ke boŋ Gbɔgbɔ si nɔa viwo mee miexɔ. Esia ta ne míedo ɣli be: “Aba, Tɔ́!” la,"
16,God's Spirit makes us sure that we are his children.,Mawu ƒe Gbɔgbɔ la ŋutɔe wɔ ɖeka kple míaƒe gbɔgbɔ heɖia ɖase na mí be Mawu viwo míenye.
17,"His Spirit lets us know that together with Christ we will be given what God has promised. We will also share in the glory of Christ, because we have suffered with him. A Wonderful Future for God's People","Ke nenye be Mawu viwo míenye la, ekema Mawu ƒe domenyilawo hã míenye, eye míanyi dome kple Kristo. Ale si míekpe fui abe Kristo ene la, nenema kee woado míawo hã ɖe dzi abe eya ene. Ŋutikɔkɔe si le vava ge la"
18,I am sure what we are suffering now cannot compare with the glory that will be shown to us.,"Le nye nukpɔkpɔ nu la, ne wotsɔ fu siwo kpem míele fifia la sɔ ɖe ŋutikɔkɔe si ɖe ge woala afia mí ŋu la, fukpekpeawo meɖi naneke kura o."
19,"In fact, all creation is eagerly waiting for God to show who his children are.",Mawu ƒe nuwɔwɔwo katã le lalam hetsi dzi vevie be Mawu naɖe viawo ɖe go afia.
20,"Meanwhile, creation is confused, but not because it wants to be confused. God made it this way in the hope","Elabe wobu fɔ Mawu ƒe nuwɔwɔwo be wonye nu maɖinuwo, ke menye le wo ɖokui si o; Mawu ŋutɔe ɖoe be wòanɔ nenema. Ke hã la, mɔkpɔkpɔ sia li,"
22,"We know that all creation is still groaning and is in pain, like a woman about to give birth.","Elabe míenya be va se ɖe fifi la, Mawu ƒe nuwɔwɔwo katã le veve sem hele ŋeŋem, abe nyɔnu funɔ si fú le ɖuɖum la ene."
23,"The Spirit makes us sure about what we will be in the future. But now we groan silently, while we wait for God to show that we are his children. This means that our bodies will also be set free.","Ke menye Mawu ƒe nuwɔwɔwo ɖeɖe ko hãe o, ke boŋ mí ame siwo do ŋgɔ ɖɔ Gbɔgbɔ la ƒe nunanawo kpɔ la hãe. Míele ŋeŋem le mía ɖokui me, hele lalam be woaɖe míaƒe ŋutilã be míazu viwo."
24,"And this hope is what saves us. But if we already have what we hope for, there is no need to keep on hoping.","Mɔkpɔkpɔ siae na Mawu xɔ mí ɖe agbe. Nu si kpɔm ame aɖe le xoxo la, megakpɔa mɔ nɛ o. Ame ka gakpɔa mɔ na nu si kpɔm wòle la?"
25,"However, we hope for something we have not yet seen, and we patiently wait for it.","Ke ne míele mɔ kpɔm na nu si míekpɔna o la, ekema míedo dzi le elalam."
26,"In certain ways we are weak, but the Spirit is here to help us. For example, when we don't know what to pray for, the Spirit prays for us in ways that cannot be put into words.","Alea tututue Gbɔgbɔ la kpena ɖe mí ame siwo gbɔdzɔ la hã ŋui, elabe míenya ale si míado gbe ɖa wòadze Mawu ŋu o. Ke Gbɔgbɔ la ŋutɔe xɔa nya ɖe mía nu le Mawu gbɔ kple ŋeŋe manyagblɔ."
27,"All of our thoughts are known to God. He can understand what is in the mind of the Spirit, as the Spirit prays for God's people.","Mawu, ame si dzroa amewo katã ƒe dzime kpɔna la, nya Gbɔgbɔ la ƒe didi, elabe Gbɔgbɔ lae xɔa nya ɖe ame siwo ŋu wokɔ la nu, abe ale si Mawu ŋutɔ ɖoe la ene."
28,"We know that God is always at work for the good of everyone who loves him. They are the ones God has chosen for his purpose,","Míenyae be Mawu wɔa nuwo katã wova zua nyui na ame siwo lɔ̃e la. Ame siawoe eya ŋutɔ yɔ, abe ale si wòɖoe da ɖi la ene."
29,"and he has always known who his chosen ones would be. He had decided to let them become like his own Son, so his Son would be the first of many children.","Mawu tia ame siwo wònya xoxo la ɖi be woava zu abe ye Vi la ene, ale be ye Vi nava nye ŋgɔgbevi le nɔvi geɖewo dome."
31,"What can we say about all this? If God is on our side, can anyone be against us?","Azɔ nu ka fiam nya siawo katã le? Ne Mawu le mía dzi la, ame ka atsi tre ɖe mía ŋuti?"
32,"God did not keep back his own Son, but he gave him for us. If God did this, won't he freely give us everything else?","Mawu ma, si megbe Via tsɔtsɔ na mí o, ke boŋ wòtsɔe na faa ɖe mí katã mía ta la, ɖe matsɔ nu bubuwo katã hã akpe ɖe eŋuti na mí oa?"
33,"If God says his chosen ones are acceptable to him, can anyone bring charges against them?",Ame ka ate ŋu atsɔ nya ɖe Mawu ƒe ame tiatiawo ŋu? Mawu ŋutɔe bua ame be ele dzɔdzɔe.
34,"Or can anyone condemn them? No indeed! Christ died and was raised to life, and now he is at God's right side, speaking to him for us.","Ɖe ame aɖe ate ŋu abu fɔ mía? Kristoe nye ame si ku; ke, gawu la, eyae nye ame si wofɔ ɖe tsitre hã, ame si le Mawu ƒe ɖusime, eye wòxɔa nya ɖe mía nu."
35,"Can anything separate us from the love of Christ? Can trouble, suffering, and hard times, or hunger and nakedness, or danger and death?","Ame ka alo nu ka gɔ̃ ate ŋu ama mí ɖa tso Kristo ƒe lɔlɔ̃ na mí gbɔ? Fukpekpe, alo xaxa, alo yometiti, alo dɔwuame, alo amamanɔnɔ, alo ŋɔdzinu aɖe, alo amewuwu kple lãnu loo?"
36,"It is exactly as the Scriptures say, “For you we face death all day long. We are like sheep on their way to be butchered.”","Woŋlɔe ɖe mawunya la me be: “Wole mía wuwu dzi ɖe tawò ŋkeke blibo la; Wobu mí ko abe alẽ, siwo wu ge woyina la ene.”"
37,In everything we have won more than a victory because of Christ who loves us.,"Ke le nu siawo katã me la, míeɖu dzi wu ale si míebui gɔ̃ hã, elabe Kristo lɔ̃ mí."
38,"I am sure that nothing can separate us from God's love—not life or death, not angels or spirits, not the present or the future,","Elabe meka ɖe edzi bliboe be naneke meli, si ama mí ɖa tso eƒe lɔlɔ̃ gbɔ o: kue loo, alo agbe yea? Mawudɔlawoe loo, alo gbɔgbɔmeŋusẽwo yea? Nu siwo li fifiae loo, alo nu siwo gbɔna dzɔdzɔ ge la yea?"
1,"I am a follower of Christ, and the Holy Spirit is a witness to my conscience. So I tell the truth and I am not lying when I say","Nu si megblɔ la nye nyateƒe; nyemeka aʋatso o, elabe Kristo tɔ menye. Nye dzitsinya, si dzi Gbɔgbɔ Kɔkɔe la ɖu la, hã gblɔna nam kple kakaɖedzi be nyemele aʋatso kam o."
3,I would gladly be placed under God's curse and be separated from Christ for the good of my own people.,"Edzrom gɔ̃ hã be le woawo ta la, Mawu naƒo fi adem faa, ahanyàm ɖa tso Kristo ŋuti hafi."
4,"They are the descendants of Israel, and they are also God's chosen people. God showed them his glory. He made agreements with them and gave them his Law. The temple is theirs and so are the promises that God made to them.","Elabe woawoe nye Israel-dukɔ, si Mawu tia, eye woawoe trɔ zu viawo. Eɖe eƒe ŋutikɔkɔe fia wo, woawoe wòbla nu kplii. Woawoe Mawu tsɔ eƒe se la na hefia ale si woasubɔe la ƒe mɔnu wo. Woawoe wòdo ŋugbeawo hã na."
5,"They have those famous ancestors, who were also the ancestors of the Christ. I pray that God, who rules over all, will be praised forever! Amen.","Wodzɔ tso tɔgbuitɔgbui xɔŋkɔawo me, eye woawo mee Kristo dzɔ tso abe amegbetɔ ene. Woakafu Mawu, si ɖu nu sia nu dzi yi ɖe mavɔmavɔ me! Amen."
6,"It cannot be said that God broke his promise. After all, not all of the people of Israel are the true people of God.","Mawu ƒe nya la mezu dzodzro hafi o, elabe menye ame siwo katã dzɔ tso Israel-ƒomea me lae nye Israel vi akuakuawo o."
8,"In fact, when God made the promise to Abraham, he meant only Abraham's descendants by his son Isaac. God was talking only about Isaac when he promised","Egɔmee nye be menye vi siwo Abraham dzi abe amegbetɔ ene la woe nye Mawu viwo o, ke boŋ esiwo ŋugbe Mawu do nɛ hafi wòdzi wo lae nye eƒe dzidzimeviwo."
9,"Sarah, “At this time next year I will return, and you will already have a son.”","Nya si Mawu gblɔ tsɔ do ŋugbea nɛ lae nye be: “Ƒe si gbɔna ƒe ɣe alewo ɣi la magatrɔ ava, eye Sara adzi ŋutsuvi.”"
10,Don't forget what happened to the twin sons of Isaac and Rebekah.,"Nenema ke le Rebeka gome hã la, viŋutsuvi eve siwo wòdzi la, mía tɔgbui Isak kee nye wo tɔ́."
13,That's why the Scriptures say that the Lord liked Jacob more than Esau.,"Woŋlɔ ɖi be: “Melɔ̃ Yakob ƒe nya, ke melé fu Esau ya.”"
14,Are we saying God is unfair? Certainly not!,Nu ka míagblɔ tso esia ŋuti? Be Mawu hã wɔa nu madzɔmadzɔ loo? Gbeɖe!
15,The Lord told Moses that he has pity and mercy on anyone he wants to.,"Elabe egblɔ na Mose be: “Ame sinu medi be mave la, eya nue mave, eye ame si medi be makpɔ nublanui na la, eyae makpɔ nublanui na.”"
16,Everything then depends on God's mercy and not on what people want or do.,"Ale be menye ame aɖe ƒe lɔlɔ̃nu alo eƒe agbagbadzedze ŋu tiatia la ku ɖo o, ke boŋ ale si Mawu vea ame nui ŋu wòku ɖo."
17,"In the Scriptures the Lord says to the king of Egypt, “I let you become king, so that I could show you my power and be praised by all people on earth.”","Mawu gblɔ na Farao le mawunya me be: “Nu si ta metsɔ wò ɖo fia lae nye be mato dziwò aɖe nye ŋusẽ ɖe go afia, ale be nye ŋkɔ nade du le xexea me katã.”"
18,"Everything depends on what God decides to do, and he can either have pity on people or make them stubborn. God's Anger and Mercy","Ale ame si Mawu di be yeakpɔ nublanui na la, eyae wòkpɔnɛ na, eye ame si wòdi be yeana wòasẽ to la, eyae wònana wòsẽa to. Mawu doa dɔmedzoe gahekpɔa nublanui na ame hã"
19,"Someone may ask, “How can God blame us, if he makes us behave in the way he wants us to?”","Ame aɖe abiam be: “Ne ele nenema la, ekema nu ka ta Mawu gabua fɔ ame ɖo? Ame ka ate ŋu atsi tre ɖe eƒe lɔlɔ̃nu ŋuti?”"
20,"But, my friend, I ask, “Who do you think you are to question God? Does the clay have the right to ask the potter why he shaped it the way he did?","Wò amegbetɔ, ame ka nènye aƒo nu do ɖe Mawu gbɔ nenema? Ɖe nu si ame aɖe tsɔ anyi me la, ate ŋu abia emela la be: “Nu ka ta nèmem alea ɖo?” mahã?"
22,"God wanted to show his anger and reveal his power against everyone who deserved to be destroyed. But instead, he patiently put up with them.","Nenye be Mawu le eƒe dziku kple ŋusẽ ɖe ge afia ame siwo ŋu wòdo dziku ɖo, siwo latsrɔ̃ godoo, evɔ wògahegbɔ dzi blewuu, helé wo ɖe te ɣeyiɣi didi aɖe la, nya kae le asiwò?"
23,He did this by showing how glorious he is when he has pity on the people he has chosen to share in his glory.,"Alo ne Mawu di be yeaɖe kesinɔnu, siwo le eƒe ŋutikɔkɔe la me la ɖe go afia mí ame siwo wòkpɔ nublanui na, ame siwo eya ŋutɔ yɔ tso Yudatɔwo kple ame siwo menye Yudatɔwo o la dome,"
24,"Whether Jews or Gentiles, we are those chosen ones,","eye wòdzra mí ɖo ɖi, be míava xɔ ŋutikɔkɔe sia la, nya aɖe le ame aɖe si wòagblɔa?"
25,"just as the Lord says in the book of Hosea, “Although they are not my people, I will make them my people. I will treat with love those nations that have never been loved.",Egblɔ le Hosea ƒe agbalẽ me kɔtɛe be: “Dukɔ si menye nye dukɔ o lae mayɔ be ‘Nye dukɔ.’ Ame siwo nyemelɔ̃ o lae mayɔ be ‘Nye lɔlɔ̃tɔwo.’
26,"“Once they were told, ‘You are not my people.’ But in that very place they will be called children of the living God.”","Afi si wogblɔ na wo le be: ‘Mienye nye dukɔ o’ la, afi ma tututue woayɔ wo le be: ‘Mawu gbagbe la viwo.’ ”"
27,"And this is what the prophet Isaiah said about the people of Israel, “The people of Israel are as many as the grains of sand along the beach. But only a few who are left will be saved.","Israel ŋutie Yesaya do ɣli le gblɔ be: “Togbɔ be Israelviwo sɔ gbɔ abe ƒutake ene hã la, wo dome ame ʋɛ aɖewo koe lakpɔ xɔxɔ,"
28,The Lord will be quick and sure to do on earth what he has warned he will do.”,"elabe Aƒetɔ la adrɔ̃ ʋɔnu ame siwo katã le anyigba dzi la pɛpɛpɛ kple alɔ tsɔtsɔe, eye nya sia nya awu enu zi ɖeka.”"
29,"Isaiah also said, “If the Lord All-Powerful had not spared some of our descendants, we would have been destroyed like the cities of Sodom and Gomorrah.” Israel and the Good News","Yesaya gagblɔ nya ɖi be: “Ɖe menye Aƒetɔ Ŋusẽkatãtɔ lae gblẽ dzidzimevi aɖewo ɖi na mí o la, anye ne míetrɔ zu abe Sodom ene, eye miasɔ kple Gomora.” Nyanyui la nye Israelviwo hã tɔ"
