verse_number,english_verse,translation_verse
17,"The whole city of Jerusalem will be my throne. All nations will come here to worship me, and they will no longer follow their stubborn, evil hearts.","N‑yoonn ngbaan yaa nan fuu ni kan, bi ga li gur yin Jerusalem ke ‘Uwumbɔr Aabɔrjal’ la, le ŋitimbol mɔmɔk ga kuun nima ki doon mi. Baan ki ŋa bisui i bir ki kpa maaŋuntafal na aah mɔk bi ke bi ŋa pu na."
18,"Then, in countries to the north, you people of Judah and Israel will be reunited, and you will return to the land I gave your ancestors.","Israel yaab ga buen ti kpee Juda yaab pu, le bi mɔmɔk ga nya tinaagbiir ni, ŋŋangan wɔb aatiŋ na ponn ni, ki gir ni kitiŋ ki m nan di tii niyaajatiib ke ki li ye biyaan na pu.” Uwumbɔr aanib aah dooni ŋiwaa pu na"
19,"I have always wanted to treat you as my children and give you the best land, the most beautiful on earth. I wanted you to call me “Father” and not turn from me.","Uwumbɔr bui ke, “Israel yaab, m nan ban ke m gaa nimi ke njapɔɔn na la, ki tii nimi mpopiin aatiŋ, dulnyaa wee ni aatiŋ ki ŋan ntim mɔmɔk ni na. M nan ban ke ni li yin mi ke nite la, ki taa ki fenn nipuwɔb tii mi daalbaadaal."
20,"But instead, you are like a wife who broke her wedding vows. You have been unfaithful to me. I, the Lord, have spoken. The People Confess Their Sins The Lord said:","Le ni bi ke upii u nyan uchal aapuwɔb na, le ni mu nyan mpuwɔb kina. Min Uwumbɔr le len kina.”"
21,"Listen to the noise on the hilltops! It's the people of Israel, weeping and begging me to answer their prayers. They forgot about me and chose the wrong path.","Israel yaab aah suln Bidindaan Uwumbɔr pu ki tun titunwanbir aatuln na, le kifuuk faa ŋijoo paab, ki ye Israel yaab aah wii ki gaŋni pu na aafuuk la."
22,"I will tell them, “Come back, and I will cure you of your unfaithfulness.” They will answer, “We will come back, because you are the Lord our God.","Nimi bi mɔmɔk fenn nipuwɔb tii Uwumbɔr na, gir ni man; u ga tii nimi laafee, ki cha ni ki sil upuwɔb. Ni bui ke, “Mbamɔn, ti ban ti gir ni Uwumbɔr chee la, ba pu? uma le ye timi Aawumbɔr."
23,"On hilltops, we worshiped idols and made loud noises, but it was all for nothing— only you can save us.",Taah dooni ŋiwaa ŋigongon paab pu na aa kpa timi nterm mubaa. Timi Israel yaab aaterm nyani Tidindaan Uwumbɔr baanja chee la.
24,"Since the days of our ancestors when our nation was young, that shameful god Baal has taken our crops and livestock, our sons and daughters.","Le inimɔɔn aawaal Baal na aadoon pu cha ti lann ipiih, ni inaa, ni japɔtiib, ni bisatiib, ni tiwan nimɔk tiyaajatiib nan tun ki kan n‑yaajayoonn na."
25,"We have rebelled against you just like our ancestors, and we are ashamed of our sins.”",Ti ga doon kitiŋ le ki cha timi aanimɔɔn biin ti pu. Timi ni tiyaajatiib tun Tidindaan Uwumbɔr titunwanbir le n‑yoonn mɔmɔk; taa kii waamɔb daalbaadaal.”
1,"The Lord said: Israel, if you really want to come back to me, get rid of those disgusting idols.","Uwumbɔr bui ke, “Israel yaab, ni yaa ban ni fenn kan, ni fenn dan m chee. Ni yaa di cha nsan mu kpa tijɔŋ na ki kii maamɔb kan,"
2,"Make promises only in my name, and do what you promise! Then all nations will praise me, and I will bless them.","ni ga ŋmaa puu tipuur maayimbil pu. Le ŋitimbol mɔmɔk ga bui mi ke m ŋa maanyoor ŋa bi pu, ki ga pak mi.”"
3,"People of Jerusalem and Judah, don't be so stubborn! Your hearts have become hard, like unplowed ground where thornbushes grow.","Uwumbɔr bui Juda ni Jerusalem aanib ke, “Kpar nimi aasikpil ŋi kaa kpar na; taa di nimi aajikaabim bu ŋmal ikokon ponn ni man."
4,"With all your hearts, keep the agreement I made with you. But if you are stubborn and keep on sinning, my anger will burn like a fire that cannot be put out. Disaster Is Coming The Lord said: *","Li joo man tipuur ti ni nan puu tii mi Uwumbɔr na. Nimi Juda ni Jerusalem aanib, di nibaa tii mi man. Ni yaa kaa ye kina kan, maaŋuul ga fii ke mmii na, titunwanbir ti ni tun na pu. Li ga fii, le ubaa aan li bi ki sɔŋ li.” Baah ga loon Juda pu na aafaan"
6,"Head for Jerusalem or another walled town!’ “Jeremiah, tell them I'm sending disaster from the north.",Mɔk Sionn aatiŋ aasan man. Li san ban nimi aamɔfal man. Taa taan man. Uwumbɔr nyan ni ŋŋangan wɔb ki joo libiil choo.
7,"An army will come out, like a lion from its den. It will destroy nations and leave your towns empty and in ruins.”","Uchinn aah nyani waabɔbɔryaan ni pu na, kina le unii u bii ŋitimbol na nyan ni. U choo u nan bii Juda aatiŋ la. Juda aatim ga kpaln tilangbenn la, le ubaa aan ŋmaa koo mu ni."
8,"Then I told the people of Israel, “Put on sackcloth! Mourn and cry out, ‘The Lord is still angry with us.’ ”","Kina pu na, di tiwanpeenkaan ni saak kuub na peen, ki li wii ki kaani, Uwumbɔr aaŋuusakpeln aah kaan fenn cha Juda pu na pu."
9,"The Lord said, “When all this happens, the king and his officials, the prophets and the priests will be shocked and terrified.”","Uwumbɔr bui ke, “Liyaadaal ngbaan kan, bibɔrb ni baaninkpiib aawon ga yɔl, lijinjiir ga chuu bitotoorb, le maabɔnabtiib ga li gur waa bimɔi.”"
10,"I said, “You are the Lord God. So why have you fooled everyone, especially the people of Jerusalem? Why did you promise peace, when a knife is at our throats?” The Coming Disaster","Le m bui ke, “Ndindaan Uwumbɔr, aa ŋmann Jerusalem aanib kookoo a. Aa bui bi ke nsuudoon ga li bi, le kijaak aajuk ka bineen ni.”"
12,"When disaster comes, the Lord will tell you people of Jerusalem, “I am sending a windstorm from the desert— not a welcome breeze. And it will sweep you away as punishment for your sins.",Libuln li Uwumbɔr ga cha li dan na ga li pɔɔ jer lima ngbaan. Uwumbɔr ubaa le bi dar waanib aatafal. Bidim aah ga mann goln Juda pu na
13,"Look! The enemy army swoops down like an eagle; their cavalry and chariots race faster than storm clouds blown by the wind.” Then you will answer, “We are doomed!”","Lik man, udin le choo ke ntaalangbam na. Waajaak aataan, ni yaatɔroku mam bi ke kinaakpaajabuŋ na la, le waataan ŋmaa san mala mala jer ŋikaagii. Ti kuln a. Timi aamɔfal junn a."
14,"But Jerusalem, there is still time for you to be saved. Wash the evil from your hearts and stop making sinful plans,","Jerusalem aanib, finn nyan tibir ti bi nisui ni na, aan ki ŋmar. Ni ga li dak tilandakwanbir ki ti saa bayoonn?"
15,before a message of disaster arrives from the hills of Ephraim and the town of Dan.,"Ituun nyan Dann yaab, ni Efraim yaab aagongon ni, le ki nan moon tibɔbir ngbaan."
17,"The Lord said, “Tell the nations that my people have rebelled against me. And so an army will come from far away to surround Jerusalem and the towns of Judah. I, the Lord, have spoken.",ki ga lul goln Jerusalem ke bijab bi si kii nkpaakon na; ba pu? kaanib nyan Uwumbɔr aapuwɔb. Uwumbɔr le len kina.
18,"“People of Judah, your hearts will be in pain, but it's your own fault that you will be punished.” Jeremiah's Vision of the Coming Punishment","Juda yaab, naah bi mbimbin mu na, ni ŋitun ŋi ni tun na le cha ni joo ni nima nibaa pu. Nimi aatunwanbir le joo ni falaa umina; ti saa chaar nipobil a. Jeremia aasui aah bii waanib pu pu na"
19,"I can't stand the pain! My heart pounds, as I twist and turn in agony. I hear the signal trumpet and the battle cry of the enemy, and I cannot be silent.","Iween sakpen yee. Maan ŋmaa joo iween ngbaan. Mpobil yuk a. Mpobil gbaa mpɔɔn pu la. Maan ŋmaa ŋmin suuna, m ŋun ikpiin aawiil ni butɔb aakuun pu."
20,"I see the enemy defeating us time after time, leaving everything in ruins. Even my own home is destroyed in a moment.",Libiil libaa dii liken la; kitiŋ ngbaan mɔmɔk ber doo a. Libuul ni le bi bii timi aadir doo; le ki gbaa wiil ti mɔmɔk.
21,How long will I see enemy flags and hear their trumpets?,"M ga li ŋun butɔb aafuuk pu ki ti saa bayoonn, ki li ŋun ikpiin aawiil pu kina ki cha?"
22,"I heard the Lord say, “My people ignore me. They are foolish children who do not understand that they will be punished. All they know is how to sin.”","Uwumbɔr bui ke, “Maanib ye bijɔrb la, baa nyi mi. Bi naahn mbim mu kaa kpa nlan na la; baa kpa ntafaŋum. Bi nyi titunwanbir aatuln sakpen, le kaa tee nyi tiwan ni ŋan na aaŋam.” Uwumbɔr aah kpiir libiil li choo na mɔk Jeremia pu na"
23,"After this, I looked around. The earth was barren, with no form of life. The sun, moon, and stars had disappeared.","M nan lik kitiŋ, le ki kan ke ki nan ye kitikuun ŋmeen la. M nan waan lik paacham, le kaa waa nwiihn."
25,"no people could be seen, and all the birds had flown away.",M nan kan ke unii aa ki bi nibaa chee; hali inyoon nan fii buen a.
26,"Farmland had become a desert, and towns were in ruins. The Lord's fierce anger had done all of this. The Death of Jerusalem","Kitiŋ ki nan nyuun ki kpa tijikaar na nan kpaln nteersakpiin la; kaatim nan ber doo, Uwumbɔr aaŋuusakpeln pu."
28,"The Lord said: I have made my decision, and I won't change my mind. This land will be destroyed, although not completely. The sky will turn dark, and the earth will mourn.","Kitiŋ ga wii ikpowiil, le kitaapaak bɔnn timm. Uwumbɔr le len, kaan kpeln waalandak. U siin waah ga ŋa pu na, kaan ki fenn upuwɔb."
29,Enemy cavalry and archers shout their battle cry. People run for their lives and try to find safety among trees and rocks. Every town is empty.,"Binib mɔmɔk yaa nan ŋun bitandam ni bipindam pu kan, bi ga san. Bibaa ga san buen kichook ni, biken mu ga jon ŋijootakpal ni. Ntim mɔmɔk ponn ni ga li ye nkuun la, le ubaa aan ki koo mu ni."
30,"Jerusalem, your land has been wiped out. But you act like a prostitute and try to win back your lovers, who now hate you. You can put on a red dress, gold jewelry, and eye shadow, but it's no use— your lovers are out to kill you!","Jerusalem aanib, ni kuln a. Ba ŋa ni pee ŋikekenyaan? Ba ŋa ni gbin nleenyaan ki di nkpanyaan boon ninimbil wɔb? Ni toor nibaa fam la. Nibɔtiib yii nimi le ki ban bi ku nimi."
31,"I heard groaning and crying. Was it a woman giving birth to her first child? No, it was Jerusalem, gasping for breath and begging for help. “I'm dying!” she said. “They have murdered me.”","M ŋun iwiil pu ke upii u ban u maa na aah wii pu na, iwiil i bi ke upii u ban u maa waajan aabo na aawiil. Jerusalem aanib aawiil le bi na, bi pɔɔni bibaa ke bi fuur la, ki taln biŋaal ki wii ke, “Timi aamɔfal junn a. Bi choo bi nan ku timi la.”"
2,Everyone breaks promises made in my name.”,"Ni bui ke ni dooni Uwumbɔr la, le nisui aa joo kina."
3,"I answered, “I know that you look for truth. You punished your people for their lies, but in spite of the pain, they became more stubborn and refused to turn back to you.”","Mbamɔn, Uwumbɔr sil lik ban mbimbinyaan la. U nan faa nimi, le naa sɔŋ nisui; u nan taa taa ni pu, le ni yii kaa bae. Ni nan kpa tafalaaŋun, kaa di cha titunwanbir aatuln."
4,"Then I thought to myself, “These common people act like fools, and they have never learned what the Lord their God demands of them.","Le m nan dak ke, “Binib bee ye bigiim ni maanyidam la. Bi tun kijɔrk aatuln la; baa nyi Baawumbɔr aah gee pu na, baa nyi Uwumbɔr aah ban bi tun pu na."
6,"The people have rebelled and rejected the Lord too many times. So enemies will attack like lions from the forest or wolves from the desert. Those enemies will watch the towns of Judah, and like leopards they will tear to pieces whoever goes outside. Enemies Will Punish Judah The Lord said:","Nima pu le ichinn ga nya ni kichook ni ki nan ku bi; le takɔ mam ga nya ni nteersakpiin ni ki nan daa par par bi, le inaamuun ga li chuun tee mban baatim ponn ni. Binib ngbaan yaa nyan lipaal kan, i ga daa par par bi; ba pu? baatunwanbir wiir sakpen a, le bi fenn bipuwɔb tii Uwumbɔr n‑yoonn mɔmɔk."
7,"People of Judah, how can I forgive you? I gave you everything, but you abandoned me and worshiped idols. You men go to prostitutes and are unfaithful to your wives.","Le Uwumbɔr baa ke, “Ni ga ŋa kinye aan m di maanib aatunwanbir cha pinn bi? Bi yii mi ki siir cha mi, le ki dooni ŋiwaa. M kpiin maanib le bi jin ti bab, le ki tee fii ti tun kidagook aatuln le ki chuun dii bipiib bi joo bibaa kooh na."
8,"You are no better than animals, and you always want sex with someone else's wife.","Bi nan bi ke itanja i bi kpiin i mbamɔm aan i ban i jon na la, bi mɔmɔk san ban tɔb aapuutiib la."
9,Why shouldn't I punish the people of Judah?,M taa daa bitafal nimina pu ki teen kina aatimbol aa?
10,"I will tell their enemies, “Go through my vineyard. Don't destroy the vines, but cut off the branches, because they are the people who don't belong to me.”","M ga tun ni bidim le bi nan pir maanib aasubil aasui lir, ki taa tee kuln i kookoo. M ga bui bi ke bi pir isubon lir, ba pu? isubon ngbaan aa ye min yee."
11,"In every way, Judah and Israel have been unfaithful to me. *",Israel ni Juda aanib nyan mpuwɔb la. Min Uwumbɔr le len kina.” Uwumbɔr aah yii Israel yaab pu na
12,"Their prophets lie and say, “The Lord won't punish us. We will have peace and plenty of food.”","Uwumbɔr aanib yii u ki bui ke, “Mbamɔn, waan sil ŋa nibaa. Tibɔbir aan dan ti pu; butɔb ni nkon aan lir ti pu.”"
15,"People of Israel, I have made my decision. An army from a distant country will attack you. I've chosen an ancient nation, and you won't understand their language.","Israel aanib, Uwumbɔr ban ke dandar aatimbol le dan nan tak nimi. Li ye n‑yaayoonn na aatimbol le ki pɔɔ, le naa nyi laaliin."
16,"All of them are warriors, and their arrows bring death.","Laajab bi too itɔi na pɔɔ sakpen, le ki ku binib, kaa san kinimbaak."
17,"This nation will eat your crops and livestock; they will leave no fruit on your vines or fig trees. And although you feel safe behind thick walls, your towns will be destroyed and your children killed. Israel Refused To Worship the Lord","Bi ga di nimi aajikaar ni njikaabim nab; bi ga ku nijapɔtiib ni nibisatiib. Bi ga nan kɔr nimi aawakor mɔmɔk, ki kuln nimi aasubil aasui mu. Baajab ga nan ber naah maa ŋigon kiir ntim mu ki mak mu pu na mɔmɔk."
18,"The Lord said: Jeremiah, the enemy army won't kill everyone in Judah.","Uwumbɔr ki len ke, “Hali n‑yoonn ngbaan kan, maan kuln maanib kookoo."
19,"And the people who survive will ask, “Why did the Lord our God do such terrible things to us?” Then tell them: I am the Lord, but you abandoned me and worshiped other gods in your own land. Now you will be slaves in a foreign country.","Bi yaa baa ke ba ŋa m tun kina mɔmɔk kan, sin Jeremia, bui bi ke baah fenn bipuwɔb tii mi ki dooni ŋiwaa bibaa aatiŋ pu na, kina le bi ga ti tun lituln tii biwɔwɔm kitiŋ ki kaa ye bibaa aatiŋ na pu.” Uwumbɔr aah sak waanib pu na"
20,"Tell these things to each other, you people of Judah, you descendants of Jacob.","Uwumbɔr nan ki bui ke, “Bui Jakob aayaabitiib, Juda aanib ke:"
21,You fools! Why don't you listen when I speak? Why can't you understand,"Li pel man, nimi bijɔrb ni bilatiirb bi kpa ŋinimbil kaa waa na, ki kpa ŋitafal kaa ŋun na."
22,"that you should worship me with fear and trembling? I'm the one who made the shore to hold back the ocean. Waves may crash on the beach, but they can come no farther.","Min le ye Uwumbɔr; ba ŋa naa san mi? Ba ŋa naa jii nnimbiin ni? M di litambol le bil kiir nnyusakpem, ke mu aanaanmɔk le na n‑yoonn mɔmɔk. Nnyusakpem aanyun ga fii too paacham, mu mu aan ŋmaa jer mu aanaanmɔk, le tinyunkpenn ga ŋmaa fii ti lir ni kifuuk, ti mu aan ŋmaa jer buen nibaa."
23,You stubborn people have rebelled and turned your backs on me.,"Le nimi ma kan, ni kpa tafalaaŋun kaa si mpuwɔb, ni paar le ki siir cha mi."
24,"You refuse to say, “Let's worship the Lord! He's the one who sends rain in spring and autumn and gives us a good harvest.”","Naa ŋa nlandak daalbaadaal ke ni nyuŋ mi, hali maah tii nimi useetaal ni utakuutaal mɔmɔk pu, ki tii nimi lijikaacheel aayoonn pu libiln mɔmɔk na, naa nyuŋni mi."
25,That's why I cannot bless you! *,Le nimi aatunwanbir cha nimina mɔmɔk nyan niŋaal ni.
26,"A hunter traps birds and puts them in a cage, but some of you trap humans and make them your slaves.","“Titunwanbirdam koo maanib chee, ki doo kiir ke bijab bi di gaawɔb mam pen tinann na, le bima pen gaawɔb mam bi chur binib na."
28,"and prosperous, but you refuse to help the poor get the justice they deserve.",le ki ji babr ki filk. Baatunwanbir aa kpa taadoon. Baa joo nkpobim ni bigiim aabamɔn tii bi.
29,"You need to be punished, and so I will take revenge.",“Le min Uwumbɔr ga daa bitafal tiwan nee mɔmɔk pu; m ga teen litimbol ngbaan.
30,Look at the terrible things going on in this country. I am shocked!,Ijawaan ni lijinjiir aawan ŋa kitiŋ ngbaan pu;
31,"Prophets give their messages in the name of a false god, my priests don't want to serve me, and you—my own people— like it this way! But on the day of disaster, where will you turn for help?","maabɔnabtiib geei inyamɔn ŋmeen la; le bitotoorb di bibaa aapɔɔn le joo binib, le maanib gee kina la. Tɔ, nimina mɔmɔk ti doo kan, bi ga ŋa kinye?”"
1,"Run for your lives, people of Benjamin. Get out of Jerusalem. Sound a trumpet in Tekoa and light a signal fire in Beth-Haccherem. Soon you will be struck by disaster from the north.","Benjaminn aanib, li san ban ŋŋmarm man. San nya Jerusalem ni man. Pii ukpiin Tekoa aatiŋ ni, ki tuur limɔkl aamii Bef Hakerem aatiŋ ni man. Tibɔbir ni libiil ban ni nya ni ŋŋangan wɔb ki dan la."
2,"Jerusalem is a lovely pasture,","Jerusalem aatiŋ ŋan, le ki mu bii a;"
3,"but shepherds will surround it and divided up, then let their flocks eat all the grass.","bibɔrb ni baajab ga kuun kal nima la. Bi ga ŋa baagban aaboo ki maln kitiŋ ngbaan, le bi mɔmɔk ga kuun kal baah gee nin chee na."
4,"Kings will tell their troops, “If we reach Jerusalem in the morning, we'll attack at noon. But if we arrive later,","Bi ga bui ke, “Gor ki ti tak Jerusalem man. Gor man. Nwiin aakaasisik ni le ti ga ti tak ki;” le ki ga tee bui ke, “Ti taan sakpen a, nwiin ban mu lir la, le ijooboon moo fɔk cha."
5,we'll attack after dark and destroy its fortresses.”,Ti ga nan tak ki kinyeek la; ti ga ber kaadir ti pɔɔ ki fɔk na.”
6,"I am the Lord All-Powerful, and I will command these armies to chop down trees and build a ramp up to the walls of Jerusalem. People of Jerusalem, I must punish you for your injustice.","Uwumbɔr Mpɔɔnsakpiindaan le cha bibɔrb ngbaan pir isui ki maa ŋibimbin ke bi gob Jerusalem. U bui ke, “Kitiŋ ngbaan ponn ni aah gbii limukl sakpen pu na, le m ga daa kitafal."
7,"Evil pours from your city like water from a spring. Sounds of injustice and violence echo within your walls; victims are everywhere, wounded and dying.","Liboln ni aah kpa nnyunpɔm pu na, kina le Jerusalem ni kpa titunwanbir pɔnn. M ŋun kijaak ni libiil pu kitiŋ ngbaan ni; m kani iween ni ibuun ŋmeen la."
8,"Listen to me, you people of Jerusalem and Judah. I will abandon you, and your land will become an empty desert.","Jerusalem aanib, cha tibɔbir timina li ye nsurm ki tii nimi, naa ye kina kan, m ga di nimi lii, m ga cha nimi aatiŋ kpaln nteersakpiin, nin chee ubaa aa koo na.” Israel yaab aah yii Uwumbɔr aamɔb pu na"
9,"I will tell your enemies to leave your nation bare like a vine stripped of grapes. I, the Lord All-Powerful, have spoken. Jeremiah's Anger","Uwumbɔr Mpɔɔnsakpiindaan nan bui mi ke, “Bi ga pir Israel yaab pel pel ke ŋisubil aasui i bi ker ŋisubil doo i pu na la. N‑yoonn laa bi, kina pu na, gaa saah ga ŋmaa gaa bi lii na.”"
10,"I have told the people that you, Lord, will punish them, but they just laugh and refuse to listen.","Le m gar ke, “Ŋma ga pel m chee buyoonn m bi len bi chee tibɔr ki sur bi na? Bi kpa tafalaaŋun, kaan pel saabɔr ti m joo nabr bi na; bi laa saabɔr la."
11,"Your anger against Judah flames up inside me, and I can't hold it in much longer. The Lord's Anger Will Sweep Everyone Away The Lord answered: Don't hold back my anger! Let it sweep away everyone— the children at play and all adults, young and old alike.","Uwumbɔr, saaŋuul aah fii bi pu pu na wu nsui ni ke mmii na, le maa ki ŋmaa joo li.” Uwumbɔr ki bui mi ke, “Cha maaŋuul pii mbim mu bi kitiŋ ponn ni na, ni binachipɔm aakuun mɔmɔk ni. Baadim ga di chatiib ni puutiib buen, kaan di cha bininkpiib ni binib bi por pam na mu."
12,"I'll punish the people of Judah and give to others their houses and fields, as well as their wives. I, the Lord, have spoken.","Bi ga di baadichal, ni baakpaakon, ni bipuutiib tii binib bibaa la. M ban m daa kitiŋ kee pu aanib aatafal la."
13,"Everyone is greedy and dishonest, whether poor or rich. Even the prophets and priests cannot be trusted.","Binib bi pɔɔ na, ni bi kaa pɔɔ na mɔmɔk pɔɔni bibaa ke bi di beebee le kan ŋimombil, hali maabɔnabtiib ni bitotoorb ji binib ngbaan la."
14,All they ever offer to my deeply wounded people are empty hopes for peace.,"Bi ŋani ke maanib aabuun aah kaa ye nibaa le na. Bi len le ke, ‘Ni mɔmɔk ŋan,’ le naa ŋan kpala."
15,"They should be ashamed of their disgusting sins, but they don't even blush. And so, when I punish Judah, they will end up on the ground, dead like everyone else. I, the Lord, have spoken. The People of Judah Rejected God's Way of Life","Baa nan san inimɔɔn, baajɔŋ aatun ŋee pu. Aayii, baa nan san inimɔɔn kpala; baa kpaan nyi baah ga mɔk pu ke inimɔɔn joo bi na. Kina pu le bi mu ga lir ke biken aah lir pu na; m yaa nan daa bitafal kan, baadoon le ga li bi na. Min Uwumbɔr le len kina.” Israel yaab aah yii Uwumbɔr aasan pu na"
16,"The Lord said: My people, when you stood at the crossroads, I told you, “Follow the road your ancestors took, and you will find peace.” But you refused.","Uwumbɔr bui waanib ke, “Sil isayakr ki li lik man. Baa ki bee man n‑yaayoonn na aasanbim ni nsanyaan na aah nan bi nin chee na. Li chuun mu pu man, ki kan lifuur.” Le bi bui ke, “Ayii, taan ŋa kina.”"
17,"I also sent prophets to warn you of danger, but when they sounded the alarm, you paid no attention.","Le Uwumbɔr ban bikikiib ke bi li pel n‑yoonn mu ukpiin ga nan wii na. Le bi mu bui ke, “Taan pel.”"
18,"So I tell all nations on earth, “Watch what I will do!","Le Uwumbɔr bui ke, “Nimi ŋitimbol, li pel man, ki bae tiwan ni ban ni ŋa maanib na chee."
19,"My people ignored me and rejected my laws. They planned to do evil, and now the evil they planned will happen to them.”","Kitiŋ, li pel. Maanib aabeebee aatuln pu le m ban m joo ni libiil nan lii bi pu, ba pu? bi yii maamɔkm kaa tii maabɔr naadii."
20,"People of Judah, you bring me incense from Sheba and spices from distant lands. You offer sacrifices of all kinds. But why bother? I hate these gifts of yours!","Ntafal aa bi tulalee aayon mu nyan ni Seba, aan bi joo nan tii mi na, kaa bi tulalee mam bi nyan ni dandar na ni. Maan gaa baapiin, ni kitork ki bi joo tii ni mi na."
21,"So I will put stumbling blocks in your path, and everyone will die, including parents and children, neighbors and friends. An Army from the North","M ga cha binib bee gbeer ki lir. Tetiib ni baabim ga kpo, le jɔtiib ni maantɔtiib mu ga kpo.” Ŋŋangan wɔb aajab aah nan lir Israel yaab pu pu na"
22,"The Lord said, “Look toward the north, where a powerful nation has prepared for war.","Uwumbɔr len ke, “Bijab nyan ni ŋŋangan wɔb aatiŋ ni ki choo; litimbol ngbaan pɔɔ sakpen le ki gor kii butɔb."
23,"Its well-armed troops are cruel and never show mercy. Their galloping horses sound like ocean waves pounding on the shore. This army will attack you, lovely Jerusalem.”",Bi yoor baatɔi ni kijaak aajum; bi kpa mbiin kaa san kinimbaak. Baataan aafuuk bi ke nnyusakpem aafuuk na la. Bi gor ke bi to Jerusalem butɔb.”
24,"Then the people said, “Just hearing about them makes us tremble with fear, and we twist and turn in pain like a woman giving birth.”","Le Jerusalem aanib bui ke, “Ti ŋun tibɔr ngbaan, le tiwon yɔl ti lir kitiŋ, ijawaan ni iween chuu timi ke upii u ban u maa na aamalween aah wu pu na la."
25,"The Lord said, “Don't work in your fields or walk along the roads. It's too dangerous. The enemy is well armed","Taa ki kaa ke ti buen itingbaan ni, bee isan pu ki ti tun lituln; ba pu? timi aadim joo tijawan, le ijawaan bi ni kookoo.”"
26,"and attacks without warning. So mourn, my people, as though your only child had died. Wear clothes made of sackcloth and roll in the ash pile.” The Lord's People Must Be Tested The Lord said:","Le Uwumbɔr bui waanib ke, “Di tiwanpeenkaan ni saak kuub na peen, ki di nfatan pɔŋ nibaa. Li wii ikpowiil ke lijapɔnbaal aah kpo kan, bi wii pu na; ba pu? unii u choo u nan bii doo nimi na ga fuu ni n‑yoonn mu naa dak u pu na la."
27,"Jeremiah, test my people as though they were metal.","Jeremia, tɔŋ maanib ke baah pu tikur mmii ni pu na ki lik ke bi bi kinye."
28,"And you'll find they are hard like bronze and iron. They are stubborn rebels, always spreading lies. *","Bi mɔmɔk ye maaŋuntafaldam bi kaa si unii aachaŋ ni na la, bitafal pɔɔ ke tikumann ni tikur na la. Bi mɔmɔk ji binib la, le ki chuun joo biken aabɔr mooni."
30,"Silver can be purified in a fiery furnace, but my people are too wicked to be made pure, and so I have rejected them.","Min, Uwumbɔr aah yii maanib na, le bi ga li gur yin bi ke tigbengbir ti kaa kpa tinyoor na.”"
26,But you have ignored me and become even more stubborn and sinful than your ancestors ever were! Slaughter Valley The Lord said:,Le ubaa aa kpa ntafaŋum. Ni labr kpa tafalaaŋun ki tun titunwanbir ki jer niyaajatiib.
6,"Stop taking advantage of foreigners, orphans, and widows. Don't kill innocent people. And stop worshiping other gods.","Taa ŋa bicham, ni nkpobim, ni bikpopiib falaa man. Taa ki ku binib bi kaa tun taani na kitiŋ kee pu. Taa ki dooni man ŋiwaa; ba pu? kina ga ŋmaa kuln nimi."
3,"The Lord told me to stand by the gate of the temple and tell the people who were going in that the Lord All-Powerful, the God of Israel, had said: Pay attention, people of Judah! Change your ways and start living right, then I will let you keep on living in your own country.","Uwumbɔr nan tun mi ke m ti li si mbisamɔb mu Juda aanib diir koo Uwumbɔr Aadichal ni ti dooni uma Uwumbɔr na. U nan bui mi ke m li si nima ki mooni Uwumbɔr Mpɔɔnsakpiindaan, Israel yaab Aawumbɔr aah kpa pu u di tuk bi na ke, “Kpeln mbimbin mu ni bi na, ni tiwan ni ni ŋani na man, aan m cha ni li beenin koo do."
4,"Don't fool yourselves! My temple is here in Jerusalem, but that doesn't mean I will protect you.","Taa ki len n‑yoonn mɔmɔk ‘Uwumbɔr Aadichal sɔ, Uwumbɔr Aadichal sɔ, nima pu le ti kpa ŋŋmarm.’ Ni ŋmanni nibaa la. Uwumbɔr Aadichal aan nya nimi ntafadaan ni."
5,I will keep you safe only if you change your ways and are fair and honest with each other.,"“Kpeln mbimbin mu ni bi na, ni tiwan ni ni ŋani na man. Ni li ŋani unii mɔmɔk tiŋann."
7,Then I will let you enjoy a long life in this land I gave your ancestors.,"Ni yaa kpeln kan, m ga cha ni li koo kitiŋ ki m nan di tii niyaajatiib ke ki li ye baatiŋ ki ti saa n‑yoonn mu kaa kpa ndoon na."
8,But just look at what is happening! You put your trust in worthless lies.,"“Lik man, ni di naadii tii inyamɔn la."
9,"You steal and murder; you lie in court and are unfaithful in marriage. You worship idols and offer incense to Baal, when these gods have never done anything for you.","Ni su kinaayuk, ki ku binib, ki gɔr kidagook, ki mɔni inyamɔn tipuur pu, ki toor kitork tii liwaal Baal, le ki dooni ŋiwaa ŋi naa nan nyi daalbaadaal na."
10,And then you come into my temple and worship me! Do you think I will protect you so that you can go on sinning?,"Ni ŋani tiwan ni maa gee ni na, le ki dan nan sil nnimbiin ni, min mbaa Aadichal ni, ki bui ke, ‘Ti kpa ŋŋmarm.’"
11,"You are thieves, and you have made my temple your hideout. But I've seen everything you have done.",Ni dak ke Maadichal ni ye mbɔbɔryaan nin chee binaayukb ga bɔr na la aa? M kan naah ŋani tiwan ni mɔmɔk na.
12,"Go to Shiloh, where my sacred tent once stood. Take a look at what I did there. My people Israel sinned, and so I destroyed Shiloh!","Li cha man Silo aatiŋ ni, libuul li ni m nan puen lee ke ni li dooni mi nima na, ki ti lik maah ŋa nima chee, maanib Israel yaab aatunwanbir pu na."
