verse_number,english_verse,translation_verse
16,"I serve you, Lord, and I am the child of one of your servants. Look on me with kindness. Make me strong and save me.","Berɛ sie n be, dɛ́ na n sum. Tɛ men maa ɛ he bonɔɔ bokpeɡa. Lɛɛ mɛ, dɛkalkɛ n tomɛ n bambile bwa ne."
17,"Show that you approve of me! Then my hateful enemies will feel like fools, because you have helped and comforted me.","Gel n na waane, á baɡle kɛŋɔ he waa wer tɛ mɛ, ásɛ n dɔma na sihiih kpo ba, dɛkalkɛ henee cha mɛ dɛ larawe n bwara."
1,"Zion was built by the Lord on the holy mountain,",Korowii ma o bwɛjen Jerusalam o do bwejen waa do ɡoroŋ doa.
2,and he loves that city more than any other place in all of Israel.,"O dɛ nyin bwɛjen la, dɛ ɡwaa Israel harɛ bobɛlbwa."
3,"Zion, you are the city of God, and wonderful things are told about you.","Bwɛjen Jerusalam, no ɡɛ waa bol he jirima haa dɔa wa."
4,"Egypt, Babylonia, Philistia, Phoenicia, and Ethiopia are some of those nations that know you, and their people all say, “I was born in Zion.”","O ŋɔ, “Dɛ mɛɛ chwerɛ bwɛɛre ba nɛra aa dɛ no n deŋna waa yaa, Ijipt ne Babelɔn harɛre nɛra waa mɛɛ ba chwera. Mɛɛ kure Filisti ne Taaya tena, dɛ Itiopia tena bwaa, ásɛ ba ŋɔ Jerusalamee ba lolɛ yaa.”"
5,"God Most High will strengthen the city of Zion. Then everyone will say, “We were born here too.”","Baa bol bwɛjen Jerusalam waa ŋɔ, o binii harɛre nɛra bwa le dɛ ba, Nemenɛ Korowii ɛɛ ɡeloo ó do kpeɡri."
6,"The Lord will make a list of his people, and all who were born here will be included.","Korowii ɛɛ chwerɛ nɛra la sɔnaa, dɛ́ kpɔ ba ja Jerusalam tena nɛ."
7,"All who sing or dance will say, “I too am from Zion.”","Baa ɡo yelaa dɛɛ sa ŋɔ, “Bwɛjen Jerusalam taa ya wedɛɛɡa bwa ɛɛ le.”"
1,"You keep me safe, Lord God. So when I pray at night,","N Naa Korowii, henee ɛ n Lɛɛ, chɔɔ ne jwaana bwaa n kpɔ n wii dɛɛ bil he sie."
2,please listen carefully to each of my concerns.,"No n wesoŋa, cheɡ deŋne, dɛ́ no n wii maa dɛ wi, dɛ́ cha mɛ."
3,I am deeply troubled and close to death;,"N dɛ na wahala kohona, a ɡelɔ a ka tama n sewɛ."
4,I am as good as dead and completely helpless.,"N do kɛŋɔ nɛn waa dɛ ba sewa, n bokpeɡa bwa tonɔ."
5,"I am no better off than those in the grave, those you have forgotten and no longer help.","He kur mɛ ja nɛra baa serewa nɛ, n do kɛ nɛra baa serewa chɔ lalbɔɔne bini. Nɛra hen Korowii aa soh ba waa kwaraa, haa wola won cha ba la ken."
6,You have put me in the deepest and darkest grave;,He taɡ mɛ ta lalbɔɔ waa luŋa ne biro kohona bini.
7,your anger rolls over me like ocean waves.,"He bandia ɡwaa n nɛɛ kohona, dɛ ba tɔ n nɛɛ kɛŋɔ mpo nehɛma ken."
8,"You have made my friends turn in horror from me. I am a prisoner who cannot escape,","He ɡelɔ n chamene tena chwa mɛ, baa n siwi ɡba nyin dɛ́ na. N do kɛ maa le bel ta, maa wola won chwa."
9,"and I am almost blind because of my sorrow. Each day I lift my hands in prayer to you, Lord.","Suna dii ɡelɔ mɛɛ ba nyoŋa. N Naa Korowii, tɔpere bɛlbwaa n wi dɛɛ yerɛ, n ɡɔɔ nɔɔra dɛɛ soŋe."
10,Do you work miracles for the dead? Do they stand up and praise you?,He dɛ ɛ nyokpowe-ɛɛla nɛra baa serewa bini naa? Baa won ir che dɛ́ kpɛɛre.
11,Are your love and loyalty announced in the world of the dead?,"Ba dɛ bol he nyina aa wola jaɡa dɔe la waa lalbɔɔ bini, kɛɛ he kasinteŋ waa la lalabwɛ aa?"
12,Do they know of your miracles or your saving power in the dark world below where all is forgotten?,"Ba dɛ na he nyokpowaa biro ta bela, kɛɛ he wedɛɛɡa lalabwɛɛ bela baa dɛ soh wobɛlbwa nɔ naa?"
14,Why do you reject me? Why do you turn from me?,"N Naa Korowii, ɛrɛɛ he berɛ habɔɔ kpo mɛ, dɛ laa sie kpɔ n nɛɛ nɔɔ?"
15,"Ever since I was a child, I have been sick and close to death. You have terrified me and made me helpless.","Le n bechale saŋ bwaa n bwara wee mɛ, a ka tama n sewɛ. N ɡwɛɡrɔ dɛ le deŋnetɛra haa kpɔa ba ta n nɛɛ mɛɛ di suna la wa."
16,Your anger is like a flood! And I am shattered by your furious attacks,"He bandia kohona la ɡwaa n nɛ, he yoi haa dɛ yoo mɛ chɔɡ mɛ."
18,"My friends and neighbors have turned against me because of you, and now darkness is my only companion.","He ɡelɔ n daamanar tenten ne nɛra baa dɛ nyin mɛ ɡba chwa mɛ, biro ɡboo berɛ n dam name."
1,"Our Lord, I will sing of your love forever. Everyone yet to be born will hear me praise your faithfulness.","N Naa Korowii, mɛɛ ɡo he nyina aa wola jaɡa dɔe bwa la yelee dɛɛ bol he waa aa dɔ kasinteŋ la saŋ bɛlbwa."
2,"I will tell them, “God's love can always be trusted, and his faithfulness lasts as long as the heavens.”","Mɛɛ boloo ŋɔ he nyina aa wola jaɡa dɔe bwa, cheɡɔ kiŋkiŋ saŋ bɛlbwa dɛɛ la. He waa dɔ kasinteŋ saŋ bɛlbwa, ɡɛ nyundua aa lole saŋ bɛlbwa la."
3,"You said, “David, my servant, is my chosen one, and this is the agreement I made with him:","He ŋɔ, “N ne nɛn maa leo tɛ n te la fɔwɛ fɔo. N baɡɛ n bonɔɔ Kooro Devid nyoa ŋɔ,"
5,"Our Lord, let the heavens now praise your miracles, and let all your angels praise your faithfulness.","Kwaa aa lɔ nyundua dɛ kpɛɛ he nyokpowe-ɛɛla, nyundua toroma ɡe ɡo yela dɛɛ kpɛɛ he kasinteŋ haa dɔa."
6,None who live in the heavens can compare with you.,"N Naa Korowii, nomɛlbwa toole dɛ do nyundua kɛ hen, koŋkwaa aa lɔ nyundua la bini bɛlbwa ta hen tele."
7,You are the most fearsome of all who live in heaven; all the others fear and greatly honor you.,"Nyundua toroma bwa chemaa, hen Korowiirii do ɔma kohona, a bwa dɛ ɔmɛ, dɛ kpɔ duure dɛɛ tɛɛ."
8,You are Lord God All-Powerful! No one is as loving and faithful as you are.,"Korowii Waa Ɛ Koranar Bwa Kooro, umee dɔ kpeɡri kɛ hen ɔ? N Naa Korowii, he waa dɔ kasinteŋ wobɛlbwa ta."
9,You rule the roaring sea and calm its waves.,"Mpo nehɛma dɛ ta kohona naa, henee dɛɛ di kpeɡri o ta, he wono ɡel wɛɛ hel."
10,"You crushed the monster Rahab, and with your powerful arm you scattered your enemies.","He kpo oljen waa lɔ mpo ta, he kpeɡri nee he pɔ he dɔma nɛ."
11,The heavens and the earth belong to you. And so does the world with all its people because you created them,"Nyundua ne harɛ bwa ɛ he kwa, henee ta harɛ ne komɛlbwa aa lɔ o ta."
12,and everything else. Mount Tabor and Mount Hermon gladly praise you.,"Henee ta weekaŋle nyunduabɔr, ne weekaŋle harɛbɔr. Tabɔ ne Hɛmɔn Bwejena ɡo yela dɛɛ kpɛɛre kɛŋɔ nɛra aa dɛ ɡo yela ken."
13,You are strong and mighty!,"He kpeɡri kan, he dɔ bokpeɡa ɡe kohona!"
14,Your kingdom is ruled by justice and fairness with love and faithfulness leading the way.,"Waa aa toɡra ne waa bola dɛ́ pa bole aŋwɛnɛ ta, nee hɛɛ di kora. Nɛnnyin ne kasinteŋ ɡboo he kpɔ dɛɛ ɛ he wa."
15,"Our Lord, you bless those who join in the festival and walk in the brightness of your presence.","Nɛra baa ɡo yela dɛɛ kpɛɛre, ne banɔ la baa dɛ valɛ bɔr waa chaah he sie la, ba na som."
16,"We are happy all day because of you, and your saving power brings honor to us.","Ba dɛ hɛɡre he waa saŋ bɛlbwa, dɛɛ kpɛɛre toɡra haa toɡra wa."
17,"Your own glorious power makes us strong, and because of your kindness, our strength increases.","Henee tɛɛ ba he kpeɡri ne jirima kohona, he cheɡɛ he nyina ta dɛ ɡel ya pɔ ya dɔma nɛ."
18,"Our Lord and our King, the Holy One of Israel, you are truly our shield.","N Naa Korowii, henee dɛɛ tɔ yaa ɡbemɡbe, henee Israel Nɛŋɡoroŋ, dɛ le ya kooro tɛ yaa la. Korowii nyoa waa baɡɛ Kooro Devid"
19,"In a vision, you once said to your faithful followers: “I have helped a mighty hero. I chose him from my people and made him famous.","N Naa Korowii, saŋ la he pili he waa bini baɡle he nɛndɛɛɡa ŋɔ, “N tɛ banyoo bɛl kpeɡri, n kpɔ kora tɛ nɛn maa leo cheɡ le nɛra bini."
20,"David, my servant, is the one I chose to be king,","N fuɡe noo aa do ɡoroŋ do n bonɔɔ Devid nyu ta, dɛ cheɡo kora ta."
21,and I will always be there to help and strengthen him.,"Mɛɛ ja o nɛɛ saŋ bɛlbwaa, dɛ́ chao dɛɛ tɛo bokpeɡa."
22,"“No enemy will outsmart David, and he won't be defeated by any hateful people.","O dɔma aa won yoo, dɛ́ lawɔ do ba lɔɡa, nyubinikpeɡ te bɛlbwa aa won pɔ o nɛ."
23,I will strike down and crush his troublesome enemies.,"Mɛɛ lɔ o dɔmaa bil, dɛ́ kpo nomɛlbwa waa haoh."
24,"He will always be able to depend on my love, and I will make him strong with my own power.","N nyina aa wola jaɡa dɔe la nee mɛɛ ba o nyina, ásɛ o che n sɔn ta pɔ o bala nɛ."
25,I will let him rule the lands across the rivers and seas.,"Mɛɛ ɡeloo o harɛ do kan, le Mɛdetereenea Mpo ta ba kaa Yufretis Moo ta."
26,"He will say to me, ‘You are my Father and my God, as well as the mighty rock where I am safe.’","Devid ɛɛ yer mɛɛ ŋɔ, ‘Henee n Mɛɛ ne Korowii maa dɛ tomɛ, he do kɛ Bwetal maa chwaa baa marɛ hɛɛ lɛɛ mɛ.’"
27,"“I have chosen David as my first-born son, and he will be the ruler of all kings on earth.","Mɛɛ leo cheɡ tɛ n te kɛ n bibanloɡle, ó ɡwaa koranar bwa baa lɔ harɛ nɔ ta."
28,"My love for him will last, and my agreement with him will never be broken.","Mɛɛ ɡeloo n nyina do o nɛɛ saŋ bɛlbwa, ásɛ n ne o fɔo yaa fɔwɛ la bɛ chɔɡ bwa."
29,"“One of David's descendants will always be king, and his family will rule until the sky disappears.","O naanar ɛɛ dɛɛ di koraa saŋ bɛlbwa dɛɛ la. O kora dii ɛɛ cheo kiŋkiŋ saŋ bɛlbwa, ɡɛ nyundua aa lole saŋ bɛlbwa nɔ."
30,Suppose some of his children should reject my Law and refuse my instructions.,"Kɛ dɛ o naanar vɛh me Mmarare ta teŋa, dɛ vɛh ɡɛ maa do ba a ta,"
31,Or suppose they should disobey all of my teachings.,"dɛ laa sie kpɔ waa maa chaɡ ba ta, baa men Mmarare ta teŋɛ aa,"
32,Then I will correct and punish them because of their sins.,"mɛɛ tɛr ba deŋnee ba wechɔɡa baa ɛa waa, ba bwara ɛɛ nyɛɡ ba a waa."
33,But I will always love David and faithfully keep all of my promises to him.,"Kɛ maa Devid nyinaa ɡel bwa, kɛɛ dɛ́ vɛh n ne o baah fɔo la."
34,“I won't break my agreement or go back on my word.,"Maa n ne o fɔo yaa fɔwa laanee chɔɡ, kɛɛ dɛ́ charɛ nyoa maa baɡɔ la beŋkpoŋ kwara."
35,"I have sworn once and for all by my own holy name, and I won't lie to David.","N berɔ ŋwɛɛ n sɔn waa do ɡoroŋ, maa wola nyoa berɛ, maa Devidii neɡre bwa,"
36,His family will always rule. I will let his kingdom last as long as the sun,"wɛɛ dɔ naanaree saŋ bɛlbwa, mɛɛ nyiŋi o harɛ taa ó che kiŋkiŋ saŋ bɛlbwa kɛŋɔ wee aa dɛ chaah saŋ bɛlbwa nɔ."
38,"You are now angry, Lord, and you have turned your back on your chosen king.","He baah di kooro haa leo cheɡ tɛ he te la nɛ, he berɛ habɔɔ kpoo dɛ vɛoh."
39,"You broke off your agreement with your servant, the king, and you completely destroyed his kingdom.","He chɔɡ he ne he bonɔɔ fɔo haa fɔwa la, dɛ kpɔ o kooɡbɛrɛ ta harɛ."
40,"The walls of his city have been broken through, and every fortress now lies in ruins.","He kuuɡi o bwɛjen danjwɛɛre bwa, o danjwɛkpeɡa bwa chɔ harɛ."
41,"All who pass by take what they want, and nations everywhere joke about the king.","Nɛra baa vala baa kaa bwa dɛ ŋwɛ o laala, o bala bwa dɛ mamɔ."
42,You made his enemies powerful and let them celebrate.,"He ɡelɔ o dɔma pɔ o nɛ, dɛ ɡel ba bwa sie lɛ."
43,But you forced him to retreat because you did not fight on his side.,"He ɡelɔ o dɔmkwaa ɛ pɛɛpɛɛ, dɛ ɡel ba pɔ o nɛɛ laa ta."
44,You took his crown and threw his throne in the dirt.,"He laa o koodaŋɡbala lɛ, dɛ lɛ o kora o be."
45,You made an old man of him and put him to shame.,"He teŋe o bonɔɔne saŋ tɔpere ta, dɛ ɡel o di ncho. Korowii lɛɛ wesoŋa"
46,"How much longer, Lord? Will you hide forever? How long will your anger keep burning like fire?","N Naa Korowii, saŋ besoo hɛɛ ba he te sɔeh ka tel ɔ? Saŋ besoo he baah ɛɛ ba dii kohona dɛɛ la ɡɛ nɔ?"
47,"Remember, life is short! Why did you empty our lives of all meaning?",Jemɛ kɛŋɔ nɛn mkpa aa jaŋɛ bɛlbwa. Lii kɛŋɔ he ta yaa ya ɛ nɛwɛnyina yaa dɛ ba wona sewɛ.
48,No one can escape the power of death and the grave.,"Umee dɛ́ so le waa wola sewɛ bwa nɔ? Nɛwɛnyinii ume, dɛ́ ŋɔ, waa lalbɔɔ binii kaa lɔ?"
49,"Our Lord, where is the love you have always shown and that you promised so faithfully to David?","N Naa Korowii, he nyina o fa aa kana la sɛ? Nyoa he fa aa baɡɛ Devid la ɡe sɛ?"
50,"Remember your servant, Lord! People make jokes about me, and I suffer many insults.","N Naa Korowii, lii men maa ɛ he bonɔɔ wa, n bwara dɛ nyɛɡ bammuɡla ne chɛɡa nɛra aa dɛ chɛɡ mɛ."
51,"I am your chosen one, but your enemies chase and make fun of me.","He dɔma dɛ chɛɡre kooro haa leo cheɡ la. Bela waa kpɔ bwa, ba dɛ chɛɡro."
52,"Our Lord, we praise you forever. Amen and amen.",Hé kpɛɛ Korowii saŋ bɛlbwa dɛɛ la! Aamen!
106,) God Is Eternal,) Korowii bonɔɔ Mosis wesoŋa
2,"You have always been God— long before the birth of the mountains, even before you created the earth and the world.","Mɔɔ he ta bwejena kɛɛ harɛ nɔ la, dɛ he ɛ Korowii saŋ bɛlbwa dɛɛ la."
3,"At your command we die and turn back to dust,","He won ɡela ya sewɛ, dɛ́ berɛ kaa teera haa kpɔa ma yaa la ta."
4,but a thousand years mean nothing to you! They are merely a day gone by or a few hours in the night.,"Bene kaɡboŋ do kɛ tɔpebeŋkpoŋ he be, a do kɛŋɔ dɛ tɔpere aa baa kaa ken, kɛɛ jwaana saŋ bɛl aa teŋa ba kaa ken."
5,You bring our lives to an end just like a dream. We are merely tender grass,"He won ɡela nɛwɛnyina teŋe sewɛ kɛŋɔ dom yon piɡri lawɛ nɛn la ken. Ba do kɛ kpɔɡlwɛɛ haa naa chɔɔ,"
6,"that sprouts and grows in the morning, but dries up by evening.","a dɛ kpeɡ dɛ́ fe, jɔmɔra ne tela dɛ a holɔ dɛ́ sewɛ."
8,"and you know all our sins, even those we do in secret.","Ya wechɔɡa chɔ he sie, hɛɛ na anɔ la yaa ɛa dɛɛ sɔh bwa."
9,"Your anger is a burden each day we live, then life ends like a sigh.","He bandia ɡelɔ ya tɔpera do bori, a dɛ kaa warawara kɛŋɔ hweera ken."
10,"We can expect seventy years, or maybe eighty, if we are healthy, but even our best years bring trouble and sorrow. Suddenly our time is up, and we disappear.","Bene yaa di lɔ fifraanuanɛ ɡbo, kɛɛ dɛ bokpeɡa ta lole naa, bene fifraanuatoro. Kɛ a bwa ɡe ta la, hɔhɔrɔwa ne suna dii ɡboo, aa biɡri dɛ a baa kaa, ya serewe."
11,"No one knows the full power of your furious anger, but it is as great as the fear that we owe to you.",Umee nyɔ he bandia danana nee kaɔ? Umee jemɛ ɔmee aa lɔ he bandia kohona ta nɔ?
12,Teach us to use wisely all the time we have.,"Gel yá jemɛ ya tɔpera nyoa, ásɛ ya won jemɛ wa."
14,"When morning comes, let your love satisfy all our needs. Then we can celebrate and be glad for what time we have left.","Gel he nyina aa wola jaɡa dɔe la do ya nɛɛ chɔɔ bɛlbwa, ásɛ ya ɡo silɛɛ yela dɛɛ hɛɡre ya soɡa bini bwa."
15,Make us happy for as long as you caused us trouble and sorrow.,"Gel yá dɔ silɛɛ kohona taraken, ɡɛ tenten he fa aa ɡela ya di suna, saŋ bɛl waa baa kaa la."
16,"Do wonderful things for us, your servants, and show your mighty power to our children.","Gel yan yaa ɛ he bonɔɔna nɔ na he nyokpowaa haa dɛ ɛ, ɡel ya naanar na he jirima aa kana la."
17,"Our Lord and our God, treat us with kindness and let all go well for us. Please let all go well!","N Naa Korowii yaa dɛ tomɛ, swee yaa andɛɛɡa. Gel ya wobɛlbwa do wer tɛ yaa kɛrɛdɛ!"
1,Live under the protection of God Most High and stay in the shadow of God All-Powerful.,"Nomɛlbwa waa chwa ka so Nemenɛ Korowii lɔɡa o kpɔ nɔn tɔ o nɛ, nomɛlbwa waa ka do On Waa Ɛ Kpeɡri Bwa Dɔɔ lɔɡa la,"
2,"Then you will say to the Lord, “You are my fortress, my place of safety; you are my God, and I trust you.”","ɛɛ won ŋɔ o be ŋɔ, “N Naa Korowii, henee cheɡɛ n habɔɔ, dɛ ɛ n danjwɛkpeɡ n chwa baa marɛ. Henee Korowii maa dɛ tomɛ, dɛɛ hwɛɡɛ he nɛ.”"
3,The Lord will keep you safe from secret traps and deadly diseases.,"Wɛɛ kpɔ nɔnee tɔ he nɛɛ le wekpeɡa aa sɔah bwa ta, dɛ́ lɛɛ le weechɔɡa bwa nyoa."
4,He will spread his wings over you and keep you secure. His faithfulness is like a shield or a city wall.,"Wɛɛ tɔ he nɛɛ kɛŋɔ jal yon lawɛ o bii do o kena lɔɡre la ken. Wɛɛ nyiŋi he nɛɛ he dɔ bosɔɔhna, dɛ́ che o kasinteŋ ta nyiŋi, dɛ́ tɔe ɡbemɡbe."
5,You won't need to worry about dangers at night or arrows during the day.,"Haa komɛlbwaa ɔmɛ jwaana, kɛɛ dɔma hɛma baa piɡri taa webaŋa,"
6,And you won't fear diseases that strike in the dark or sudden disaster at noon.,"kɛɛ weechɔɡa aa dɛ ba jwaana, kɛɛ weela aa dɛ kpo webaŋa."
7,"You will not be harmed, though thousands fall all around you.","Nɛra kaɡboŋ ɛɛ serewoo chɔ he jwɛh, kaɡboŋa fi chɔ dɛ́ bare, kɛ wobɛlbwa aa hen ɛ."
8,And with your own eyes you will see the punishment of the wicked.,Siwii hɛɛ ba kpɔe dɛ́ na wechɔɡ-ɛɛra deŋnetɛra.
9,"The Lord Most High is your fortress. Run to him for safety,","He kpɔ Korowii kɛŋɔ onee hɛɛ ba chwae kaa marɛ. He ŋɔ Nemenɛ Korowiirii kpɔ nɔn dɛɛ tɔ he nɛ,"
10,and no terrible disasters will strike you or your home.,"anomanta, wenaale bɛlbwa aa hen pu bwa, wekpeɡa bɛlbwa ɡe aa he dem kwaraa bɛne!"
11,God will command his angels to protect you wherever you go.,"Korowii ɛɛ ɡeloo o nyundua toroma ɛɛ nyiŋi he nɛɛ kɛrɛdɛ, dɛ́ kpɔ nɔn tɔ he nɛ bobɛlbwa haa kaa."
13,You will overpower the strongest lions and the most deadly snakes.,"Hɛɛ tiɡri nyujentena ne harɛkwaare nɛɛ, nyujentena aa ɔma ne domkpuli nɛɛ."
14,"The Lord says, “If you love me and truly know who I am, I will rescue you and keep you safe.","Korowii ŋɔ, “Mɛɛ lɛ nɛra baa dɛ nyin mɛ laanee, dɛ́ kpɔ nɔn tɔ nɛra baa jem mɛ kɛ ba dɔɔree men la nɛ."
15,"When you are in trouble, call out to me. I will answer and be there to protect and honor you.","Ba wio yer mɛ naa, mɛɛ no ba bee, wenaale puu ba ɡe aa, mɛɛ che ba habɔɔ. Mɛɛ lɛɛ baa dɛ́ tɛɛ ba jirima."
16,You will live a long life and see my saving power.”,"Mɛɛ ɡeloo bá so dɛ́ biɡri, ásɛ n lɛɛ ba.”"
1,"It is wonderful to be grateful and to sing your praises, Lord Most High!","N Naa Korowii, a wer kɛ ya kpɛɛre, dɛ́ ɡo yela kpɛɛ hen Nemenɛ Korowii sɔn,"
2,It is wonderful each morning to tell about your love and at night to announce how faithful you are.,"dɛ́ bol he nyina haa dɛ nyin ya wa chɔɔ, ásɛ jwaana ɡe dɛ́ bol ɡɛ he wa aa dɔ kasinteŋ,"
3,"I enjoy praising your name to the music of harps,",dɛ́ lɔ janjela ne kwaa bwa soo siwi baa kpɔa dɛɛ hɛlɛ ɡo yela kpɛɛre.
4,"because everything you do makes me happy, and I sing joyful songs.","He nyokpowe-ɛɛla ɡelɔ n sie ɛɛ lɛ, n dɛ ɡo silɛɛ yela a wa."
5,"You do great things, Lord. Your thoughts are too deep","N Naa Korowii, he waa haa dɛ ɛ kan, he wejema ta jaɡa dɔe."
7,"Though the wicked sprout and spread like grass, they will be pulled up by their roots.","Nyubinikpeɡ tena ɛɛ won dɛɛ kpeɡ kɛŋɔ kpɔɡa, ásɛ wechɔɡ-ɛɛra ɡe wobɛlbwa do wer dɛɛ tɛɛ ba, kɛ ba bwa ɛɛ ba chɔɡoo kwaraa."
8,"But you will rule over all of us forever,",Kɛ hen Korowii kan saŋ bɛlbwa dɛɛ la.
9,and your hateful enemies will be scattered and then destroyed.,"N Naa Korowii, ya jemɔ kɛŋɔ he dɔma bwa ɛɛ serewoo, ásɛ nyubinikpeɡ tena bwa lɔ peɡre."
10,"You have given me the strength of a wild ox, and you have chosen me to be your very own.","He ɡelɔ n do kpeɡri kɛŋɔ kpɔɡ bini nabal, dɛ swee mɛ andɛɛɡa, dɛ ɡel n dɔ silɛɛ."
11,"My eyes have seen, and my ears have heard the doom and destruction of my evil enemies.","N na n dɔma chola, dɛ no nyubinikpeɡ tena wii baa dɛ wi."
12,"Good people will prosper like palm trees, and they will grow strong like the cedars of Lebanon.","Nɛra ba wa aa toɡra ɛɛ dɛɡoo kɛŋɔ kpor daa ken, baa kpeɡuu kɛŋɔ Lɛbanɔn peleme dajena."
13,"They will take root in your house, Lord God, and they will do well.","Ba do kɛŋɔ daa baa dua Korowii Dea, aa dɛɡ Korowii yaa dɛ tomɔ Dea bela ken."
14,"They will be like trees that stay healthy and fruitful, even when they are old.","A ɛ dabena dɛ ta won nɔna, dɛ dɔ papooni kohona, dɛ che kɛrɛdɛ."
15,"And they will say about you, “The Lord always does right! God is our mighty rock.”","Anee dɛɛ baɡle kɛŋɔ, “Korowii waa toɡrɔ. Onee Bwetal n chwa kaa marɔ, o nyu bini ɡe aa kpeɡe.”"
1,"Our Lord, you are King! Majesty and power are your royal robes. You put the world in place, and it will never be moved.","Korowii dɛ di kora, o do laala kɛŋɔ kooro, dɛ dɔ jirima kohona dɛɛ di kpeɡri. O ta harɛ dɛ ɡel o che kiŋkiŋ, nomɛlbwa aa wola won kpɔ le o buɡ ta."
2,"You have always ruled, and you are eternal.","Saŋ la bwaa he kora le. Mɔɔ wobɛlbwa pa mun la, dɛ he lole."
3,"The ocean is roaring, Lord! The sea is pounding hard.","N Naa Korowii, mpo vile dɛ si, a taɡɛ nehɛma aa kana dɛɛ ba, dɛɛ si kohona."
4,"Its mighty waves are majestic, but you are even more majestic, and you rule over all.","Kɛ hen Korowii te, he dɛ di kora nyundua, dɛ do kan ɡwaa mpo sii waa dɛ si. He kpeɡri ɡwaa mpo nehɛma kwara."
5,"Your decisions are firm, and your temple will always be beautiful and holy.","He mmarare cheɡɔ kiŋkiŋ saŋ bɛlbwa dɛɛ la. He Dea do ɡoroŋ kohona, saŋ bɛlbwa dɛɛ la."
1,"Lord God, you punish the guilty. Show what you are like and punish them now.","N Naa Korowii, henee dɛɛ tɛr nɛra deŋne, ɡel ba na he bandia."
2,You judge the earth. Come and help us! Pay back those proud people for what they have done.,"Henee bol nɛra bwa waa dɛɛ pa bole, ir dɛ́ bɔ mbarafo tena kem ɡɛ aa chɛa."
4,"All of those cruel people strut and boast,","Ba dɛ bol mbarafo wobol, mbarafo ɡboo su wechɔɡ-ɛɛra bwa."
7,"Then they say, “The Lord God of Jacob doesn't see or know.”","Ba yon dɛɛ bol ŋɔ, “Korowii aa yaa na, Korowii Israel tena aa dɛ tomɔ la sie toole ya be.”"
8,Can't you fools see? Won't you ever learn?,"N nɛra, ɛrɛɛ hɛɛ ɡɛn ɡɛ nɔɔ? Saŋ besoo hɛɛ ba waa hwela ɔ?"
9,God gave us ears and eyes! Can't he hear and see?,Korowii laa tɛ yaa deŋna ne sibie aa? Waa waa no aa? Waa na naa?
10,God instructs the nations and gives knowledge to us all. Won't he also correct us?,"Korowii waa dɛ kah nɛra la aa won tɛr ba deŋne aa? Nɛn waa dɛ baɡle nɛra waa la, o nya liire kɛɛ?"
11,The Lord knows how useless our plans really are.,Korowii jemɛ nɛwɛnyini liire kɛŋɔ a ɛ wepuu.
12,"Our Lord, you bless everyone that you instruct and teach by using your Law.","N Naa Korowii, nɛra haa dɛ baɡ ba wa, ne banɔ la haa dɛ baɡ ba he Mmarare la, ba na som."
13,"You give them rest from their troubles, until a pit can be dug for the wicked.","Wenaale ane dɛ ba ba nɛ aa, he ɡelɔ baa dɔ bosɔɔhna, ka tel kɛŋɔ baa forɛ bɔɔ, dɛ́ harɛ nyubinikpeɡ tena bel."
14,You won't turn your back on your chosen nation.,"Korowii aa o nɛraa vɛh, waa nɛra waa lee ba cheɡ tɛ o te laanee ɡel bwa."
15,"Justice and fairness will go hand in hand, and all who do right will follow along.","Waa bola dɛ́ pa bole aŋwɛnɛ ta ɛɛ berɔ do le, ásɛ nɛra ba wa aa toɡra ɛɛ teŋɛ a ta."
17,"If you had not helped me, Lord, I would soon have gone to the land of silence.","Dɛ Korowii laa cha mɛ naa, n fe sewɔ warane kaa lalabwɛ."
18,"When I felt my feet slipping, you came with your love and kept me steady.","Asɛ n ŋɔ, “N keero dɛɛ ba chola,” kɛ Korowii nyina aa wola jaɡa dɔe la laɡ mɛ kpoŋe."
19,"And when I was burdened with worries, you comforted me and made me feel secure.","N liire baa chɔɡ kohona aa, he dɛ larawe n bwara dɛɛ tɛ mɛ silɛɛ."
22,"You, Lord God, are my fortress, that mighty rock where I am safe.","Kɛ Korowii do kɛ danjwɛkpeɡ, dɛ che n habɔɔ, onee do kɛ Bwetal n chwa kaa marɔ."
23,"You will pay back my enemies, and you will wipe them out for the evil they did.","Wɛɛ bɔ ba kem ba wechɔɡa waa, dɛ́ chɔɡ ba ba nyubinikpeɡ wa. Korowii yaa dɛ tomɔ la ɛɛ chɔɡ baa."
1,Sing joyful songs to the Lord! Praise the mighty rock where we are safe.,"Hé ba ya kpɛɛ Korowii! Hé ɡel ya ɡo silɛɛ yela kpɛɛro, onee do kɛ Bwetal ya chwa kaa marɔ."
2,Come to worship him with thankful hearts and songs of praise.,"Hé ɡel ya ba o sie ba jaamo, dɛ́ ɡo silɛɛ yela kpɛɛro."
3,"The Lord is the greatest God, king over all other gods.","Dɛkalkɛ Korowii dɔ kpeɡri kohona, onee dɛɛ di kora voɡare bwa nɛ."
4,"He holds the deepest part of the earth in his hands, and the mountain peaks also belong to him.","O dɛ di kora harɛ nɔ ta nɛra bwa nɛ, hale bwebɔɔne aa luŋa ta ne bwejena dor."
6,Bow down and worship the Lord our Creator!,"Hé ba ya ɡuŋu dɛ́ tomɔ, yá ɡuŋi Korowii waa ta yaa la sie!"
